winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,951,894,905.8,923.8,936.6,968.4,989.4,1046,1115,c7db7e6745e0bd2c36759a15833c82c0098477c0
2001,1008,864,896.6,941,963,1049,1163,1443,1895,c7db7e6745e0bd2c36759a15833c82c0098477c0
2002,1326,1091,1149,1201,1256,1392,1511,1794,2489,c7db7e6745e0bd2c36759a15833c82c0098477c0
2003,1492,1263,1304,1360,1405,1575,1691,2146,2661,c7db7e6745e0bd2c36759a15833c82c0098477c0
2004,1227,1010,1049,1109,1160,1308,1395,1656,2133,c7db7e6745e0bd2c36759a15833c82c0098477c0
2005,964,672,776.8,846.2,904.6,1006,1091,1206,1485,c7db7e6745e0bd2c36759a15833c82c0098477c0
2006,1349,1191,1223,1277,1318,1378,1473,1751,2052,c7db7e6745e0bd2c36759a15833c82c0098477c0
2007,1201,1052,1071,1114,1156,1263,1302,1506,1671,c7db7e6745e0bd2c36759a15833c82c0098477c0
2008,1978,1820,1846,1888,1940,2040,2097,2262,2423,c7db7e6745e0bd2c36759a15833c82c0098477c0
2009,1832,1670,1685,1736,1776,1929,2034,2298,2696,c7db7e6745e0bd2c36759a15833c82c0098477c0
2010,1514,1305,1344,1400,1465,1597,1694,1945,2540,c7db7e6745e0bd2c36759a15833c82c0098477c0
2011,1234,1123,1132,1160,1184,1267,1339,1529,2199,c7db7e6745e0bd2c36759a15833c82c0098477c0
2012,2544,2425,2454,2477,2508,2603,2726,2903,3132,c7db7e6745e0bd2c36759a15833c82c0098477c0
2013,950.5,800,829,877.6,901,1034,1086,1328,1649,c7db7e6745e0bd2c36759a15833c82c0098477c0
2014,995,840,858.8,902,964,1092,1193,1450,1796,c7db7e6745e0bd2c36759a15833c82c0098477c0
2015,1275,1105,1127,1188,1230,1346,1446,1577,1787,c7db7e6745e0bd2c36759a15833c82c0098477c0
2016,766,623,641.6,690.8,732,803.8,878.8,1050,1799,c7db7e6745e0bd2c36759a15833c82c0098477c0
2017,1016,741,791.9,894,957.6,1106,1191,1376,1494,c7db7e6745e0bd2c36759a15833c82c0098477c0
2018,1462,1315,1342,1374,1416,1500,1564,1663,1967,c7db7e6745e0bd2c36759a15833c82c0098477c0
2019,1084,965,993.8,1030,1069,1129,1181,1264,1458,c7db7e6745e0bd2c36759a15833c82c0098477c0
2020,3672,3635,3638,3649,3660,3689,3726,3787,3968,c7db7e6745e0bd2c36759a15833c82c0098477c0
2021,1184,1166,1168,1173,1177,1190,1204,1247,1319,c7db7e6745e0bd2c36759a15833c82c0098477c0
2022,708.5,682,685,692,700.6,721,740,785.8,836,c7db7e6745e0bd2c36759a15833c82c0098477c0
2023,969.5,961,961,963,965,973,979,989,1001,c7db7e6745e0bd2c36759a15833c82c0098477c0
2024,642,638,638,638,640,644,645.2,651,658,c7db7e6745e0bd2c36759a15833c82c0098477c0
