winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,1399,776,871.4,1151,1237,1543,1786,2191,2820,0898c620f40861de330141b8f7e55c337a9083ac
1993,1200,713,769,953.2,1075,1303,1504,1884,2275,0898c620f40861de330141b8f7e55c337a9083ac
1994,508,504,504,504,504,552.1,730.8,960.2,1780,0898c620f40861de330141b8f7e55c337a9083ac
1995,1004,777,834,887.2,924,1080,1230,1561,1959,0898c620f40861de330141b8f7e55c337a9083ac
1996,1342,1026,1096,1215,1276,1460,1612,1893,2465,0898c620f40861de330141b8f7e55c337a9083ac
1997,857,645,703.7,778.8,819.6,906.9,1018,1228,1440,0898c620f40861de330141b8f7e55c337a9083ac
1998,567.5,400,424.9,464.8,510.6,609.7,683.2,851.3,909,0898c620f40861de330141b8f7e55c337a9083ac
1999,812,554,597.6,710.4,763.6,884,982.4,1141,1389,0898c620f40861de330141b8f7e55c337a9083ac
2000,3712,3383,3459,3604,3657,3771,3844,4026,4408,0898c620f40861de330141b8f7e55c337a9083ac
2001,3451,3175,3231,3319,3398,3542,3642,3727,4253,0898c620f40861de330141b8f7e55c337a9083ac
2002,3647,3231,3401,3510,3561,3692,3769,3910,4101,0898c620f40861de330141b8f7e55c337a9083ac
2003,3351,3084,3182,3259,3313,3415,3455,3524,3644,0898c620f40861de330141b8f7e55c337a9083ac
2004,3790,3544,3633,3706,3755,3842,3899,3973,4175,0898c620f40861de330141b8f7e55c337a9083ac
2005,3780,3600,3644,3709,3752,3828,3881,4000,4134,0898c620f40861de330141b8f7e55c337a9083ac
2006,4069,3877,3940,3993,4038,4123,4192,4275,4365,0898c620f40861de330141b8f7e55c337a9083ac
2007,2995,2880,2927,2951,2972,3019,3047,3124,3241,0898c620f40861de330141b8f7e55c337a9083ac
2008,2974,2870,2890,2931,2954,3005,3038,3078,3098,0898c620f40861de330141b8f7e55c337a9083ac
2009,2354,2268,2298,2322,2335,2371,2406,2453,2498,0898c620f40861de330141b8f7e55c337a9083ac
2010,1997,1909,1936,1958,1980,2027,2075,2213,2352,0898c620f40861de330141b8f7e55c337a9083ac
2011,1443,1335,1373,1401,1415,1469,1498,1585,1838,0898c620f40861de330141b8f7e55c337a9083ac
2012,1465,1364,1396,1433,1451,1488,1539,1639,1778,0898c620f40861de330141b8f7e55c337a9083ac
2013,1396,1258,1290,1341,1368,1418,1453,1523,1561,0898c620f40861de330141b8f7e55c337a9083ac
2014,1200,1063,1101,1133,1164,1223,1285,1450,1548,0898c620f40861de330141b8f7e55c337a9083ac
2015,1558,1470,1499,1522,1545,1584,1618,1685,1807,0898c620f40861de330141b8f7e55c337a9083ac
2016,1427,1301,1317,1379,1405,1455,1513,1601,1713,0898c620f40861de330141b8f7e55c337a9083ac
2017,1846,1793,1801,1822,1835,1859,1872,1891,1952,0898c620f40861de330141b8f7e55c337a9083ac
2018,1578,1524,1542,1556,1564,1594,1613,1664,1731,0898c620f40861de330141b8f7e55c337a9083ac
2019,1526,1495,1500,1509,1519,1535,1547,1571,1610,0898c620f40861de330141b8f7e55c337a9083ac
2020,1475,1450,1455,1464,1469,1481,1487,1499,1519,0898c620f40861de330141b8f7e55c337a9083ac
2021,1327,1291,1300,1312,1321,1337,1346,1370,1402,0898c620f40861de330141b8f7e55c337a9083ac
2022,1320,1291,1299,1309,1314,1327,1338,1349,1384,0898c620f40861de330141b8f7e55c337a9083ac
2023,1278,1225,1240,1255,1267,1292,1311,1375,1426,0898c620f40861de330141b8f7e55c337a9083ac
2024,1238,1191,1204,1218,1228,1253,1272,1316,1445,0898c620f40861de330141b8f7e55c337a9083ac
