winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,3608,3512,3512,3522,3550,3676,3802,4137,5188,db163e180b24af0fafa7a107827409ec2e18325e
1993,2246,2046,2058,2096,2184,2323,2499,2808,3728,db163e180b24af0fafa7a107827409ec2e18325e
1994,2036,2035,2035,2035,2035,2057,2088,2212,2343,db163e180b24af0fafa7a107827409ec2e18325e
1995,3037,3006,3006,3009,3017,3106,3161,3372,3677,db163e180b24af0fafa7a107827409ec2e18325e
1996,4888,4862,4862,4863,4877,4909,4927,5014,5098,db163e180b24af0fafa7a107827409ec2e18325e
1997,2273,2240,2242,2251,2265,2299,2319,2516,3828,db163e180b24af0fafa7a107827409ec2e18325e
1998,2224,2200,2200,2206,2219,2245,2274,2322,2435,db163e180b24af0fafa7a107827409ec2e18325e
1999,2716,2682,2682,2688,2696,2749,2835,3577,5024,db163e180b24af0fafa7a107827409ec2e18325e
2000,3954,3946,3946,3946,3946,3978,4061,4223,4633,db163e180b24af0fafa7a107827409ec2e18325e
2001,2325,2325,2325,2325,2325,2325,2344,2434,2487,db163e180b24af0fafa7a107827409ec2e18325e
2002,4381,4381,4381,4381,4381,4381,4381,4381,4381,db163e180b24af0fafa7a107827409ec2e18325e
2003,4706,4700,4700,4700,4700,4733,4779,4980,5166,db163e180b24af0fafa7a107827409ec2e18325e
2004,2748,2748,2748,2748,2748,2748,2748,2748,2748,db163e180b24af0fafa7a107827409ec2e18325e
2005,2749,2749,2749,2749,2749,2755,2793,2893,3118,db163e180b24af0fafa7a107827409ec2e18325e
2006,2628,2551,2558,2576,2597,2689,2837,3184,4409,db163e180b24af0fafa7a107827409ec2e18325e
2007,3050,2966,2970,2994,3015,3111,3180,3569,4027,db163e180b24af0fafa7a107827409ec2e18325e
2008,2774,2774,2774,2774,2774,2774,2782,2879,3089,db163e180b24af0fafa7a107827409ec2e18325e
2009,3005,3005,3005,3005,3005,3005,3005,3005,3005,db163e180b24af0fafa7a107827409ec2e18325e
2010,2712,2712,2712,2712,2712,2712,2717,2806,2996,db163e180b24af0fafa7a107827409ec2e18325e
2011,2165,2130,2130,2140,2152,2192,2234,2386,2692,db163e180b24af0fafa7a107827409ec2e18325e
2012,1732,1732,1732,1732,1732,1732,1735,1757,1778,db163e180b24af0fafa7a107827409ec2e18325e
2013,1888,1888,1888,1888,1888,1888,1888,1888,1888,db163e180b24af0fafa7a107827409ec2e18325e
2014,2102,2102,2102,2102,2102,2102,2102,2102,2102,db163e180b24af0fafa7a107827409ec2e18325e
2015,1681,1681,1681,1681,1681,1681,1681,1681,1681,db163e180b24af0fafa7a107827409ec2e18325e
2016,2531,2531,2531,2531,2531,2531,2531,2531,2531,db163e180b24af0fafa7a107827409ec2e18325e
2017,2199,2199,2199,2199,2199,2199,2199,2832,6768,db163e180b24af0fafa7a107827409ec2e18325e
2018,2899,2899,2899,2899,2899,2899,2899,2899,2899,db163e180b24af0fafa7a107827409ec2e18325e
2019,1886,1886,1886,1886,1886,1886,1886,1902,1972,db163e180b24af0fafa7a107827409ec2e18325e
2020,1856,1856,1856,1856,1856,1856,1856,1856,1856,db163e180b24af0fafa7a107827409ec2e18325e
2021,3896,3896,3896,3896,3896,3896,3899,3934,4031,db163e180b24af0fafa7a107827409ec2e18325e
2022,2263,2263,2263,2263,2263,2263,2263,2263,2263,db163e180b24af0fafa7a107827409ec2e18325e
2023,3457,3457,3457,3457,3457,3457,3457,3499,3566,db163e180b24af0fafa7a107827409ec2e18325e
2024,6719,6719,6719,6719,6719,6719,6719,6733,6775,db163e180b24af0fafa7a107827409ec2e18325e
