analysis,centre_winter,duration,estimate,se,lcl,ucl
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,1994,5,3.647,0.1247,3.403,3.892
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,1995,5,3.704,0.1135,3.482,3.927
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,1996,5,3.773,0.1077,3.562,3.984
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,1997,5,3.823,0.1071,3.613,4.032
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,1998,5,3.892,0.1046,3.687,4.097
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,1999,5,3.96,0.1028,3.759,4.162
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2000,5,4.024,0.102,3.825,4.224
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2001,5,4.078,0.1023,3.878,4.279
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2002,5,4.144,0.1018,3.944,4.343
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2003,5,4.206,0.1016,4.007,4.406
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2004,5,4.276,0.1006,4.079,4.473
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2005,5,4.34,0.1001,4.144,4.537
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2006,5,4.391,0.1001,4.195,4.587
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2007,5,4.433,0.1003,4.236,4.63
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2008,5,4.45,0.1008,4.252,4.647
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2009,5,4.471,0.102,4.271,4.671
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2010,5,4.505,0.1023,4.305,4.706
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2011,5,4.551,0.102,4.351,4.751
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2012,5,4.598,0.1015,4.399,4.797
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2013,5,4.653,0.1018,4.454,4.853
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2014,5,4.682,0.1023,4.482,4.883
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2015,5,4.693,0.1024,4.493,4.894
36ca1c0bf4a5c4cb221a4dc71297f0b28afbfe40,2016,5,4.683,0.1018,4.483,4.883
