analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2001,1,0.1923,0.4785,-0.7456,1.13
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2002,1,0.6362,0.5887,-0.5176,1.79
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2003,1,0.4748,0.6537,-0.8064,1.756
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2004,1,0.8955,0.7634,-0.6006,2.392
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2005,1,1.168,0.7176,-0.2388,2.574
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2006,1,1.119,0.9408,-0.7247,2.963
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2007,1,1.102,0.9869,-0.8325,3.036
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2008,1,1.169,0.9607,-0.7144,3.052
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2009,1,1.167,0.7808,-0.3636,2.697
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2010,1,1.124,0.7775,-0.4004,2.647
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2011,1,1.403,0.7137,0.003801,2.802
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2012,1,1.783,0.6994,0.4121,3.154
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2013,1,2.405,0.6488,1.133,3.676
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2014,1,2.924,0.656,1.638,4.21
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2015,1,3.526,0.6785,2.197,4.856
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2016,1,3.018,0.6535,1.738,4.299
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2017,1,3.016,0.6416,1.759,4.274
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2018,1,2.831,0.637,1.582,4.079
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2019,1,2.727,0.6474,1.458,3.996
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2020,1,2.606,0.6625,1.308,3.905
1611810c5d597f5aa9f276106eb3983fcfaedbf2,2000,2021,1,3.183,0.6494,1.91,4.455
