analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,1993,1,0.08189,0.1368,-0.1863,0.3501
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,1994,1,0.09012,0.1658,-0.2349,0.4151
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,1995,1,0.1954,0.1923,-0.1815,0.5722
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,1996,1,0.1124,0.1812,-0.2427,0.4674
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,1997,1,0.04713,0.1861,-0.3177,0.4119
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,1998,1,0.1534,0.1837,-0.2066,0.5134
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,1999,1,0.3625,0.1885,-0.007083,0.732
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2000,1,0.5279,0.1997,0.1365,0.9193
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2001,1,0.4791,0.1888,0.1091,0.8492
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2002,1,0.4199,0.1843,0.05863,0.7811
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2003,1,0.4533,0.1888,0.0832,0.8234
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2004,1,0.5539,0.1888,0.1838,0.924
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2005,1,0.6636,0.195,0.2815,1.046
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2006,1,0.6384,0.1935,0.2592,1.018
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2007,1,0.5558,0.1929,0.1778,0.9338
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2008,1,0.4632,0.1877,0.0953,0.8311
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2009,1,0.2832,0.1813,-0.07205,0.6385
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2010,1,0.2702,0.1817,-0.08595,0.6264
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2011,1,0.1685,0.1838,-0.1917,0.5288
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2012,1,0.1605,0.1886,-0.2092,0.5301
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2013,1,0.1494,0.1861,-0.2153,0.5142
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2014,1,0.2267,0.1929,-0.1514,0.6048
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2015,1,0.2731,0.1976,-0.1143,0.6604
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2016,1,0.242,0.1926,-0.1354,0.6195
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2017,1,0.1685,0.1845,-0.1932,0.5302
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2018,1,0.172,0.1807,-0.1822,0.5262
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2019,1,0.2263,0.1806,-0.1277,0.5804
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2020,1,0.3728,0.1852,0.009767,0.7358
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2021,1,0.3967,0.1881,0.02806,0.7653
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2022,1,0.4155,0.196,0.0314,0.7996
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2023,1,0.4952,0.1969,0.1093,0.8811
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1992,2024,1,0.5223,0.2066,0.1173,0.9273
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,1994,1,0.008247,0.1128,-0.2128,0.2293
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,1995,1,0.1135,0.1387,-0.1583,0.3853
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,1996,1,0.03053,0.1448,-0.2533,0.3143
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,1997,1,-0.03473,0.163,-0.3542,0.2847
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,1998,1,0.07154,0.1544,-0.231,0.3741
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,1999,1,0.2806,0.152,-0.0172,0.5784
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2000,1,0.4461,0.1534,0.1454,0.7467
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2001,1,0.3973,0.1504,0.1025,0.6921
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2002,1,0.338,0.152,0.04008,0.6359
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2003,1,0.3715,0.1511,0.07525,0.6677
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2004,1,0.4721,0.1511,0.176,0.7681
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2005,1,0.5818,0.1527,0.2824,0.8812
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2006,1,0.5566,0.1525,0.2578,0.8554
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2007,1,0.4739,0.1512,0.1776,0.7703
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2008,1,0.3814,0.1493,0.08881,0.6739
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2009,1,0.2014,0.1568,-0.1059,0.5087
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2010,1,0.1884,0.1505,-0.1066,0.4833
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2011,1,0.08669,0.152,-0.2112,0.3846
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2012,1,0.07862,0.1505,-0.2164,0.3737
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2013,1,0.06757,0.152,-0.2303,0.3655
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2014,1,0.1449,0.151,-0.151,0.4408
e263f3e34aaf30df4177809ea2c5b85c1c6ee61b,1993,2015,1,0.1912,0.1525,-0.1076,0.4901
