winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,93,93,93,93,93,93,93,93,93,bea58c2afd5dfdabff66e415b844ff0b82e7a070
1993,103,103,103,103,103,103,103,103,103,bea58c2afd5dfdabff66e415b844ff0b82e7a070
1994,85,85,85,85,85,85,85,85,85,bea58c2afd5dfdabff66e415b844ff0b82e7a070
1995,187,187,187,187,187,187,187,187,187,bea58c2afd5dfdabff66e415b844ff0b82e7a070
1996,96,96,96,96,96,96,96,96,96,bea58c2afd5dfdabff66e415b844ff0b82e7a070
1997,34,34,34,34,34,34,34,34,34,bea58c2afd5dfdabff66e415b844ff0b82e7a070
1998,42,42,42,42,42,42,42,42,42,bea58c2afd5dfdabff66e415b844ff0b82e7a070
1999,99,99,99,99,99,99,99,99,99,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2000,106,106,106,106,106,106,106,106,106,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2001,125,125,125,125,125,125,125,125,125,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2002,170,170,170,170,170,170,170,170,170,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2003,167,167,167,167,167,167,167,167,167,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2004,55,55,55,55,55,55,55,75.25,140,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2005,41,41,41,41,41,41,41,41,41,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2006,26,26,26,26,26,26,26,26,26,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2007,39,39,39,39,39,39,39,39,39,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2008,34,34,34,34,34,34,34,34,34,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2009,58,58,58,58,58,58,58,58,58,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2010,38,38,38,38,38,38,38,38,38,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2011,35,35,35,35,35,35,35,35,35,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2012,45,45,45,45,45,45,45,45,45,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2013,41,41,41,41,41,41,41,45.5,98,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2014,23,23,23,23,23,23,23,28.05,44,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2015,35,35,35,35,35,35,35,35,35,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2016,35,35,35,35,35,35,35,35,35,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2017,23,23,23,23,23,23,23,23,23,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2018,26,26,26,26,26,26,26,26,26,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2019,16,16,16,16,16,16,16,16,16,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2020,17,17,17,17,17,17,17,17,17,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2021,12,12,12,12,12,12,12,12,12,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2022,13,13,13,13,13,13,13,13,13,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2023,48,48,48,48,48,48,48,48,48,bea58c2afd5dfdabff66e415b844ff0b82e7a070
2024,32,32,32,32,32,32,32,32,32,bea58c2afd5dfdabff66e415b844ff0b82e7a070
