winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,2,2,2,2,2,5,9,19.05,40,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2001,3,3,3,3,3,5.35,10.2,17,23,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2002,54,54,54,54,54,54,54.2,63.2,70,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2003,8,8,8,8,8,9,12,20,37,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2004,1,1,1,1,1,2,5,9,17,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2005,10,10,10,10,10,10,10,10,10,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2006,10,10,10,10,10,10,10,10,10,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2007,14,14,14,14,14,14,14,14,14,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2008,11,11,11,11,11,11,11,11,11,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2009,11,11,11,11,11,11,11,11,11,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2010,11,11,11,11,11,11,11,11,15,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2011,31,31,31,31,31,31,31,31,31,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2012,13,13,13,13,13,13,13,14,17,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2013,2,0,0,0,1,3,4,6.05,9,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2014,7,7,7,7,7,8,9,12,18,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2015,3,2,2,2,2,4,4,6,8,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2016,5,5,5,5,5,5,5,9,13,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2017,4,4,4,4,4,4,4,4,4,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2018,1,1,1,1,1,1,1,1,1,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2019,6,6,6,6,6,6,6,6,6,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2020,8,8,8,8,8,8,8,8,8,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2021,8,8,8,8,8,8,8,8,8,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2022,6,6,6,6,6,6,6,6,6,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2023,3,3,3,3,3,3,3,3,3,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
2024,3,3,3,3,3,3,3,3,3,63d6f7678c6ac69c67cdc91cdddffdca45b426a3
