analysis,centre_winter,duration,estimate,se,lcl,ucl
be7adaa6a19a75ae7a1fe4f481d209430b63a401,1997.5,10,0.378,0.01683,0.345,0.411
be7adaa6a19a75ae7a1fe4f481d209430b63a401,1998.5,10,0.3354,0.01317,0.3096,0.3613
be7adaa6a19a75ae7a1fe4f481d209430b63a401,1999.5,10,0.2888,0.0127,0.2639,0.3137
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2000.5,10,0.2224,0.01167,0.1996,0.2453
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2001.5,10,0.1809,0.01112,0.1591,0.2027
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2002.5,10,0.1514,0.01103,0.1298,0.173
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2003.5,10,0.1292,0.01105,0.1076,0.1509
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2004.5,10,0.08996,0.01112,0.06816,0.1118
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2005.5,10,0.0692,0.01113,0.04739,0.09102
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2006.5,10,0.06461,0.01093,0.04318,0.08603
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2007.5,10,0.06422,0.0109,0.04285,0.08559
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2008.5,10,0.05997,0.01108,0.03824,0.08169
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2009.5,10,0.0462,0.01099,0.02466,0.06773
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2010.5,10,0.02668,0.01081,0.005496,0.04785
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2011.5,10,0.02104,0.01077,-6.803e-05,0.04215
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2012.5,10,0.02647,0.01075,0.005398,0.04754
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2013.5,10,0.02302,0.01082,0.001817,0.04422
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2014.5,10,0.01396,0.01082,-0.007244,0.03517
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2015.5,10,0.008437,0.01085,-0.01284,0.02971
be7adaa6a19a75ae7a1fe4f481d209430b63a401,2016.5,10,0.01536,0.01076,-0.005733,0.03644
