analysis,winter,estimate,se,lcl,ucl
564290ce71f66d9f83b75c276e41660e388c7d72,1992,2.799,0.2807,2.249,3.349
564290ce71f66d9f83b75c276e41660e388c7d72,1993,2.779,0.3171,2.158,3.401
564290ce71f66d9f83b75c276e41660e388c7d72,1994,3.211,0.2731,2.676,3.747
564290ce71f66d9f83b75c276e41660e388c7d72,1995,3.916,0.1707,3.582,4.251
564290ce71f66d9f83b75c276e41660e388c7d72,1996,4.197,0.1808,3.843,4.552
564290ce71f66d9f83b75c276e41660e388c7d72,1997,4.514,0.1708,4.179,4.849
564290ce71f66d9f83b75c276e41660e388c7d72,1998,4.787,0.1659,4.462,5.112
564290ce71f66d9f83b75c276e41660e388c7d72,1999,4.868,0.1679,4.539,5.197
564290ce71f66d9f83b75c276e41660e388c7d72,2000,5.066,0.1686,4.736,5.396
564290ce71f66d9f83b75c276e41660e388c7d72,2001,5.36,0.1575,5.052,5.669
564290ce71f66d9f83b75c276e41660e388c7d72,2002,5.478,0.1633,5.157,5.798
564290ce71f66d9f83b75c276e41660e388c7d72,2003,5.671,0.1574,5.362,5.979
564290ce71f66d9f83b75c276e41660e388c7d72,2004,5.698,0.1598,5.385,6.012
564290ce71f66d9f83b75c276e41660e388c7d72,2005,5.879,0.1514,5.582,6.176
564290ce71f66d9f83b75c276e41660e388c7d72,2006,5.99,0.1514,5.694,6.287
564290ce71f66d9f83b75c276e41660e388c7d72,2007,6.045,0.1534,5.744,6.345
564290ce71f66d9f83b75c276e41660e388c7d72,2008,6.18,0.1472,5.892,6.469
564290ce71f66d9f83b75c276e41660e388c7d72,2009,6.118,0.1563,5.811,6.424
564290ce71f66d9f83b75c276e41660e388c7d72,2010,6.199,0.1535,5.898,6.499
564290ce71f66d9f83b75c276e41660e388c7d72,2011,6.325,0.1533,6.024,6.625
564290ce71f66d9f83b75c276e41660e388c7d72,2012,6.252,0.156,5.946,6.558
564290ce71f66d9f83b75c276e41660e388c7d72,2013,6.294,0.1474,6.006,6.583
564290ce71f66d9f83b75c276e41660e388c7d72,2014,6.301,0.1479,6.011,6.591
564290ce71f66d9f83b75c276e41660e388c7d72,2015,6.24,0.151,5.944,6.536
