winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1995,7,7,7,7,7,7,7,7,7,c54364b1c50d747859b09e55b0a0b373de3d75b1
1996,4,4,4,4,4,4,4,4,4,c54364b1c50d747859b09e55b0a0b373de3d75b1
1997,18,18,18,18,18,18,18,18,18,c54364b1c50d747859b09e55b0a0b373de3d75b1
1998,25,25,25,25,25,25,25,25,25,c54364b1c50d747859b09e55b0a0b373de3d75b1
1999,18,18,18,18,18,18,18,18,18,c54364b1c50d747859b09e55b0a0b373de3d75b1
2000,15,15,15,15,15,15,16,21,27,c54364b1c50d747859b09e55b0a0b373de3d75b1
2001,11,11,11,11,11,11,11,11,11,c54364b1c50d747859b09e55b0a0b373de3d75b1
2002,21,21,21,21,21,21,21,21,21,c54364b1c50d747859b09e55b0a0b373de3d75b1
2003,13,13,13,13,13,13,13,13,13,c54364b1c50d747859b09e55b0a0b373de3d75b1
2004,15,15,15,15,15,15,15,15,15,c54364b1c50d747859b09e55b0a0b373de3d75b1
2005,20,20,20,20,20,20,20,20,20,c54364b1c50d747859b09e55b0a0b373de3d75b1
2006,19,19,19,19,19,19,19,19,19,c54364b1c50d747859b09e55b0a0b373de3d75b1
2007,12,12,12,12,12,12,12,12,12,c54364b1c50d747859b09e55b0a0b373de3d75b1
2008,16,16,16,16,16,16,16,16,16,c54364b1c50d747859b09e55b0a0b373de3d75b1
2009,16,16,16,16,16,16,16,16,16,c54364b1c50d747859b09e55b0a0b373de3d75b1
2010,14,14,14,14,14,14,14,14,14,c54364b1c50d747859b09e55b0a0b373de3d75b1
2011,10,10,10,10,10,10,10,10,10,c54364b1c50d747859b09e55b0a0b373de3d75b1
2012,6,5,5,5,5,7,9.2,15.15,27,c54364b1c50d747859b09e55b0a0b373de3d75b1
2013,11.5,5,5,6.8,8.65,14,18,27.15,43,c54364b1c50d747859b09e55b0a0b373de3d75b1
2014,22,17,17,18,20,26,31,51,80,c54364b1c50d747859b09e55b0a0b373de3d75b1
2015,7,7,7,7,7,7,7,7,8,c54364b1c50d747859b09e55b0a0b373de3d75b1
2016,24,12,12,15,20,29,34.2,53.15,76,c54364b1c50d747859b09e55b0a0b373de3d75b1
2017,11,11,11,11,11,11,11,11,11,c54364b1c50d747859b09e55b0a0b373de3d75b1
2018,9,9,9,9,9,9,9,9,9,c54364b1c50d747859b09e55b0a0b373de3d75b1
2019,28,28,28,28,28,28,28,28,28,c54364b1c50d747859b09e55b0a0b373de3d75b1
2020,11,11,11,11,11,11,11,11,11,c54364b1c50d747859b09e55b0a0b373de3d75b1
2021,4,4,4,4,4,4,4,4,4,c54364b1c50d747859b09e55b0a0b373de3d75b1
2022,7,7,7,7,7,7,7,7,7,c54364b1c50d747859b09e55b0a0b373de3d75b1
2023,7,7,7,7,7,7,7,7,7,c54364b1c50d747859b09e55b0a0b373de3d75b1
2024,16,16,16,16,16,16,16,16,16,c54364b1c50d747859b09e55b0a0b373de3d75b1
