analysis,centre_winter,duration,estimate,se,lcl,ucl
b16c25e479502a3a393006e6abd099e6f0b33b4c,1999.5,10,0.01696,0.03135,-0.04448,0.0784
b16c25e479502a3a393006e6abd099e6f0b33b4c,2000.5,10,0.01095,0.02655,-0.04108,0.06298
b16c25e479502a3a393006e6abd099e6f0b33b4c,2001.5,10,0.003543,0.02351,-0.04255,0.04963
b16c25e479502a3a393006e6abd099e6f0b33b4c,2002.5,10,-0.001031,0.02327,-0.04664,0.04458
b16c25e479502a3a393006e6abd099e6f0b33b4c,2003.5,10,-0.002154,0.02312,-0.04748,0.04317
b16c25e479502a3a393006e6abd099e6f0b33b4c,2004.5,10,-0.003673,0.02322,-0.04918,0.04184
b16c25e479502a3a393006e6abd099e6f0b33b4c,2005.5,10,-0.006693,0.02357,-0.05289,0.0395
b16c25e479502a3a393006e6abd099e6f0b33b4c,2006.5,10,-0.01128,0.0253,-0.06087,0.03831
b16c25e479502a3a393006e6abd099e6f0b33b4c,2007.5,10,-0.01377,0.02744,-0.06755,0.04001
b16c25e479502a3a393006e6abd099e6f0b33b4c,2008.5,10,-0.01397,0.02877,-0.07036,0.04241
b16c25e479502a3a393006e6abd099e6f0b33b4c,2009.5,10,-0.01041,0.02764,-0.06457,0.04375
b16c25e479502a3a393006e6abd099e6f0b33b4c,2010.5,10,-0.00741,0.02672,-0.05978,0.04496
b16c25e479502a3a393006e6abd099e6f0b33b4c,2011.5,10,-0.002261,0.02663,-0.05445,0.04992
b16c25e479502a3a393006e6abd099e6f0b33b4c,2012.5,10,-0.001272,0.02608,-0.05238,0.04984
b16c25e479502a3a393006e6abd099e6f0b33b4c,2013.5,10,-0.001001,0.0256,-0.05119,0.04918
b16c25e479502a3a393006e6abd099e6f0b33b4c,2014.5,10,0.0006944,0.02713,-0.05247,0.05386
b16c25e479502a3a393006e6abd099e6f0b33b4c,2015.5,10,-0.003572,0.02703,-0.05654,0.0494
b16c25e479502a3a393006e6abd099e6f0b33b4c,2016.5,10,-0.01275,0.02803,-0.06768,0.04219
b16c25e479502a3a393006e6abd099e6f0b33b4c,2017.5,10,-0.02178,0.03273,-0.08593,0.04237
b16c25e479502a3a393006e6abd099e6f0b33b4c,2018.5,10,-0.02612,0.03601,-0.0967,0.04447
b16c25e479502a3a393006e6abd099e6f0b33b4c,2019.5,10,-0.02367,0.03396,-0.09023,0.04289
b16c25e479502a3a393006e6abd099e6f0b33b4c,2000.5,12,0.01314,0.02564,-0.03712,0.0634
b16c25e479502a3a393006e6abd099e6f0b33b4c,2001.5,12,0.006718,0.02119,-0.03481,0.04825
b16c25e479502a3a393006e6abd099e6f0b33b4c,2002.5,12,0.0002361,0.01957,-0.03812,0.03859
b16c25e479502a3a393006e6abd099e6f0b33b4c,2003.5,12,-0.003279,0.01959,-0.04168,0.03512
b16c25e479502a3a393006e6abd099e6f0b33b4c,2004.5,12,-0.005098,0.01973,-0.04377,0.03357
b16c25e479502a3a393006e6abd099e6f0b33b4c,2005.5,12,-0.007617,0.0205,-0.04779,0.03256
b16c25e479502a3a393006e6abd099e6f0b33b4c,2006.5,12,-0.01018,0.02199,-0.05328,0.03292
b16c25e479502a3a393006e6abd099e6f0b33b4c,2007.5,12,-0.01136,0.02335,-0.05713,0.0344
b16c25e479502a3a393006e6abd099e6f0b33b4c,2008.5,12,-0.009217,0.02273,-0.05377,0.03533
b16c25e479502a3a393006e6abd099e6f0b33b4c,2009.5,12,-0.00881,0.02268,-0.05326,0.03564
b16c25e479502a3a393006e6abd099e6f0b33b4c,2010.5,12,-0.006411,0.02217,-0.04987,0.03705
b16c25e479502a3a393006e6abd099e6f0b33b4c,2011.5,12,-0.004809,0.02159,-0.04713,0.03751
b16c25e479502a3a393006e6abd099e6f0b33b4c,2012.5,12,-0.003765,0.02097,-0.04486,0.03733
b16c25e479502a3a393006e6abd099e6f0b33b4c,2013.5,12,-0.002394,0.02092,-0.0434,0.03862
b16c25e479502a3a393006e6abd099e6f0b33b4c,2014.5,12,-0.004112,0.02082,-0.04491,0.03669
b16c25e479502a3a393006e6abd099e6f0b33b4c,2015.5,12,-0.008432,0.02148,-0.05053,0.03366
b16c25e479502a3a393006e6abd099e6f0b33b4c,2016.5,12,-0.01316,0.02363,-0.05948,0.03316
b16c25e479502a3a393006e6abd099e6f0b33b4c,2017.5,12,-0.01756,0.02648,-0.06945,0.03433
b16c25e479502a3a393006e6abd099e6f0b33b4c,2018.5,12,-0.01974,0.02811,-0.07485,0.03536
b16c25e479502a3a393006e6abd099e6f0b33b4c,2009.5,30,-0.00546,0.008606,-0.02233,0.01141
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,1999.5,10,0.107,0.03952,0.0295,0.1844
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2000.5,10,0.08959,0.03512,0.02076,0.1584
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2001.5,10,0.05665,0.03097,-0.004045,0.1173
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2002.5,10,0.03436,0.03012,-0.02468,0.0934
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2003.5,10,0.02023,0.03023,-0.03903,0.07948
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2004.5,10,0.0008385,0.03054,-0.05901,0.06069
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2005.5,10,-0.02603,0.03088,-0.08656,0.0345
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2006.5,10,-0.05712,0.03289,-0.1216,0.007346
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2007.5,10,-0.07935,0.03636,-0.1506,-0.008095
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2008.5,10,-0.09468,0.03961,-0.1723,-0.01704
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2009.5,10,-0.08136,0.03715,-0.1542,-0.008545
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2010.5,10,-0.07055,0.03642,-0.1419,0.0008266
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2011.5,10,-0.04657,0.03695,-0.119,0.02585
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2012.5,10,-0.03739,0.03657,-0.1091,0.03428
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2013.5,10,-0.02625,0.03605,-0.09692,0.04441
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2014.5,10,-0.009545,0.03732,-0.0827,0.06361
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2015.5,10,-0.01791,0.03725,-0.09092,0.05511
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2016.5,10,-0.04746,0.03777,-0.1215,0.02657
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2017.5,10,-0.07,0.04052,-0.1494,0.009426
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2018.5,10,-0.07838,0.04406,-0.1647,0.007981
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2019.5,10,-0.0478,0.04023,-0.1267,0.03105
ea8abafabfa63e26aa90c48085a6d3cb21f0112a,2000.5,12,0.08868,0.03088,0.02817,0.1492
