analysis,winter,estimate,se,lcl,ucl
56c78d700fef2186e60e8eea0853f183921e64b7,2011,2.068,0.4986,1.091,3.046
56c78d700fef2186e60e8eea0853f183921e64b7,2012,2.434,0.3453,1.758,3.111
56c78d700fef2186e60e8eea0853f183921e64b7,2013,2.773,0.2465,2.29,3.256
56c78d700fef2186e60e8eea0853f183921e64b7,2014,3.116,0.1797,2.764,3.469
56c78d700fef2186e60e8eea0853f183921e64b7,2015,3.427,0.1741,3.085,3.768
56c78d700fef2186e60e8eea0853f183921e64b7,2016,3.62,0.1814,3.264,3.975
56c78d700fef2186e60e8eea0853f183921e64b7,2017,3.683,0.1596,3.37,3.996
56c78d700fef2186e60e8eea0853f183921e64b7,2018,3.681,0.1534,3.38,3.982
56c78d700fef2186e60e8eea0853f183921e64b7,2019,3.693,0.1585,3.383,4.004
56c78d700fef2186e60e8eea0853f183921e64b7,2020,3.729,0.1598,3.415,4.042
56c78d700fef2186e60e8eea0853f183921e64b7,2021,3.821,0.1471,3.533,4.11
56c78d700fef2186e60e8eea0853f183921e64b7,2022,3.858,0.1521,3.56,4.156
56c78d700fef2186e60e8eea0853f183921e64b7,2023,3.874,0.1754,3.531,4.218
56c78d700fef2186e60e8eea0853f183921e64b7,2024,3.853,0.2579,3.347,4.358
5cfbcab146ede820e126e0b5cd27784da8f29337,2011,2.194,0.4669,1.278,3.109
5cfbcab146ede820e126e0b5cd27784da8f29337,2012,2.525,0.3541,1.831,3.219
5cfbcab146ede820e126e0b5cd27784da8f29337,2013,2.609,0.3247,1.972,3.245
5cfbcab146ede820e126e0b5cd27784da8f29337,2014,3.016,0.2278,2.57,3.463
5cfbcab146ede820e126e0b5cd27784da8f29337,2015,3.549,0.1922,3.173,3.926
5cfbcab146ede820e126e0b5cd27784da8f29337,2016,3.775,0.1935,3.396,4.154
5cfbcab146ede820e126e0b5cd27784da8f29337,2017,3.719,0.1801,3.366,4.072
5cfbcab146ede820e126e0b5cd27784da8f29337,2018,3.552,0.1885,3.182,3.921
5cfbcab146ede820e126e0b5cd27784da8f29337,2019,3.626,0.179,3.275,3.977
5cfbcab146ede820e126e0b5cd27784da8f29337,2020,3.491,0.2141,3.072,3.911
5cfbcab146ede820e126e0b5cd27784da8f29337,2021,3.942,0.1821,3.585,4.299
5cfbcab146ede820e126e0b5cd27784da8f29337,2022,3.817,0.1784,3.468,4.167
5cfbcab146ede820e126e0b5cd27784da8f29337,2023,3.907,0.1796,3.555,4.259
5cfbcab146ede820e126e0b5cd27784da8f29337,2024,3.761,0.2391,3.293,4.23
93557d6e577cd174dda0a9a9bd91d003e9609813,2011,1.304,0.3857,0.5476,2.06
93557d6e577cd174dda0a9a9bd91d003e9609813,2012,1.825,0.2705,1.295,2.355
93557d6e577cd174dda0a9a9bd91d003e9609813,2013,1.769,0.2546,1.27,2.268
93557d6e577cd174dda0a9a9bd91d003e9609813,2014,2.442,0.156,2.137,2.748
93557d6e577cd174dda0a9a9bd91d003e9609813,2015,3.077,0.1345,2.813,3.34
93557d6e577cd174dda0a9a9bd91d003e9609813,2016,3.178,0.1318,2.92,3.437
93557d6e577cd174dda0a9a9bd91d003e9609813,2017,2.908,0.1377,2.638,3.178
93557d6e577cd174dda0a9a9bd91d003e9609813,2018,2.971,0.1342,2.708,3.234
93557d6e577cd174dda0a9a9bd91d003e9609813,2019,2.914,0.1346,2.65,3.177
93557d6e577cd174dda0a9a9bd91d003e9609813,2020,2.939,0.1424,2.66,3.218
93557d6e577cd174dda0a9a9bd91d003e9609813,2021,3.426,0.1382,3.155,3.697
93557d6e577cd174dda0a9a9bd91d003e9609813,2022,3.096,0.1376,2.826,3.366
93557d6e577cd174dda0a9a9bd91d003e9609813,2023,3.229,0.1371,2.961,3.498
93557d6e577cd174dda0a9a9bd91d003e9609813,2024,3.15,0.1457,2.865,3.436
b119d1d25afc59b1545ce90a44154e31b9606715,2011,1.223,0.3966,0.4457,2
b119d1d25afc59b1545ce90a44154e31b9606715,2012,1.671,0.2544,1.173,2.17
b119d1d25afc59b1545ce90a44154e31b9606715,2013,2.015,0.2073,1.608,2.421
b119d1d25afc59b1545ce90a44154e31b9606715,2014,2.513,0.1353,2.248,2.778
b119d1d25afc59b1545ce90a44154e31b9606715,2015,2.964,0.1358,2.698,3.231
b119d1d25afc59b1545ce90a44154e31b9606715,2016,3.104,0.127,2.855,3.353
b119d1d25afc59b1545ce90a44154e31b9606715,2017,3.012,0.1164,2.784,3.24
b119d1d25afc59b1545ce90a44154e31b9606715,2018,2.977,0.1187,2.745,3.21
b119d1d25afc59b1545ce90a44154e31b9606715,2019,2.97,0.1249,2.725,3.215
b119d1d25afc59b1545ce90a44154e31b9606715,2020,3.064,0.1201,2.828,3.299
b119d1d25afc59b1545ce90a44154e31b9606715,2021,3.262,0.1284,3.01,3.513
b119d1d25afc59b1545ce90a44154e31b9606715,2022,3.205,0.1162,2.977,3.433
b119d1d25afc59b1545ce90a44154e31b9606715,2023,3.206,0.1167,2.977,3.435
b119d1d25afc59b1545ce90a44154e31b9606715,2024,3.164,0.1544,2.861,3.466
