winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,314.5,309,309,309,309,322,330.4,351.2,390,f5e06a84b406802c07d87a766d44e90564764892
2001,243,234,234,234,237,246,253.2,268,302,f5e06a84b406802c07d87a766d44e90564764892
2002,294.5,289,289,289,291,299,303.2,311,337,f5e06a84b406802c07d87a766d44e90564764892
2003,289,276,276,279,283.6,294.4,299,313.2,347,f5e06a84b406802c07d87a766d44e90564764892
2004,144.5,129,131.9,136,140,147.4,154,168.1,180,f5e06a84b406802c07d87a766d44e90564764892
2005,449,441,441,441.8,446,454,460.2,474.1,481,f5e06a84b406802c07d87a766d44e90564764892
2006,180,164,165,172,177,184,195.6,207.1,218,f5e06a84b406802c07d87a766d44e90564764892
2007,163,152,152,155,160.6,168,175.2,192,200,f5e06a84b406802c07d87a766d44e90564764892
2008,165,149,152,158,162,169,175,194.1,204,f5e06a84b406802c07d87a766d44e90564764892
2009,198,179,180,188,194,204,214.2,230.2,246,f5e06a84b406802c07d87a766d44e90564764892
2010,252,240,242,245,248,257,264,277,303,f5e06a84b406802c07d87a766d44e90564764892
2011,179,161,169,173,176,185,191,208,270,f5e06a84b406802c07d87a766d44e90564764892
2012,227.5,207,210,217.6,221.6,233.4,243.2,282,302,f5e06a84b406802c07d87a766d44e90564764892
2013,240,211,218,227,233.6,247,256.2,286.1,357,f5e06a84b406802c07d87a766d44e90564764892
2014,189,154,161,170.8,181.6,196,211.2,235.2,276,f5e06a84b406802c07d87a766d44e90564764892
2015,236,211,217,222,227,243.7,251,288.3,313,f5e06a84b406802c07d87a766d44e90564764892
2016,179,123,144.9,157.8,171,189,205.2,226.2,291,f5e06a84b406802c07d87a766d44e90564764892
2017,222,185,190,204,213.3,238,255.6,296.3,329,f5e06a84b406802c07d87a766d44e90564764892
2018,136,133,133,134.8,135,137,138,143,148,f5e06a84b406802c07d87a766d44e90564764892
2019,168,161,163,165,166,170,173,177,184,f5e06a84b406802c07d87a766d44e90564764892
2020,125,117,119,122,123,127,129,133,139,f5e06a84b406802c07d87a766d44e90564764892
2021,120,113,114,117,118.6,121,123,128,138,f5e06a84b406802c07d87a766d44e90564764892
2022,103,97,99,100,102,104,105,108,114,f5e06a84b406802c07d87a766d44e90564764892
2023,155,152,152,153,154,157,159,161,164,f5e06a84b406802c07d87a766d44e90564764892
2024,94,91,91,91,92,95.35,97.2,103,114,f5e06a84b406802c07d87a766d44e90564764892
