winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,3700,3700,3700,3700,3700,3700,3700,3700,3700,63fd931a294b044e86b2d6efb969ed2b60a04e32
2000,March,1894,1894,1894,1894,1894,1894,1894,1894,1894,63fd931a294b044e86b2d6efb969ed2b60a04e32
2000,October,2556,2556,2556,2556,2556,2556,2556,2556,2556,63fd931a294b044e86b2d6efb969ed2b60a04e32
2000,November,3234,3234,3234,3234,3234,3234,3234,3234,3234,63fd931a294b044e86b2d6efb969ed2b60a04e32
2000,December,4666,4666,4666,4666,4666,4666,4666,4666,4666,63fd931a294b044e86b2d6efb969ed2b60a04e32
2000,NA,3528,3528,3528,3528,3528,3528,3528,3528,3528,63fd931a294b044e86b2d6efb969ed2b60a04e32
2001,January,1550,1550,1550,1550,1550,1550,1550,1550,1550,63fd931a294b044e86b2d6efb969ed2b60a04e32
2001,March,1292,1292,1292,1292,1292,1292,1292,1292,1292,63fd931a294b044e86b2d6efb969ed2b60a04e32
2001,October,1963,1963,1963,1963,1963,1963,1963,1963,1963,63fd931a294b044e86b2d6efb969ed2b60a04e32
2001,November,3095,3095,3095,3095,3095,3095,3095,3095,3095,63fd931a294b044e86b2d6efb969ed2b60a04e32
2001,December,3439,3439,3439,3439,3439,3439,3439,3439,3439,63fd931a294b044e86b2d6efb969ed2b60a04e32
2001,NA,2584,2584,2584,2584,2584,2584,2584,2584,2584,63fd931a294b044e86b2d6efb969ed2b60a04e32
2002,January,925,925,925,925,925,925,925,925,925,63fd931a294b044e86b2d6efb969ed2b60a04e32
2002,March,2030,2030,2030,2030,2030,2030,2030,2030,2030,63fd931a294b044e86b2d6efb969ed2b60a04e32
2002,October,2852,2852,2852,2852,2852,2852,2852,2852,2852,63fd931a294b044e86b2d6efb969ed2b60a04e32
2002,November,1735,1735,1735,1735,1735,1735,1735,1735,1735,63fd931a294b044e86b2d6efb969ed2b60a04e32
2002,December,918,918,918,918,918,918,918,918,918,63fd931a294b044e86b2d6efb969ed2b60a04e32
2002,NA,3280,3280,3280,3280,3280,3280,3280,3280,3280,63fd931a294b044e86b2d6efb969ed2b60a04e32
2003,January,2677,2677,2677,2677,2677,2677,2677,2677,2677,63fd931a294b044e86b2d6efb969ed2b60a04e32
2003,March,1624,1624,1624,1624,1624,1624,1624,1624,1624,63fd931a294b044e86b2d6efb969ed2b60a04e32
2003,October,1884,1884,1884,1884,1884,1884,1884,1884,1884,63fd931a294b044e86b2d6efb969ed2b60a04e32
2003,November,3549,3549,3549,3549,3549,3549,3549,3549,3549,63fd931a294b044e86b2d6efb969ed2b60a04e32
2003,December,1258,1258,1258,1258,1258,1258,1258,1258,1258,63fd931a294b044e86b2d6efb969ed2b60a04e32
2003,NA,1166,1166,1166,1166,1166,1166,1166,1166,1166,63fd931a294b044e86b2d6efb969ed2b60a04e32
2004,January,4356,4356,4356,4356,4356,4356,4356,4356,4356,63fd931a294b044e86b2d6efb969ed2b60a04e32
2004,March,6448,6448,6448,6448,6448,6448,6448,6448,6448,63fd931a294b044e86b2d6efb969ed2b60a04e32
