analysis,centre_winter,duration,estimate,se,lcl,ucl
57704776f377a224d1c03aab0953b903c4544d3a,2006.5,10,-0.09863,0.125,-0.3436,0.1463
57704776f377a224d1c03aab0953b903c4544d3a,2007.5,10,-0.05579,0.116,-0.2832,0.1717
57704776f377a224d1c03aab0953b903c4544d3a,2008.5,10,-0.05024,0.1276,-0.3004,0.1999
57704776f377a224d1c03aab0953b903c4544d3a,2009.5,10,-0.05714,0.1193,-0.291,0.1767
57704776f377a224d1c03aab0953b903c4544d3a,2010.5,10,-0.07158,0.1172,-0.3013,0.1582
57704776f377a224d1c03aab0953b903c4544d3a,2011.5,10,-0.05428,0.1047,-0.2594,0.1508
57704776f377a224d1c03aab0953b903c4544d3a,2012.5,10,-0.05527,0.1038,-0.2587,0.1481
57704776f377a224d1c03aab0953b903c4544d3a,2013.5,10,-0.03226,0.112,-0.2517,0.1872
57704776f377a224d1c03aab0953b903c4544d3a,2014.5,10,-0.02383,0.1149,-0.249,0.2013
57704776f377a224d1c03aab0953b903c4544d3a,2015.5,10,-0.02031,0.1183,-0.2522,0.2116
57704776f377a224d1c03aab0953b903c4544d3a,2007.5,12,-0.1003,0.1054,-0.3068,0.1061
57704776f377a224d1c03aab0953b903c4544d3a,2008.5,12,-0.07037,0.09831,-0.263,0.1223
57704776f377a224d1c03aab0953b903c4544d3a,2009.5,12,-0.0523,0.09973,-0.2478,0.1432
57704776f377a224d1c03aab0953b903c4544d3a,2010.5,12,-0.03489,0.103,-0.2368,0.167
57704776f377a224d1c03aab0953b903c4544d3a,2011.5,12,-0.04114,0.09348,-0.2244,0.1421
57704776f377a224d1c03aab0953b903c4544d3a,2012.5,12,-0.05567,0.09124,-0.2345,0.1232
57704776f377a224d1c03aab0953b903c4544d3a,2013.5,12,-0.05581,0.09379,-0.2396,0.128
57704776f377a224d1c03aab0953b903c4544d3a,2014.5,12,-0.03009,0.09876,-0.2237,0.1635
57704776f377a224d1c03aab0953b903c4544d3a,2011,19,-0.05934,0.06222,-0.1813,0.06261
6b01c8f8525dbee3f70424babab172dbd3344d3f,2006.5,10,-0.4175,0.1144,-0.6418,-0.1932
6b01c8f8525dbee3f70424babab172dbd3344d3f,2007.5,10,0.09481,0.13,-0.1601,0.3497
6b01c8f8525dbee3f70424babab172dbd3344d3f,2008.5,10,0.2366,0.1682,-0.09306,0.5663
6b01c8f8525dbee3f70424babab172dbd3344d3f,2009.5,10,0.147,0.1806,-0.2069,0.5009
6b01c8f8525dbee3f70424babab172dbd3344d3f,2010.5,10,0.0416,0.1627,-0.2774,0.3606
6b01c8f8525dbee3f70424babab172dbd3344d3f,2011.5,10,0.1509,0.1205,-0.08527,0.3871
6b01c8f8525dbee3f70424babab172dbd3344d3f,2012.5,10,0.03072,0.1145,-0.1938,0.2552
6b01c8f8525dbee3f70424babab172dbd3344d3f,2013.5,10,0.09091,0.1395,-0.1826,0.3644
6b01c8f8525dbee3f70424babab172dbd3344d3f,2014.5,10,0.08235,0.1245,-0.1618,0.3265
6b01c8f8525dbee3f70424babab172dbd3344d3f,2015.5,10,0.05415,0.1031,-0.1479,0.2562
6b01c8f8525dbee3f70424babab172dbd3344d3f,2007.5,12,-0.2309,0.08714,-0.4017,-0.06013
6b01c8f8525dbee3f70424babab172dbd3344d3f,2008.5,12,-0.02556,0.1151,-0.2511,0.2
6b01c8f8525dbee3f70424babab172dbd3344d3f,2009.5,12,0.103,0.1345,-0.1606,0.3665
6b01c8f8525dbee3f70424babab172dbd3344d3f,2010.5,12,0.2565,0.1277,0.006203,0.5068
6b01c8f8525dbee3f70424babab172dbd3344d3f,2011.5,12,0.1586,0.1095,-0.05597,0.3731
6b01c8f8525dbee3f70424babab172dbd3344d3f,2012.5,12,0.02258,0.09922,-0.1719,0.217
6b01c8f8525dbee3f70424babab172dbd3344d3f,2013.5,12,-0.002175,0.09034,-0.1792,0.1749
6b01c8f8525dbee3f70424babab172dbd3344d3f,2014.5,12,0.1331,0.09699,-0.05698,0.3232
6b01c8f8525dbee3f70424babab172dbd3344d3f,2011,19,-0.04391,0.04863,-0.1392,0.0514
