winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2001,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2002,430,430,430,430,430,430,430,430,430,6520aa199891b123073cec899a212591f9329095
2003,9,9,9,9,9,9,9,9,9,6520aa199891b123073cec899a212591f9329095
2004,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2005,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2006,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2007,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2008,8,8,8,8,8,8,8,8,8,6520aa199891b123073cec899a212591f9329095
2009,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2010,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2011,1,1,1,1,1,1,1,1,1,6520aa199891b123073cec899a212591f9329095
2012,7,7,7,7,7,7,7,7,7,6520aa199891b123073cec899a212591f9329095
2013,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2014,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2015,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2016,35,35,35,35,35,35,35,35,35,6520aa199891b123073cec899a212591f9329095
2017,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2018,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2019,2,2,2,2,2,2,2,2,2,6520aa199891b123073cec899a212591f9329095
2020,3,3,3,3,3,3,3,3,3,6520aa199891b123073cec899a212591f9329095
2021,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2022,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2023,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
2024,0,0,0,0,0,0,0,0,0,6520aa199891b123073cec899a212591f9329095
