winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,383,383,383,383,383,383,383,383,383,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1993,January,50,50,50,50,50,50,50,50,50,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1995,January,303,303,303,303,303,303,303,303,303,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1995,November,175,175,175,175,175,175,175,175,175,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1995,December,245,245,245,245,245,245,245,245,245,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1995,NA,110,110,110,110,110,110,110,110,110,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1996,January,254,254,254,254,254,254,254,254,254,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1996,November,148,148,148,148,148,148,148,148,148,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1996,December,213,213,213,213,213,213,213,213,213,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1996,NA,141,141,141,141,141,141,141,141,141,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1997,January,378,378,378,378,378,378,378,378,378,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1997,November,391,391,391,391,391,391,391,391,391,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1997,December,307,307,307,307,307,307,307,307,307,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1997,NA,123,123,123,123,123,123,123,123,123,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1998,January,263,263,263,263,263,263,263,263,263,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1998,November,89,89,89,89,89,89,89,89,89,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1998,December,47,47,47,47,47,47,47,47,47,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1998,NA,116,116,116,116,116,116,116,116,116,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1999,January,459,459,459,459,459,459,459,459,459,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1999,November,295,295,295,295,295,295,295,295,295,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1999,December,197,197,197,197,197,197,197,197,197,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1999,NA,424,424,424,424,424,424,424,424,424,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2000,January,872,872,872,872,872,872,872,872,872,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2000,November,286,286,286,286,286,286,286,286,286,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2000,December,369,369,369,369,369,369,369,369,369,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2000,NA,381,381,381,381,381,381,381,381,381,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2001,January,200,200,200,200,200,200,200,200,200,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2001,November,110,110,110,110,110,110,110,110,110,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2001,December,86,86,86,86,86,86,86,86,86,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2001,NA,105,105,105,105,105,105,105,105,105,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2002,January,488,488,488,488,488,488,488,488,488,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2002,November,134,134,134,134,134,134,134,134,134,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2002,December,89,89,89,89,89,89,89,89,89,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2002,NA,72,72,72,72,72,72,72,72,72,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2003,January,308,308,308,308,308,308,308,308,308,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2003,November,174,174,174,174,174,174,174,174,174,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2003,December,131,131,131,131,131,131,131,131,131,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2003,NA,129,129,129,129,129,129,129,129,129,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2004,January,338,338,338,338,338,338,338,338,338,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2004,November,251,251,251,251,251,251,251,251,251,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2004,December,206,206,206,206,206,206,206,206,206,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2004,NA,127,127,127,127,127,127,127,127,127,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2005,January,580,580,580,580,580,580,580,580,580,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2005,November,201,201,201,201,201,201,201,201,201,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2005,December,414,414,414,414,414,414,414,414,414,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2005,NA,416,416,416,416,416,416,416,416,416,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2006,January,425,425,425,425,425,425,425,425,425,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2006,November,311,311,311,311,311,311,311,311,311,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2006,December,313,313,313,313,313,313,313,313,313,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2006,NA,169,169,169,169,169,169,169,169,169,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2007,January,305,305,305,305,305,305,305,305,305,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2007,November,270,270,270,270,270,270,270,270,270,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2007,December,292,292,292,292,292,292,292,292,292,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2007,NA,312,312,312,312,312,312,312,312,312,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2008,January,497,497,497,497,497,497,497,497,497,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2008,November,323,323,323,323,323,323,323,323,323,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2008,December,280,280,280,280,280,280,280,280,280,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2008,NA,384,384,384,384,384,384,384,384,384,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2009,January,310,310,310,310,310,310,310,310,310,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2009,November,347,347,347,347,347,347,347,347,347,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2009,December,270,270,270,270,270,270,270,270,270,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2009,NA,208,208,208,208,208,208,208,208,208,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2010,January,214,214,214,214,214,214,214,214,214,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2010,November,152,152,152,152,152,152,152,152,152,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2010,December,188,188,188,188,188,188,188,188,188,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2010,NA,128,128,128,128,128,128,128,128,128,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2011,January,143,143,143,143,143,143,143,143,143,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2011,November,132,132,132,132,132,132,132,132,132,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2011,December,69,69,69,69,69,69,69,69,69,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2011,NA,159,159,159,159,159,159,159,159,159,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2012,January,247,247,247,247,247,247,247,247,247,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2012,November,203,203,203,203,203,203,203,203,203,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2012,December,190,190,190,190,190,190,190,190,190,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2012,NA,241,241,241,241,241,241,241,241,241,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2013,January,149,149,149,149,149,149,149,149,149,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2013,November,138,138,138,138,138,138,138,138,138,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2013,December,163,163,163,163,163,163,163,163,163,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2013,NA,123,123,123,123,123,123,123,123,123,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2014,January,244,244,244,244,244,244,244,244,244,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2014,November,153,153,153,153,153,153,153,153,153,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2014,December,146,146,146,146,146,146,146,146,146,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2014,NA,147,147,147,147,147,147,147,147,147,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2015,January,278,278,278,278,278,278,278,278,278,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2015,November,247,247,247,247,247,247,247,247,247,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2015,December,282,282,282,282,282,282,282,282,282,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2015,NA,337,337,337,337,337,337,337,337,337,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2016,January,203,203,203,203,203,203,203,203,203,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2016,November,169,169,169,169,169,169,169,169,169,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2016,December,211,211,211,211,211,211,211,211,211,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2016,NA,203,203,203,203,203,203,203,203,203,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2017,January,257,257,257,257,257,257,257,257,257,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2017,November,224,224,224,224,224,224,224,224,224,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2017,December,178,178,178,178,178,178,178,178,178,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2017,NA,126,126,126,126,126,126,126,126,126,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2018,January,128,128,128,128,128,128,128,128,128,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2018,November,181,181,181,181,181,181,181,181,181,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2018,December,150,150,150,150,150,150,150,150,150,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2018,NA,104,104,104,104,104,104,104,104,104,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2019,January,126,126,126,126,126,126,126,126,126,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2019,November,127,127,127,127,127,127,127,127,127,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2019,December,150,150,150,150,150,150,150,150,150,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2019,NA,124,124,124,124,124,124,124,124,124,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2020,January,137,137,137,137,137,137,137,137,137,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2020,November,171,171,171,171,171,171,171,171,171,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2020,December,162,162,162,162,162,162,162,162,162,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2020,NA,82,82,82,82,82,82,82,82,82,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2021,January,124,124,124,124,124,124,124,124,124,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2021,November,100,100,100,100,100,100,100,100,100,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2021,December,100,100,100,100,100,100,100,100,100,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2021,NA,85,85,85,85,85,85,85,85,85,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2022,January,90,90,90,90,90,90,90,90,90,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2022,November,119,119,119,119,119,119,119,119,119,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2022,December,115,115,115,115,115,115,115,115,115,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2022,NA,69,69,69,69,69,69,69,69,69,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2023,January,88,88,88,88,88,88,88,88,88,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2023,November,124,124,124,124,124,124,124,124,124,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2023,December,135,135,135,135,135,135,135,135,135,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2023,NA,77,77,77,77,77,77,77,77,77,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2024,January,72,72,72,72,72,72,72,72,72,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2024,November,67,67,67,67,67,67,67,67,67,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2024,December,82,82,82,82,82,82,82,82,82,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
2024,NA,66,66,66,66,66,66,66,66,66,22e338a4f6de3ab64d8a16bb9c4d4346727b1291
1992,January,692,383,419.6,519.4,622.6,782.1,938.2,1222,1916,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1992,November,853.5,322,425.6,556.4,726.5,949.7,1244,1766,2284,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1992,December,501,135,219,346.8,435.8,626,741.8,1075,1626,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1992,NA,582,161,224.4,348.2,448.6,702.7,875.8,1188,2233,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1993,January,490.5,91,195,300.2,387,619.2,745.2,1045,1276,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1993,November,724,153,310.9,510.2,600.2,873.8,1023,1367,2146,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1993,December,463.5,43,152.4,283.8,374.8,608,751.2,1025,1719,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1993,NA,488.5,170,199.8,371,434.6,626.2,804,1285,1885,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1994,January,414.5,120,152,237.8,319.2,590.8,728.2,1056,1681,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1994,November,567.5,145,248,341.8,409,644.4,796.2,1359,2051,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1994,December,499,131,240.3,331,419.2,612.2,789,1087,1457,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1994,NA,418.5,86,169.5,272.6,342.6,507.3,713.6,1132,1743,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1995,January,364,303,303,314.6,335.6,380.8,423.2,543.3,661,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1995,November,540.5,229,259.8,381,472.3,621.5,692.4,1061,1734,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1995,December,605.5,245,347.8,429.8,502.6,693.5,855.4,1028,1696,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1995,NA,376.5,133,191.7,243.6,321.6,453.1,546.6,820.8,1173,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1996,January,338,254,272.8,300.4,316,366,390.2,464.2,535,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1996,November,320.5,185,208.9,248.2,289.3,340.8,381,441.2,507,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1996,December,348.5,239,274,301.8,322,379.4,428.2,485.1,685,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1996,NA,313.5,170,212.8,260,284.3,352,397.4,466.7,584,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1997,January,416.5,378,379.9,395.4,406,434.4,462,541.2,593,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1997,November,499,403,419.7,455.4,479.6,527.1,574.8,631.1,802,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1997,December,411.5,316,331.8,359.8,393,440,471.4,565.1,659,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1997,NA,205.5,128,143.6,179,195,222,254.2,350.2,469,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1998,January,321.5,263,268,285,303.6,345.4,362.2,408,455,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1998,November,291,109,121,190,246.6,361.4,430.4,617.2,957,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1998,December,257,54,106,154.6,211.6,329.7,437.8,618.3,840,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1998,NA,331.5,125,173,204.8,270.3,414.6,535.4,744.6,1490,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1999,January,473.5,459,459,459,464.6,491.7,517.8,568.6,668,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1999,November,406,301,338,374,394,426.4,470.2,523,601,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1999,December,303,221,250.4,263.6,288.3,320.4,363,402,520,dce23835d64e1e488d8c5bdb57fbc9065491cc44
1999,NA,537,467,474,495.8,511.6,565.8,600.4,660.2,750,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2000,January,979,909,921,946.4,955.3,995,1021,1091,1143,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2000,November,489,387,421,447.8,471,512.4,541.2,612.9,708,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2000,December,626,459,514.6,571.2,600.6,642.7,670.2,732,770,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2000,NA,645,497,547.7,580,615.3,670.1,696.2,758.4,862,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2001,January,502.5,286,350.6,392,444.6,576.2,661.6,887.4,1046,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2001,November,525,305,357,415.8,477.9,581.7,681.4,874.8,1361,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2001,December,465.5,245,297.4,362,416.6,514.3,565.8,801.2,1162,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2001,NA,557.5,307,351.5,424.8,469.2,633.8,719.4,897.4,1251,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2002,January,948.5,719,766.6,839.2,887.6,1001,1127,1304,1656,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2002,November,571,341,393.8,476.2,520.6,651.9,783,939.1,1144,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2002,December,580,350,411,512.6,553,657,742.4,985.3,1441,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2002,NA,438.5,252,325.8,361.6,400.3,483.4,567,683,827,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2003,January,685,432,488.5,566,628.9,770.2,844.8,1126,1540,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2003,November,593,383,426,513.4,536.3,654.2,720,950.4,1043,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2003,December,628,348,420.4,508.8,557.3,658.7,743.4,910,1117,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2003,NA,595,347,420.8,471.2,533,657,752,964.8,1226,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2004,January,604,383,460.8,517.8,566.3,632.2,735.6,911.1,1170,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2004,November,656,469,505.8,573.8,622.3,727.2,831.6,982.5,1099,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2004,December,590.5,398,439,508,543.6,645.4,726.8,964,1376,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2004,NA,479.5,279,324.8,398,434.3,543.1,610.8,768,914,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2005,January,709,628,657.8,684.6,696.6,729.7,750.4,789.4,856,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2005,November,615,403,444,524.2,570,689.7,749.8,1022,1249,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2005,December,696,541,571.8,641,670.7,737,768,843.7,964,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2005,NA,682,551,606.9,652.6,666.6,711.4,732,803,922,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2006,January,674.5,507,548.8,593.8,637.3,714,801.2,907.3,1204,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2006,November,615.5,405,478.8,548.2,577.6,661.7,770.2,919.4,1121,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2006,December,614.5,416,489.8,538,583.6,661.8,714.4,794.7,1020,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2006,NA,551,311,369.9,447.8,505.2,622.4,720.4,898.4,1142,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2007,January,453,343,362.8,389,422.6,488.4,533.6,637.2,850,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2007,November,530.5,388,435.6,488.8,507.6,563.7,616.6,774.3,1064,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2007,December,548.5,411,459.7,491.4,516.6,587,640.2,805.5,985,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2007,NA,595,412,461.8,533.8,559.3,651.5,714.2,954.1,1112,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2008,January,689.5,532,570,620.6,639.6,722,771.4,898.1,1224,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2008,November,619.5,412,472.8,532.8,568.2,653.4,772,839.4,1066,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2008,December,512.5,375,406.8,447.8,482.3,575.4,649.4,761.4,891,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2008,NA,629.5,473,514.8,556,588,661.4,725,836.4,1164,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2009,January,455,325,366.8,398.8,427,476.1,548,679.3,722,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2009,November,530.5,406,453,485,499.6,579,629.4,735.2,977,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2009,December,476,363,374,414.8,446,509,545,703,1204,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2009,NA,424,282,328.4,366,387,452.4,491,622.2,805,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2010,January,375.5,239,274,311.8,342.6,422,484.6,638.6,725,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2010,November,379.5,233,270,318.6,344.2,406,456.2,573,700,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2010,December,389,269,288.9,328.4,362.6,421.4,461.6,547.1,687,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2010,NA,373.5,233,261.8,303.4,339,408.4,441,561.8,810,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2011,January,167,148,153,158,163,172.4,178.2,187.2,202,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2011,November,193,159,168.9,178.8,187,197.4,203.4,221.2,247,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2011,December,165.5,121,133,145,153.6,170.4,182.6,198.1,214,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2011,NA,226.5,182,202,214,219.6,238,245.2,260.2,326,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2012,January,272,253,258,264,268.6,277,283,298,306,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2012,November,268,222,242.9,255,261.6,276.4,282.4,300.4,330,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2012,December,238,205,212,225,231,246,256.2,274.4,301,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2012,NA,289,265,267,275.8,282,296.4,306,322.2,346,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2013,January,169,149,154,163.8,165.6,174,178.2,188,195,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2013,November,196,160,172,181.8,192,200.4,209.2,219.2,229,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2013,December,215.5,187,192,201,208,221.4,229.2,243.1,293,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2013,NA,185.5,140,156,170.8,177,192,200,227.1,247,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2014,January,257,246,248,252,254,259.4,265.2,277,291,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2014,November,187,163,168,177.8,183,191.4,202,213,244,dce23835d64e1e488d8c5bdb57fbc9065491cc44
2014,December,171,152,157,162.8,166,174.4,179.2,191.2,217,dce23835d64e1e488d8c5bdb57fbc9065491cc44
