winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,972,404,653.6,778.6,861.3,1129,1305,1920,2284,68412ec5296107e32369a14d32d4683bdb4a6112
1993,934,463,590.9,734.6,831,1038,1157,1690,2146,68412ec5296107e32369a14d32d4683bdb4a6112
1994,790.5,309,433.7,598.6,704.6,992.2,1130,1513,2051,68412ec5296107e32369a14d32d4683bdb4a6112
1995,695,362,452.4,574.4,639,811.3,919.6,1192,1734,68412ec5296107e32369a14d32d4683bdb4a6112
1996,414,279,328.4,362,381.9,441.4,472,526.4,685,68412ec5296107e32369a14d32d4683bdb4a6112
1997,517.5,403,422,464.6,485.6,555,584.2,652.4,802,68412ec5296107e32369a14d32d4683bdb4a6112
1998,459,270,313.8,364.4,418.3,541.2,594.2,842,1490,68412ec5296107e32369a14d32d4683bdb4a6112
1999,545,467,487.8,503.8,525.3,574.7,603.4,663.2,750,68412ec5296107e32369a14d32d4683bdb4a6112
2000,979,909,921,946.4,955.3,995,1021,1091,1143,68412ec5296107e32369a14d32d4683bdb4a6112
2001,706,410,468.6,562,639.2,790.3,860.6,1049,1361,68412ec5296107e32369a14d32d4683bdb4a6112
2002,970.5,719,779.4,852.4,922.3,1047,1148,1419,1656,68412ec5296107e32369a14d32d4683bdb4a6112
2003,802,489,615.3,686,748.6,865,996.2,1195,1540,68412ec5296107e32369a14d32d4683bdb4a6112
2004,770.5,543,596.9,646.8,714.5,842.9,913.2,1087,1376,68412ec5296107e32369a14d32d4683bdb4a6112
2005,768.5,666,691.6,727.6,759,797.4,853.4,1022,1249,68412ec5296107e32369a14d32d4683bdb4a6112
2006,776.5,526,606.6,681,723,821.4,881.8,973.8,1204,68412ec5296107e32369a14d32d4683bdb4a6112
2007,671,489,532.8,594.6,634.9,715.4,805.4,985.5,1112,68412ec5296107e32369a14d32d4683bdb4a6112
2008,768,558,625.8,682.4,727.2,813.1,860.4,1016,1224,68412ec5296107e32369a14d32d4683bdb4a6112
2009,599,459,484,519.8,546.6,637.4,685,774.6,1204,68412ec5296107e32369a14d32d4683bdb4a6112
2010,471,289,356,419,449,502,574.6,707,810,68412ec5296107e32369a14d32d4683bdb4a6112
2011,227.5,185,204.8,215,220,239,246,260.2,326,68412ec5296107e32369a14d32d4683bdb4a6112
2012,295,269,275,283.8,289.6,302.4,308,325.2,346,68412ec5296107e32369a14d32d4683bdb4a6112
2013,218.5,192,197.9,206.8,214.6,225,231.2,245.1,293,68412ec5296107e32369a14d32d4683bdb4a6112
2014,257,246,248,252,254,259.4,265.2,277,291,68412ec5296107e32369a14d32d4683bdb4a6112
2015,374,352,354,362,371,381.4,393,405.2,434,68412ec5296107e32369a14d32d4683bdb4a6112
2016,253,233,240,244.8,248.6,257,265,275,296,68412ec5296107e32369a14d32d4683bdb4a6112
2017,277,263,265,270,273.6,281.4,286.2,301,324,68412ec5296107e32369a14d32d4683bdb4a6112
2018,202,187,190,196,199.6,205,211,221,238,68412ec5296107e32369a14d32d4683bdb4a6112
2019,193,162,170.9,181,186,200,212,230,267,68412ec5296107e32369a14d32d4683bdb4a6112
2020,202.5,176,181,189,196.6,208.4,221,233.7,267,68412ec5296107e32369a14d32d4683bdb4a6112
2021,150,126,133,140,146,158,167.2,187.4,218,68412ec5296107e32369a14d32d4683bdb4a6112
2022,147,132,134,140.8,143,151,156,166,178,68412ec5296107e32369a14d32d4683bdb4a6112
2023,195.5,157,170,178,188,204,213.4,232.2,261,68412ec5296107e32369a14d32d4683bdb4a6112
2024,144.5,104,120,128,136,151.4,159.2,181,189,68412ec5296107e32369a14d32d4683bdb4a6112
