winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,1,0,0,0,0,2,3,7.05,19,cc68e8f384127f949dcbde7297e942622f2110dc
2001,2,0,0,0,1,3,4,7.15,27,cc68e8f384127f949dcbde7297e942622f2110dc
2002,2,0,0,0,1,2,4,7.05,14,cc68e8f384127f949dcbde7297e942622f2110dc
2003,4,0,1,3,3.65,5,6,10,16,cc68e8f384127f949dcbde7297e942622f2110dc
2004,3.5,1,2,2,3,4,5,9,11,cc68e8f384127f949dcbde7297e942622f2110dc
2005,3.5,0,1,2,3,5,6,9,12,cc68e8f384127f949dcbde7297e942622f2110dc
2006,7,3,4,5,6,8,11,16,20,cc68e8f384127f949dcbde7297e942622f2110dc
2007,8,4,4.95,6,7,10,12,15.1,29,cc68e8f384127f949dcbde7297e942622f2110dc
2008,10,9,9,9,10,11,11.2,14,17,cc68e8f384127f949dcbde7297e942622f2110dc
2009,13,12,12,12,12,13,15,16.05,25,cc68e8f384127f949dcbde7297e942622f2110dc
2010,5,2,2.95,3,4,6,7,10,24,cc68e8f384127f949dcbde7297e942622f2110dc
2011,4,4,4,4,4,4,4,4,4,cc68e8f384127f949dcbde7297e942622f2110dc
2012,4,4,4,4,4,4,4,4,4,cc68e8f384127f949dcbde7297e942622f2110dc
2013,4,4,4,4,4,4,4,4,4,cc68e8f384127f949dcbde7297e942622f2110dc
2014,6,6,6,6,6,6,6,6,6,cc68e8f384127f949dcbde7297e942622f2110dc
2015,4,4,4,4,4,4,4,4,4,cc68e8f384127f949dcbde7297e942622f2110dc
2016,1,1,1,1,1,1,1,1.05,4,cc68e8f384127f949dcbde7297e942622f2110dc
2017,4,4,4,4,4,4,4,7,10,cc68e8f384127f949dcbde7297e942622f2110dc
2018,5,5,5,5,5,5,5,7,11,cc68e8f384127f949dcbde7297e942622f2110dc
2019,3,3,3,3,3,3,3,3,3,cc68e8f384127f949dcbde7297e942622f2110dc
2020,5,5,5,5,5,5,5,5.05,9,cc68e8f384127f949dcbde7297e942622f2110dc
2021,6,4,5,5,6,7,8,9.05,12,cc68e8f384127f949dcbde7297e942622f2110dc
2022,5,3,3,4,4,5,6,9.05,13,cc68e8f384127f949dcbde7297e942622f2110dc
2023,7,6,6,6,6,7,8,10.05,14,cc68e8f384127f949dcbde7297e942622f2110dc
2024,4,2,2,3,3,4.35,5,8,10,cc68e8f384127f949dcbde7297e942622f2110dc
