analysis,centre_winter,duration,estimate,se,lcl,ucl
8946693bc1feece0841d9abc938d420184fa9ab8,2004.5,10,-0.0868,0.119,-0.3201,0.1465
8946693bc1feece0841d9abc938d420184fa9ab8,2005.5,10,0.05389,0.09299,-0.1284,0.2362
8946693bc1feece0841d9abc938d420184fa9ab8,2006.5,10,0.1305,0.08959,-0.04506,0.3061
8946693bc1feece0841d9abc938d420184fa9ab8,2007.5,10,0.1887,0.09418,0.004126,0.3733
8946693bc1feece0841d9abc938d420184fa9ab8,2008.5,10,0.1971,0.1014,-0.001717,0.3958
8946693bc1feece0841d9abc938d420184fa9ab8,2009.5,10,0.2039,0.1113,-0.01426,0.422
8946693bc1feece0841d9abc938d420184fa9ab8,2010.5,10,0.1956,0.1088,-0.01772,0.4089
8946693bc1feece0841d9abc938d420184fa9ab8,2011.5,10,0.2247,0.09722,0.0341,0.4152
8946693bc1feece0841d9abc938d420184fa9ab8,2012.5,10,0.2547,0.08029,0.09732,0.412
8946693bc1feece0841d9abc938d420184fa9ab8,2013.5,10,0.2448,0.06421,0.1189,0.3706
8946693bc1feece0841d9abc938d420184fa9ab8,2014.5,10,0.2228,0.05987,0.1055,0.3402
8946693bc1feece0841d9abc938d420184fa9ab8,2015.5,10,0.2956,0.07263,0.1532,0.4379
8946693bc1feece0841d9abc938d420184fa9ab8,2016.5,10,0.2416,0.07146,0.1016,0.3817
8946693bc1feece0841d9abc938d420184fa9ab8,2017.5,10,0.2418,0.0757,0.09338,0.3901
8946693bc1feece0841d9abc938d420184fa9ab8,2018.5,10,0.1748,0.06779,0.04191,0.3077
8946693bc1feece0841d9abc938d420184fa9ab8,2019.5,10,0.1093,0.05475,0.001944,0.2166
8946693bc1feece0841d9abc938d420184fa9ab8,2005.5,12,0.04868,0.07364,-0.09566,0.193
8946693bc1feece0841d9abc938d420184fa9ab8,2006.5,12,0.09235,0.06856,-0.04202,0.2267
8946693bc1feece0841d9abc938d420184fa9ab8,2007.5,12,0.1256,0.07233,-0.01619,0.2673
8946693bc1feece0841d9abc938d420184fa9ab8,2008.5,12,0.1391,0.07817,-0.01416,0.2923
8946693bc1feece0841d9abc938d420184fa9ab8,2009.5,12,0.1576,0.08122,-0.001609,0.3168
8946693bc1feece0841d9abc938d420184fa9ab8,2010.5,12,0.2291,0.08448,0.06351,0.3947
8946693bc1feece0841d9abc938d420184fa9ab8,2011.5,12,0.2821,0.08265,0.1201,0.4441
8946693bc1feece0841d9abc938d420184fa9ab8,2012.5,12,0.2867,0.07353,0.1426,0.4308
8946693bc1feece0841d9abc938d420184fa9ab8,2013.5,12,0.2518,0.06017,0.1339,0.3698
8946693bc1feece0841d9abc938d420184fa9ab8,2014.5,12,0.2238,0.05072,0.1244,0.3232
8946693bc1feece0841d9abc938d420184fa9ab8,2015.5,12,0.1742,0.04935,0.07751,0.2709
8946693bc1feece0841d9abc938d420184fa9ab8,2016.5,12,0.224,0.0558,0.1146,0.3333
8946693bc1feece0841d9abc938d420184fa9ab8,2017.5,12,0.2052,0.05514,0.0971,0.3132
8946693bc1feece0841d9abc938d420184fa9ab8,2018.5,12,0.203,0.05685,0.09154,0.3144
8946693bc1feece0841d9abc938d420184fa9ab8,2012,25,0.155,0.02462,0.1067,0.2032
bc1b21e6e5d8c4b0b9c79c64206c92c8b9914220,2004.5,10,0.006518,0.08206,-0.1543,0.1673
bc1b21e6e5d8c4b0b9c79c64206c92c8b9914220,2005.5,10,0.04713,0.0736,-0.09712,0.1914
bc1b21e6e5d8c4b0b9c79c64206c92c8b9914220,2006.5,10,0.0767,0.07113,-0.06271,0.2161
bc1b21e6e5d8c4b0b9c79c64206c92c8b9914220,2007.5,10,0.105,0.07197,-0.0361,0.246
bc1b21e6e5d8c4b0b9c79c64206c92c8b9914220,2008.5,10,0.1188,0.07253,-0.02332,0.261
bc1b21e6e5d8c4b0b9c79c64206c92c8b9914220,2009.5,10,0.1289,0.07321,-0.01457,0.2724
