winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,277,259,260,266.8,271,285.4,296.2,328.2,389,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2000,March,228,219,219,219,221.6,242,256.6,292.2,304,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2000,October,274,270,270,270,270,278.4,295.4,325.2,347,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2000,November,317,288,288,293,304,328.4,344.2,393.1,457,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2000,December,319.5,299,299,304,313,327,350.2,384.5,449,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2000,NA,312,276,280,289,301.3,325,336.4,379.1,444,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2001,January,341.5,304,309,323.8,333,352.4,368.2,393.2,442,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2001,March,305.5,267,272,286.8,296,318.4,331,360.2,391,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2001,October,341,301,306,321.8,329.3,349.4,365,389.2,412,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2001,November,363,328,332.9,342.8,352.3,371,387,420.2,477,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2001,December,371.5,331,334.9,349.8,359,382,393.2,419.2,471,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2001,NA,341.5,314,316,325.8,333,349.7,362.6,385,409,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2002,January,465,460,460,462,463,467,470.2,475,488,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2002,March,377,356,359,364,369,385,390,408.6,429,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2002,October,307.5,274,281,292.8,301,320,329.4,364.1,411,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2002,November,378.5,351,355.9,365,370.6,386.4,399.2,423.3,466,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2002,December,408.5,382,385,390,399.6,419,431.4,446,464,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2002,NA,551,547,547,548,549,553,554,560,568,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2003,January,459,459,459,459,459,459,459,459,459,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2003,March,412,412,412,412,412,415,419.2,436.1,452,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2003,October,468,468,468,468,468,468,468,468,468,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2003,November,425,418,418,418,420,429,435,447.2,482,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2003,December,436,436,436,436,436,441,448.2,462,477,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2003,NA,447,447,447,447,447,447,447,447,447,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2004,January,359,356,356,356,357,360,364,369.1,379,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2004,March,308,308,308,308,308,308,308,308,308,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2004,October,345,338,338,339.8,342,349,356,365.1,370,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2004,November,372,359,362,366.8,369.6,378,383.2,395.1,406,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2004,December,342,330,331,336,340,345,350,365,373,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2004,NA,298.5,267,269,276.8,286.3,307.4,313.2,330.2,345,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2005,January,340,340,340,340,340,340,340,340,340,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2005,March,309,309,309,309,309,309,309,309,309,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2005,October,269,269,269,269,269,269,269,269,269,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2005,November,271,271,271,271,271,271,271,271,271,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2005,December,340,340,340,340,340,340,340,340,340,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2005,NA,336,336,336,336,336,336,336,336,336,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2006,January,256.5,230,234,243,250,260,267.2,287.2,298,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2006,March,253,239,239,245.8,249.6,257,264.2,274.2,295,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2006,October,240,205,214,222.8,231.6,247.4,256.2,276,316,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2006,November,292,254,261,270.8,279.6,300,309,322.6,340,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2006,December,274,256,257,264,272,281,292.2,312,335,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2006,NA,246,224,227,233,239,250,255,275.1,285,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2007,January,312,289,293,299,305,320.4,328.2,346.2,379,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2007,March,181,163,166,170.8,176,184,189,202,214,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2007,October,248,226,227,233.8,240.6,253,258,274.2,288,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2007,November,302,274,279,289.8,296.6,307.7,318,348,367,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2007,December,299.5,283,283,288,294,305.7,316,341,362,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2007,NA,274,260,260,266.8,269,282,289,302.2,334,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2008,January,227,210,213.8,218.8,222,230.4,236.2,249.2,272,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2008,March,173.5,102,131,150.8,162.6,191,203,234.5,359,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2008,October,235.5,214,217,222,226.6,244,250,261,306,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2008,November,265,242,244,252.8,258,270,278.2,297.4,314,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2008,December,223,209,209,214.8,218,228,233,248.2,270,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2008,NA,197.5,181,181,189,193.6,202,210,224,252,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2009,January,231,216,217,223,226,234.4,240.2,258.2,287,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2009,March,136.5,105,114.8,125,131,143,153,165,218,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2009,October,180,162,164,170,174.6,186,193,207.1,222,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2009,November,230,212,215,219,223,232,239,253.1,261,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2009,December,204.5,188,190.9,194.8,199,214.4,222,235.2,278,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
2009,NA,147,128,132,138.8,144,153,158,169,182,f31a7bac8ef1d4b5f854309c0f7f0aa72de8660c
