winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,347,304,314,326,338.3,353.4,377.2,407.2,457,edf8bc86b62403c629cb308bfc59096bc54a000c
2001,387,344,359,372,380.6,396,411.2,432.2,477,edf8bc86b62403c629cb308bfc59096bc54a000c
2002,551,547,547,548,549,553,554,560,568,edf8bc86b62403c629cb308bfc59096bc54a000c
2003,468,468,468,468,468,468,468,468,482,edf8bc86b62403c629cb308bfc59096bc54a000c
2004,372.5,360,364,367,370,378,383.2,395.1,406,edf8bc86b62403c629cb308bfc59096bc54a000c
2005,340,340,340,340,340,340,340,340,340,edf8bc86b62403c629cb308bfc59096bc54a000c
2006,297,261,273,284.6,292,303.4,313,334,340,edf8bc86b62403c629cb308bfc59096bc54a000c
2007,322.5,296,300.9,309,316,328.4,342,359.2,379,edf8bc86b62403c629cb308bfc59096bc54a000c
2008,266,242,246,254,260,273,284,306,359,edf8bc86b62403c629cb308bfc59096bc54a000c
2009,237,219,222,229.6,232.6,239.4,248.2,261.2,287,edf8bc86b62403c629cb308bfc59096bc54a000c
2010,166,142,147,153,160.6,171,182.4,201.1,219,edf8bc86b62403c629cb308bfc59096bc54a000c
2011,161.5,147,147,153.8,157,170.4,185.4,221.5,312,edf8bc86b62403c629cb308bfc59096bc54a000c
2012,146,118,121,127,134,158,173.2,209,231,edf8bc86b62403c629cb308bfc59096bc54a000c
2013,147.5,92,112.9,130.8,139,161,174.2,206,237,edf8bc86b62403c629cb308bfc59096bc54a000c
2014,133.5,92,105.9,114,123,142.4,156.2,183.2,246,edf8bc86b62403c629cb308bfc59096bc54a000c
2015,101,54,67.95,87,94,111.4,125,146.2,178,edf8bc86b62403c629cb308bfc59096bc54a000c
2016,95,66,72.9,83.8,89,101,111.2,132.2,158,edf8bc86b62403c629cb308bfc59096bc54a000c
2017,106,87,89,96,101,111,116,125.2,150,edf8bc86b62403c629cb308bfc59096bc54a000c
2018,68,61,61,64.8,66,71,75,83.05,95,edf8bc86b62403c629cb308bfc59096bc54a000c
2019,52,45,45,48,50,54,57,62,71,edf8bc86b62403c629cb308bfc59096bc54a000c
2020,57,43,44.95,50,53.65,64,70.2,84.05,113,edf8bc86b62403c629cb308bfc59096bc54a000c
2021,61,58,58,58,58,63,65,72.05,80,edf8bc86b62403c629cb308bfc59096bc54a000c
2022,55,49,49,50,53,57,60.2,66.2,80,edf8bc86b62403c629cb308bfc59096bc54a000c
2023,82,73,73,75,78.65,84.35,90,99.1,111,edf8bc86b62403c629cb308bfc59096bc54a000c
2024,108,107,107,107,107,111.4,113.2,121.2,129,edf8bc86b62403c629cb308bfc59096bc54a000c
