analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
75aff924c34aca11c1f86896b6e6c79023889938,1992,1993,1,0.1799,0.1859,-0.1844,0.5443
75aff924c34aca11c1f86896b6e6c79023889938,1992,1994,1,0.474,0.2064,0.06935,0.8786
75aff924c34aca11c1f86896b6e6c79023889938,1992,1995,1,0.8102,0.2116,0.3956,1.225
75aff924c34aca11c1f86896b6e6c79023889938,1992,1996,1,1.032,0.2136,0.6137,1.451
75aff924c34aca11c1f86896b6e6c79023889938,1992,1997,1,0.7807,0.2131,0.3629,1.198
75aff924c34aca11c1f86896b6e6c79023889938,1992,1998,1,0.6534,0.2117,0.2384,1.068
75aff924c34aca11c1f86896b6e6c79023889938,1992,1999,1,0.4596,0.2132,0.04159,0.8775
75aff924c34aca11c1f86896b6e6c79023889938,1992,2000,1,0.4527,0.2141,0.03299,0.8724
75aff924c34aca11c1f86896b6e6c79023889938,1992,2001,1,0.7435,0.213,0.326,1.161
75aff924c34aca11c1f86896b6e6c79023889938,1992,2002,1,0.5534,0.2121,0.1376,0.9692
75aff924c34aca11c1f86896b6e6c79023889938,1992,2003,1,0.1894,0.2179,-0.2377,0.6165
75aff924c34aca11c1f86896b6e6c79023889938,1992,2004,1,0.3505,0.2215,-0.08368,0.7848
75aff924c34aca11c1f86896b6e6c79023889938,1992,2005,1,0.2518,0.2191,-0.1777,0.6813
75aff924c34aca11c1f86896b6e6c79023889938,1992,2006,1,0.07777,0.2123,-0.3384,0.4939
75aff924c34aca11c1f86896b6e6c79023889938,1992,2007,1,-0.18,0.2151,-0.6016,0.2416
75aff924c34aca11c1f86896b6e6c79023889938,1992,2008,1,-0.0818,0.2114,-0.4962,0.3326
75aff924c34aca11c1f86896b6e6c79023889938,1992,2009,1,-0.09144,0.2165,-0.5157,0.3329
75aff924c34aca11c1f86896b6e6c79023889938,1992,2010,1,0.308,0.2116,-0.1068,0.7227
75aff924c34aca11c1f86896b6e6c79023889938,1992,2011,1,0.4149,0.2128,-0.002181,0.8319
75aff924c34aca11c1f86896b6e6c79023889938,1992,2012,1,0.5174,0.2121,0.1017,0.9331
75aff924c34aca11c1f86896b6e6c79023889938,1992,2013,1,0.5095,0.2166,0.08498,0.934
75aff924c34aca11c1f86896b6e6c79023889938,1992,2014,1,0.7011,0.213,0.2837,1.119
