analysis,centre_winter,duration,estimate,se,lcl,ucl
2b619596dfdd219bbcc880a2e8569035eeb2df7f,1996.5,10,0.145,0.01445,0.1167,0.1733
2b619596dfdd219bbcc880a2e8569035eeb2df7f,1997.5,10,0.1219,0.01331,0.09579,0.148
2b619596dfdd219bbcc880a2e8569035eeb2df7f,1998.5,10,0.1049,0.0127,0.07999,0.1298
2b619596dfdd219bbcc880a2e8569035eeb2df7f,1999.5,10,0.08426,0.01273,0.0593,0.1092
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2000.5,10,0.07089,0.01319,0.04505,0.09674
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2001.5,10,0.0313,0.01297,0.005873,0.05673
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2002.5,10,-0.01865,0.01374,-0.04557,0.008266
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2003.5,10,-0.03913,0.01304,-0.06469,-0.01357
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2004.5,10,-0.07525,0.01331,-0.1013,-0.04915
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2005.5,10,-0.09341,0.01325,-0.1194,-0.06743
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2006.5,10,-0.09815,0.01296,-0.1236,-0.07274
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2007.5,10,-0.1029,0.01384,-0.1301,-0.07581
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2008.5,10,-0.07875,0.01826,-0.1145,-0.04296
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2009.5,10,-0.0519,0.01743,-0.08606,-0.01774
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2010.5,10,-0.02761,0.01662,-0.06019,0.004966
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2011.5,10,-0.04562,0.01442,-0.07387,-0.01736
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2012.5,10,-0.07034,0.01369,-0.09716,-0.04351
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2013.5,10,-0.06397,0.01375,-0.09091,-0.03703
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2014.5,10,-0.08364,0.01459,-0.1122,-0.05504
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2015.5,10,-0.08969,0.01612,-0.1213,-0.0581
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2016.5,10,-0.09476,0.01819,-0.1304,-0.05911
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2017.5,10,-0.1125,0.01879,-0.1493,-0.07567
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2018.5,10,-0.1369,0.01466,-0.1656,-0.1082
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2019.5,10,-0.1488,0.0158,-0.1798,-0.1179
2b619596dfdd219bbcc880a2e8569035eeb2df7f,1997.5,12,0.1406,0.0116,0.1179,0.1633
2b619596dfdd219bbcc880a2e8569035eeb2df7f,1998.5,12,0.1133,0.01041,0.09287,0.1337
2b619596dfdd219bbcc880a2e8569035eeb2df7f,1999.5,12,0.07776,0.009832,0.05849,0.09703
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2000.5,12,0.04052,0.009937,0.02104,0.06
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2001.5,12,0.00735,0.01053,-0.01328,0.02798
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2002.5,12,-0.00658,0.01004,-0.02626,0.0131
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2003.5,12,-0.02994,0.01006,-0.04965,-0.01023
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2004.5,12,-0.05127,0.01005,-0.07097,-0.03156
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2005.5,12,-0.07049,0.01,-0.0901,-0.05089
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2006.5,12,-0.08599,0.0104,-0.1064,-0.06561
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2007.5,12,-0.09325,0.01393,-0.1206,-0.06594
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2008.5,12,-0.08345,0.01334,-0.1096,-0.05729
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2009.5,12,-0.05852,0.01227,-0.08257,-0.03447
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2010.5,12,-0.05619,0.01136,-0.07847,-0.03392
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2011.5,12,-0.04906,0.01103,-0.07068,-0.02744
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2012.5,12,-0.05497,0.01068,-0.0759,-0.03404
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2013.5,12,-0.08045,0.01066,-0.1013,-0.05956
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2014.5,12,-0.07861,0.01099,-0.1001,-0.05708
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2015.5,12,-0.08838,0.01171,-0.1113,-0.06544
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2016.5,12,-0.09856,0.01276,-0.1236,-0.07355
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2017.5,12,-0.1112,0.014,-0.1386,-0.08375
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2018.5,12,-0.1346,0.01479,-0.1636,-0.1056
2b619596dfdd219bbcc880a2e8569035eeb2df7f,2008,33,-0.0374,0.002589,-0.04247,-0.03232
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,1996.5,10,0.1651,0.02319,0.1196,0.2105
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,1997.5,10,0.146,0.02197,0.1029,0.189
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,1998.5,10,0.1202,0.02152,0.07806,0.1624
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,1999.5,10,0.0935,0.02125,0.05185,0.1351
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,2000.5,10,0.05927,0.02154,0.01706,0.1015
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,2001.5,10,0.01093,0.02194,-0.03208,0.05393
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,2002.5,10,-0.04843,0.0224,-0.09233,-0.004529
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,2003.5,10,-0.09381,0.02243,-0.1378,-0.04984
f2d5d2a1310a726ba82c4b45114340d613e0c4c8,2004.5,10,-0.1177,0.02222,-0.1613,-0.07419
