winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1993,8,8,8,8,8,8,8,8,8,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
1994,0,0,0,0,0,0,0,0,0,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
1995,1,1,1,1,1,1,1,1,1,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
1996,1,1,1,1,1,1,1,1,1,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
1997,14,14,14,14,14,14,14,14,14,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
1998,16,16,16,16,16,16,16,16,16,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
1999,3,3,3,3,3,3,3,3,3,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2000,57,57,57,57,57,57,57,57,57,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2001,61,61,61,61,61,61,61,61,61,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2002,18,18,18,18,18,18,18,18,18,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2003,8,8,8,8,8,8,8,8,8,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2004,3,3,3,3,3,3,3,3,5,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2005,4,4,4,4,4,4,4,4,4,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2006,4,4,4,4,4,4,4,4,4,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2007,27,27,27,27,27,27,27,27,27,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2008,10,10,10,10,10,10,10,10,10,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2009,6,6,6,6,6,6,6,6,6,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2010,2,2,2,2,2,2,2,2,2,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2011,3,3,3,3,3,3,3,3,3,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2012,10,10,10,10,10,10,10,10,10,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2013,0,0,0,0,0,0,0,0,0,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2014,6,6,6,6,6,6,6,7.2,16,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2015,2,2,2,2,2,2,2,2,2,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2016,0,0,0,0,0,0,0,0,0,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2017,2,2,2,2,2,2,2,2,2,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2018,0,0,0,0,0,0,0,0,0,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2019,2,2,2,2,2,2,2,2,2,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2020,2,2,2,2,2,2,2,2,2,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2021,1,1,1,1,1,1,1,1,1,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2022,0,0,0,0,0,0,0,0,0,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2023,0,0,0,0,0,0,0,0,0,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
2024,0,0,0,0,0,0,0,0,0,a81bbf7a2a9bb087d30dbe48648f92388bedacbe
