analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,1993,1,0.4367,0.1417,0.1591,0.7144
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,1994,1,0.5038,0.1622,0.186,0.8217
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,1995,1,0.5904,0.1722,0.2528,0.9279
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,1996,1,0.8084,0.169,0.4772,1.14
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,1997,1,0.7197,0.1698,0.3868,1.053
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,1998,1,0.5907,0.1779,0.242,0.9394
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,1999,1,0.8476,0.1775,0.4997,1.196
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2000,1,0.862,0.1765,0.5161,1.208
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2001,1,0.8826,0.1785,0.5328,1.232
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2002,1,1.063,0.1725,0.7246,1.401
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2003,1,1.085,0.1724,0.7472,1.423
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2004,1,0.8173,0.175,0.4744,1.16
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2005,1,0.7948,0.1782,0.4457,1.144
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2006,1,0.7046,0.1748,0.362,1.047
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2007,1,0.2717,0.1777,-0.07656,0.62
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2008,1,-0.7845,0.1827,-1.143,-0.4265
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2009,1,-1.081,0.178,-1.43,-0.7321
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2010,1,-0.9529,0.2026,-1.35,-0.5557
bfa2bb46d3c9e2ac30d067e52b2a1c98ea13ae59,1992,2011,1,-1.43,0.1791,-1.781,-1.079
