winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,0,0,0,55f9acfbc697352f6056f3b2459b97ee55827162
2001,3,3,3,3,3,3,3,3,3,55f9acfbc697352f6056f3b2459b97ee55827162
2002,0,0,0,0,0,0,0,0,0,55f9acfbc697352f6056f3b2459b97ee55827162
2003,0,0,0,0,0,0,0,0,0,55f9acfbc697352f6056f3b2459b97ee55827162
2004,0,0,0,0,0,1,2,7.05,17,55f9acfbc697352f6056f3b2459b97ee55827162
2005,4,4,4,4,4,4,4,4,4,55f9acfbc697352f6056f3b2459b97ee55827162
2006,1,1,1,1,1,1,1,5.05,10,55f9acfbc697352f6056f3b2459b97ee55827162
2007,2,2,2,2,2,2,2,9.05,20,55f9acfbc697352f6056f3b2459b97ee55827162
2008,3,3,3,3,3,3,3,3,3,55f9acfbc697352f6056f3b2459b97ee55827162
2009,2,2,2,2,2,2,2,2,2,55f9acfbc697352f6056f3b2459b97ee55827162
2010,2,2,2,2,2,2,2,2,2,55f9acfbc697352f6056f3b2459b97ee55827162
2011,1,1,1,1,1,1,3,8,18,55f9acfbc697352f6056f3b2459b97ee55827162
2012,2,0,0,0,1,3,5,10,26,55f9acfbc697352f6056f3b2459b97ee55827162
2013,24,24,24,24,24,24,24,24,24,55f9acfbc697352f6056f3b2459b97ee55827162
2014,60,60,60,60,60,60,60,60,60,55f9acfbc697352f6056f3b2459b97ee55827162
2015,238,238,238,238,238,238,238,238,238,55f9acfbc697352f6056f3b2459b97ee55827162
2016,97,97,97,97,97,97,97,97,97,55f9acfbc697352f6056f3b2459b97ee55827162
2017,48,48,48,48,48,48,48,48,48,55f9acfbc697352f6056f3b2459b97ee55827162
2018,45,45,45,45,45,45,45,45,45,55f9acfbc697352f6056f3b2459b97ee55827162
2019,103,103,103,103,103,103,103,103,103,55f9acfbc697352f6056f3b2459b97ee55827162
2020,110,110,110,110,110,110,110,110,110,55f9acfbc697352f6056f3b2459b97ee55827162
2021,66,66,66,66,66,66,66,66,66,55f9acfbc697352f6056f3b2459b97ee55827162
2022,125,125,125,125,125,125,125,125,125,55f9acfbc697352f6056f3b2459b97ee55827162
2023,157,157,157,157,157,157,157,157,328,55f9acfbc697352f6056f3b2459b97ee55827162
2024,72,72,72,72,72,72,72,72,72,55f9acfbc697352f6056f3b2459b97ee55827162
