analysis,centre_winter,duration,estimate,se,lcl,ucl
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,1996.5,10,0.671,0.1659,0.3458,0.9961
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,1997.5,10,0.7282,0.09334,0.5453,0.9111
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,1998.5,10,0.7105,0.06198,0.589,0.832
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,1999.5,10,0.5856,0.04237,0.5026,0.6686
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2000.5,10,0.4518,0.0316,0.3899,0.5138
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2001.5,10,0.3673,0.029,0.3104,0.4241
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2002.5,10,0.3353,0.02893,0.2785,0.392
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2003.5,10,0.29,0.02832,0.2345,0.3455
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2004.5,10,0.2341,0.02711,0.181,0.2873
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2005.5,10,0.1858,0.02727,0.1323,0.2392
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2006.5,10,0.1524,0.02746,0.09857,0.2062
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2007.5,10,0.1349,0.02821,0.07965,0.1902
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2008.5,10,0.1382,0.02804,0.08326,0.1932
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2009.5,10,0.0975,0.02703,0.04452,0.1505
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2010.5,10,0.03567,0.0273,-0.01785,0.08919
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2011.5,10,0.007784,0.027,-0.04514,0.0607
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2012.5,10,-0.01768,0.02682,-0.07024,0.03489
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2013.5,10,-0.02658,0.02667,-0.07886,0.0257
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2014.5,10,-0.03257,0.02722,-0.08592,0.02077
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2015.5,10,-0.04466,0.02737,-0.0983,0.008979
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2016.5,10,-0.03042,0.02737,-0.08406,0.02323
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2017.5,10,-0.01889,0.02707,-0.07194,0.03416
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2018.5,10,-0.03601,0.02704,-0.08901,0.01699
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2019.5,10,-0.03171,0.02766,-0.08591,0.0225
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,1997.5,12,0.6651,0.1221,0.4257,0.9044
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,1998.5,12,0.6451,0.06866,0.5105,0.7797
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,1999.5,12,0.5784,0.04462,0.491,0.6659
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2000.5,12,0.4857,0.03096,0.425,0.5464
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2001.5,12,0.3863,0.02359,0.3401,0.4325
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2002.5,12,0.3258,0.02192,0.2828,0.3688
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2003.5,12,0.3082,0.0218,0.2655,0.351
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2004.5,12,0.2655,0.02145,0.2235,0.3075
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2005.5,12,0.207,0.02086,0.1661,0.2479
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2006.5,12,0.1541,0.021,0.113,0.1953
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2007.5,12,0.116,0.02129,0.07424,0.1577
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2008.5,12,0.1056,0.02145,0.06356,0.1477
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2009.5,12,0.08972,0.02131,0.04794,0.1315
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2010.5,12,0.05724,0.02074,0.01659,0.09789
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2011.5,12,0.02819,0.02066,-0.01231,0.06869
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2012.5,12,0.005948,0.02059,-0.0344,0.0463
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2013.5,12,-0.02404,0.02066,-0.06453,0.01644
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2014.5,12,-0.04475,0.02077,-0.08547,-0.004034
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2015.5,12,-0.03577,0.02077,-0.07648,0.004938
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2016.5,12,-0.02334,0.02062,-0.06376,0.01709
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2017.5,12,-0.0298,0.02086,-0.07069,0.01108
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2018.5,12,-0.03689,0.02109,-0.07822,0.004443
17c0b1c4ab14412bbbcd2d805a3e1450c3648d4d,2008,33,0.1975,0.01905,0.1602,0.2349
b52bcddf8e17640a92e76e458ed4cd2f2e458768,1996.5,10,0.4808,0.1555,0.1761,0.7855
b52bcddf8e17640a92e76e458ed4cd2f2e458768,1997.5,10,0.5269,0.0826,0.365,0.6888
b52bcddf8e17640a92e76e458ed4cd2f2e458768,1998.5,10,0.535,0.05512,0.427,0.6431
b52bcddf8e17640a92e76e458ed4cd2f2e458768,1999.5,10,0.461,0.03721,0.3881,0.534
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2000.5,10,0.3794,0.02749,0.3255,0.4333
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2001.5,10,0.3373,0.0242,0.2899,0.3847
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2002.5,10,0.2987,0.02163,0.2562,0.3411
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2003.5,10,0.2483,0.01983,0.2095,0.2872
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2004.5,10,0.2257,0.0185,0.1895,0.262
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2005.5,10,0.1808,0.01775,0.146,0.2156
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2006.5,10,0.1582,0.01827,0.1224,0.194
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2007.5,10,0.1189,0.01918,0.08128,0.1565
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2008.5,10,0.1501,0.01648,0.1178,0.1824
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2009.5,10,0.1121,0.01653,0.07969,0.1445
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2010.5,10,0.05965,0.0162,0.0279,0.0914
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2011.5,10,0.008492,0.01605,-0.02296,0.03995
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2012.5,10,-0.01946,0.01623,-0.05127,0.01235
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2013.5,10,-0.06136,0.01666,-0.094,-0.02871
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2014.5,10,-0.08199,0.01777,-0.1168,-0.04716
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2015.5,10,-0.09414,0.01719,-0.1278,-0.06044
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2016.5,10,-0.08418,0.01666,-0.1168,-0.05153
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2017.5,10,-0.05935,0.01593,-0.09057,-0.02812
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2018.5,10,-0.02881,0.01658,-0.0613,0.003694
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2019.5,10,-0.02993,0.01655,-0.06237,0.002506
b52bcddf8e17640a92e76e458ed4cd2f2e458768,1997.5,12,0.4917,0.1144,0.2676,0.7159
b52bcddf8e17640a92e76e458ed4cd2f2e458768,1998.5,12,0.494,0.06139,0.3736,0.6143
b52bcddf8e17640a92e76e458ed4cd2f2e458768,1999.5,12,0.4539,0.03928,0.3769,0.5309
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2000.5,12,0.3895,0.0267,0.3372,0.4418
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2001.5,12,0.3286,0.02009,0.2892,0.368
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2002.5,12,0.2934,0.01787,0.2584,0.3284
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2003.5,12,0.2731,0.0161,0.2416,0.3047
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2004.5,12,0.239,0.01482,0.2099,0.268
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2005.5,12,0.2044,0.01409,0.1768,0.232
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2006.5,12,0.1491,0.01385,0.122,0.1763
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2007.5,12,0.1359,0.01388,0.1087,0.1631
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2008.5,12,0.1082,0.01476,0.07925,0.1371
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2009.5,12,0.0945,0.0128,0.06941,0.1196
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2010.5,12,0.05654,0.01247,0.0321,0.08099
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2011.5,12,0.02724,0.01256,0.002617,0.05186
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2012.5,12,-0.01022,0.01279,-0.03528,0.01485
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2013.5,12,-0.04859,0.01347,-0.07499,-0.02219
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2014.5,12,-0.08005,0.0132,-0.1059,-0.05418
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2015.5,12,-0.0766,0.01271,-0.1015,-0.05169
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2016.5,12,-0.05162,0.01218,-0.07549,-0.02775
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2017.5,12,-0.0466,0.01222,-0.07054,-0.02265
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2018.5,12,-0.06287,0.0126,-0.08757,-0.03817
b52bcddf8e17640a92e76e458ed4cd2f2e458768,2008,33,0.1563,0.01768,0.1217,0.191
