winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,532,363,392.8,460.4,494.6,588.8,678.6,800.4,849,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
1993,724,489,555.8,604.4,667.6,784.1,852.6,1083,1395,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
1994,750,454,545.6,620.4,674.6,816.4,883.2,1046,1292,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
1995,639,596,611.9,625.8,634,645,653.6,678.2,711,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
1996,989.5,901,927,951.8,973.2,998.4,1010,1060,1132,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
1997,666.5,603,625,645,654.7,679.4,699,724,741,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
1998,762,672,701.8,731.8,751.6,778.7,795.4,831.6,875,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
1999,860.5,790,799,832,844.6,878.1,906.2,950,999,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2000,850,807,817.9,830.8,841,858,873.6,900,927,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2001,795.5,597,649.7,705.8,753.7,852.4,919.6,1039,1128,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2002,835,659,689.5,753.8,796.3,939.4,1025,1143,1628,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2003,816.5,769,788.9,799,809,829,846.4,864,905,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2004,816.5,756,784.8,792.8,803,823.4,836.8,880.1,901,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2005,877,819,836,850.6,863.6,887,905.2,927,1013,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2006,801,748,767,786.8,792,811.7,829.4,858.2,942,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2007,841,807,818,828,835,847,855,868,928,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2008,769.5,704,718.7,744.8,759,784.7,799,824,848,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2009,703.5,659,664,686.6,696,710.4,726,755,779,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2010,678,642,652,662,668,685,698,728.2,755,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2011,702,644,653,671,684,719,739.2,810.9,1151,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2012,779,719,742.9,755,771,792,806.2,848,904,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2013,526,500,506.9,516,522,531.4,540,557.1,587,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2014,609.5,573,575.9,585.8,597.3,616.4,627,654.2,726,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2015,737,614,628.8,662.6,696.6,769.7,815.2,922.2,1089,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2016,693,539,564.9,606.4,644.9,722.5,769.6,896.8,1032,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2017,647,508,531,567,606.7,676.7,726.2,898.7,1032,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2018,661.5,565,583.9,609.6,642.6,686,733.2,858.6,1082,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2019,654,502,551.6,596.6,622,679.8,723,878.6,1120,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2020,436.5,408,414,425,432,443,452.2,465,486,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2021,406,377,385,396,402,412,422.2,441,457,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2022,514,475,485,497.6,507,526,535.2,555.5,639,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2023,406,366,377,389,398,413,425,441,473,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
2024,505,476,485,495,500.6,512,519.2,537.2,553,fd0dc8ae478c95ab437dee5de46fbffc3d041b62
