winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,346,346,346,346,346,346,348.4,449.1,1863,249be3341787345367faf866e5ebdfcd0329e251
1993,441,441,441,441,441,441,441,441,441,249be3341787345367faf866e5ebdfcd0329e251
1994,289,289,289,289,289,289,289,289,289,249be3341787345367faf866e5ebdfcd0329e251
1995,33,33,33,33,33,33,33,48.65,283,249be3341787345367faf866e5ebdfcd0329e251
1996,37,37,37,37,37,37,37,252.7,450,249be3341787345367faf866e5ebdfcd0329e251
1997,96,96,96,96,96,96,96,96,171,249be3341787345367faf866e5ebdfcd0329e251
1998,13,13,13,13,13,13,22.2,120.2,653,249be3341787345367faf866e5ebdfcd0329e251
1999,74,74,74,74,74,74,74,192.9,704,249be3341787345367faf866e5ebdfcd0329e251
2000,192,192,192,192,192,192,266,661.6,1884,249be3341787345367faf866e5ebdfcd0329e251
2001,1330,1330,1330,1330,1330,1330,1392,1865,3236,249be3341787345367faf866e5ebdfcd0329e251
2002,242,242,242,242,242,242,332,920.3,1471,249be3341787345367faf866e5ebdfcd0329e251
2003,1984,1966,1966,1966,1967,2023,2108,2463,3636,249be3341787345367faf866e5ebdfcd0329e251
2004,205,205,205,205,205,235.5,342,734.4,1658,249be3341787345367faf866e5ebdfcd0329e251
2005,804,804,804,804,804,805.4,836.4,933.1,1363,249be3341787345367faf866e5ebdfcd0329e251
2006,2028,2012,2012,2012,2015,2071,2203,3063,6847,249be3341787345367faf866e5ebdfcd0329e251
2007,668.5,660,660,660,662,699.4,777.6,1058,2451,249be3341787345367faf866e5ebdfcd0329e251
2008,772,769,769,769,769,805.2,950.6,1225,1807,249be3341787345367faf866e5ebdfcd0329e251
2009,693,666,666,666,666,743.4,879.2,1296,2221,249be3341787345367faf866e5ebdfcd0329e251
2010,4630,4628,4628,4628,4628,4659,4775,5099,7016,249be3341787345367faf866e5ebdfcd0329e251
2011,1744,1731,1731,1735,1738,1764,1823,2393,3984,249be3341787345367faf866e5ebdfcd0329e251
2012,1132,1132,1132,1132,1132,1201,1403,2095,3240,249be3341787345367faf866e5ebdfcd0329e251
2013,1492,1492,1492,1492,1492,1492,1492,1492,1492,249be3341787345367faf866e5ebdfcd0329e251
2014,1807,1807,1807,1807,1807,1810,1827,2148,2859,249be3341787345367faf866e5ebdfcd0329e251
2015,3225,3220,3220,3220,3220,3252,3306,3548,4645,249be3341787345367faf866e5ebdfcd0329e251
2016,2341,2310,2310,2310,2319,2441,2574,3008,3313,249be3341787345367faf866e5ebdfcd0329e251
2017,4960,4960,4960,4960,4960,4964,4979,5046,5193,249be3341787345367faf866e5ebdfcd0329e251
2018,1305,1305,1305,1305,1305,1305,1305,1305,1673,249be3341787345367faf866e5ebdfcd0329e251
2019,1872,1872,1872,1872,1872,1872,1872,2363,2972,249be3341787345367faf866e5ebdfcd0329e251
2020,1468,1468,1468,1468,1468,1468,1468,1468,1468,249be3341787345367faf866e5ebdfcd0329e251
2021,1381,1381,1381,1381,1381,1381,1381,1381,1381,249be3341787345367faf866e5ebdfcd0329e251
2022,1897,1897,1897,1897,1897,1897,1897,1897,1897,249be3341787345367faf866e5ebdfcd0329e251
2023,1006,1006,1006,1006,1006,1006,1006,1006,1006,249be3341787345367faf866e5ebdfcd0329e251
2024,2244,2244,2244,2244,2244,2244,2279,2628,3259,249be3341787345367faf866e5ebdfcd0329e251
