winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,152,152,152,152,152,152,152,152,152,ca740474dd8e3622a92782ab85501bebbd8f4c00
1993,87,87,87,87,87,87,87,87,87,ca740474dd8e3622a92782ab85501bebbd8f4c00
1994,60,60,60,60,60,60,60,60,60,ca740474dd8e3622a92782ab85501bebbd8f4c00
1995,121,121,121,121,121,121,121,121,121,ca740474dd8e3622a92782ab85501bebbd8f4c00
1996,124,124,124,124,124,124,124,124,124,ca740474dd8e3622a92782ab85501bebbd8f4c00
1997,154,154,154,154,154,154,154,154,154,ca740474dd8e3622a92782ab85501bebbd8f4c00
1998,226,226,226,226,226,226,226,226,226,ca740474dd8e3622a92782ab85501bebbd8f4c00
1999,458,458,458,458,458,458,458,458,458,ca740474dd8e3622a92782ab85501bebbd8f4c00
2000,573,573,573,573,573,573,573,573,573,ca740474dd8e3622a92782ab85501bebbd8f4c00
2001,366,366,366,366,366,366,366,366,366,ca740474dd8e3622a92782ab85501bebbd8f4c00
2002,195,195,195,195,195,195,195,195,195,ca740474dd8e3622a92782ab85501bebbd8f4c00
2003,490,488,488,488,488,492,500.2,517.2,635,ca740474dd8e3622a92782ab85501bebbd8f4c00
2004,262.5,202,202,202,225.2,319.2,402.4,591.3,1204,ca740474dd8e3622a92782ab85501bebbd8f4c00
2005,217,217,217,217,217,219.4,287.4,446.1,942,ca740474dd8e3622a92782ab85501bebbd8f4c00
2006,409,409,409,409,409,409,409,409,409,ca740474dd8e3622a92782ab85501bebbd8f4c00
2007,349,349,349,349,349,349,349,349,349,ca740474dd8e3622a92782ab85501bebbd8f4c00
2008,514,514,514,514,514,514,514,514,514,ca740474dd8e3622a92782ab85501bebbd8f4c00
2009,409,388,388,391.8,401,419.4,441.4,490,673,ca740474dd8e3622a92782ab85501bebbd8f4c00
2010,326,326,326,326,326,326,326,326,326,ca740474dd8e3622a92782ab85501bebbd8f4c00
2011,281.5,279,279,279,279,285,294,321.6,343,ca740474dd8e3622a92782ab85501bebbd8f4c00
2012,252,252,252,252,252,252,252,252,252,ca740474dd8e3622a92782ab85501bebbd8f4c00
2013,296,296,296,296,296,296,296,296,326,ca740474dd8e3622a92782ab85501bebbd8f4c00
2014,261,260,260,260,260,264,266.2,274.1,304,ca740474dd8e3622a92782ab85501bebbd8f4c00
2015,192,192,192,192,192,192,192,192,192,ca740474dd8e3622a92782ab85501bebbd8f4c00
2016,230,229,229,229,229,232,233.4,245,256,ca740474dd8e3622a92782ab85501bebbd8f4c00
2017,133,132,132,132,132,135,138,146.1,162,ca740474dd8e3622a92782ab85501bebbd8f4c00
2018,174,173,173,173,173,176,179,187,194,ca740474dd8e3622a92782ab85501bebbd8f4c00
2019,124,124,124,124,124,124,124,124,124,ca740474dd8e3622a92782ab85501bebbd8f4c00
2020,103,103,103,103,103,103,103,103,103,ca740474dd8e3622a92782ab85501bebbd8f4c00
2021,118,118,118,118,118,118,118,118,118,ca740474dd8e3622a92782ab85501bebbd8f4c00
2022,182,182,182,182,182,182,182,182,182,ca740474dd8e3622a92782ab85501bebbd8f4c00
2023,231,231,231,231,231,231,231,231,231,ca740474dd8e3622a92782ab85501bebbd8f4c00
2024,146,146,146,146,146,146,146,146,146,ca740474dd8e3622a92782ab85501bebbd8f4c00
