winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,19,19,19,19,19,19,19,19,19,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2000,March,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2000,October,3,3,3,3,3,3,3,3,3,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2000,November,7,7,7,7,7,7,7,7,7,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2000,December,24,24,24,24,24,24,24,24,24,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2000,NA,5,5,5,5,5,5,5,5,5,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2001,January,4,4,4,4,4,4,4,4,4,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2001,March,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2001,October,6,6,6,6,6,6,6,6,6,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2001,November,35,35,35,35,35,35,35,35,35,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2001,December,3,3,3,3,3,3,3,3,3,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2001,NA,1,1,1,1,1,1,1,1,1,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2002,January,7,7,7,7,7,7,7,7,7,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2002,March,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2002,October,1,1,1,1,1,1,1,1,1,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2002,November,5,5,5,5,5,5,5,5,5,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2002,December,1,1,1,1,1,1,1,1,1,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2002,NA,3,3,3,3,3,3,3,3,3,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2003,January,7,7,7,7,7,7,7,7,7,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2003,March,6,6,6,6,6,6,6,6,6,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2003,October,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2003,November,3,3,3,3,3,3,3,3,3,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2003,December,4,4,4,4,4,4,4,4,4,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2003,NA,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2004,January,15,15,15,15,15,15,15,15,15,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2004,March,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2004,October,8,8,8,8,8,8,8,8,8,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2004,November,11,11,11,11,11,11,11,11,11,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2004,December,12,12,12,12,12,12,12,12,12,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2004,NA,0,0,0,0,0,0,1,2.05,5,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2005,January,6,6,6,6,6,6,6,6,6,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2005,March,1,1,1,1,1,1,1,1,1,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2005,October,6,6,6,6,6,6,6,6,6,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2005,November,18,18,18,18,18,18,18,18,18,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2005,December,8,8,8,8,8,8,8,8,8,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2005,NA,6,5,5,5,5,6,8,9.05,13,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2006,January,2,2,2,2,2,2,2,2,2,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2006,March,3,3,3,3,3,3,3,3,3,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2006,October,5,5,5,5,5,5,5,5,5,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2006,November,11,11,11,11,11,11,11,11,11,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2006,December,6,6,6,6,6,6,6,6,6,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2006,NA,1,1,1,1,1,1,1,1,1,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2007,January,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
2007,March,0,0,0,0,0,0,0,0,0,0c7daea2eac69f7b0069257eceb11cea7e67e2fb
