winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,441,441,441,441,441,441,441,441,441,12806c2faae6f404e0b0aa629d92a97e84334607
2001,5457,5457,5457,5457,5457,5457,5457,5457,5457,12806c2faae6f404e0b0aa629d92a97e84334607
2002,936,936,936,936,936,936,936,936,936,12806c2faae6f404e0b0aa629d92a97e84334607
2003,724,724,724,724,724,724,724,724,724,12806c2faae6f404e0b0aa629d92a97e84334607
2004,1538,1538,1538,1538,1538,1538,1538,1538,1924,12806c2faae6f404e0b0aa629d92a97e84334607
2005,1034,1034,1034,1034,1034,1034,1034,1034,1034,12806c2faae6f404e0b0aa629d92a97e84334607
2006,801,801,801,801,801,801,801,814.1,845,12806c2faae6f404e0b0aa629d92a97e84334607
2007,181,181,181,181,181,181,181,181,181,12806c2faae6f404e0b0aa629d92a97e84334607
2008,304,304,304,304,304,304,304,304,304,12806c2faae6f404e0b0aa629d92a97e84334607
2009,227,227,227,227,227,227,229,244,291,12806c2faae6f404e0b0aa629d92a97e84334607
2010,330,330,330,330,330,330,330,330,330,12806c2faae6f404e0b0aa629d92a97e84334607
2011,75,75,75,75,75,75,78.2,89.1,132,12806c2faae6f404e0b0aa629d92a97e84334607
2012,12,12,12,12,12,12,12,12,12,12806c2faae6f404e0b0aa629d92a97e84334607
2013,95,95,95,95,95,95,95,164.7,631,12806c2faae6f404e0b0aa629d92a97e84334607
2014,58.5,24,24,24.8,30.3,116.4,172.6,291,584,12806c2faae6f404e0b0aa629d92a97e84334607
2015,63,63,63,63,63,63,77,169.4,243,12806c2faae6f404e0b0aa629d92a97e84334607
2016,80,80,80,80,80,80.35,83,93.1,151,12806c2faae6f404e0b0aa629d92a97e84334607
2017,134,134,134,134,134,134,134,134,134,12806c2faae6f404e0b0aa629d92a97e84334607
2018,20,20,20,20,20,20,20,24,48,12806c2faae6f404e0b0aa629d92a97e84334607
2019,71,71,71,71,71,71,71,71,71,12806c2faae6f404e0b0aa629d92a97e84334607
2020,549,549,549,549,549,549,549,549,549,12806c2faae6f404e0b0aa629d92a97e84334607
2021,79,79,79,79,79,79,79,79,79,12806c2faae6f404e0b0aa629d92a97e84334607
2022,49,49,49,49,49,49,49,49,49,12806c2faae6f404e0b0aa629d92a97e84334607
2023,17,17,17,17,17,17,17,17,17,12806c2faae6f404e0b0aa629d92a97e84334607
2024,19,19,19,19,19,19,19,19,19,12806c2faae6f404e0b0aa629d92a97e84334607
