winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2001,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2002,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2003,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2004,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2005,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2006,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2007,2,2,2,2,2,2,2,2,2,38941a33c187b0f603040dded06637553022ffaa
2008,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2009,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2010,3,3,3,3,3,3,3,3,3,38941a33c187b0f603040dded06637553022ffaa
2011,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2012,0,0,0,0,0,0,0,0,0,38941a33c187b0f603040dded06637553022ffaa
2013,121,121,121,121,121,121,121,121,121,38941a33c187b0f603040dded06637553022ffaa
2014,12,12,12,12,12,12,12,12,12,38941a33c187b0f603040dded06637553022ffaa
2015,7,7,7,7,7,7,7,7,7,38941a33c187b0f603040dded06637553022ffaa
2016,4,4,4,4,4,4,4,4,4,38941a33c187b0f603040dded06637553022ffaa
2017,60,60,60,60,60,60,60,60,60,38941a33c187b0f603040dded06637553022ffaa
2018,95,95,95,95,95,95,95,95,95,38941a33c187b0f603040dded06637553022ffaa
2019,100,100,100,100,100,100,100,100,100,38941a33c187b0f603040dded06637553022ffaa
2020,2,2,2,2,2,2,2,2,2,38941a33c187b0f603040dded06637553022ffaa
2021,1,1,1,1,1,1,1,1,1,38941a33c187b0f603040dded06637553022ffaa
2022,23,23,23,23,23,23,23,23,23,38941a33c187b0f603040dded06637553022ffaa
2023,4,4,4,4,4,4,4,4,4,38941a33c187b0f603040dded06637553022ffaa
2024,8,8,8,8,8,8,8,8,8,38941a33c187b0f603040dded06637553022ffaa
