winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2005,35,35,35,35,35,36,37,40,46,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2006,62,62,62,62,62,62,63,66,69,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2007,37,36,36,36,36,38,40,42,44,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2008,41.5,41,41,41,41,42,44,47.05,52,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2009,41,41,41,41,41,41,42,43,48,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2010,38,38,38,38,38,38,39,42,46,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2011,32,32,32,32,32,32,34,40.05,43,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2012,37,37,37,37,37,37,38,39.05,42,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2013,48,48,48,48,48,48,48,48,48,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2014,27,27,27,27,27,27,27,29.05,33,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2015,29.5,28,28,28,28,32.35,43,58.1,70,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2016,49.5,28,32.95,37.8,44,53,61,76.25,131,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2017,43,33,33,35,40,49,54,81,128,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2018,38,38,38,38,38,38,40,43,47,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2019,35,35,35,35,35,35,36,37.05,40,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2020,51,51,51,51,51,52,54,58.15,64,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2021,48,48,48,48,48,48,48,48,48,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2022,49,48,48,48,49,51,54,59.05,71,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2023,57,55,55,55,56,59,61,64,66,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
2024,59,59,59,59,59,60,62,65,71,07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5
