analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,1993,1,-0.04436,0.1752,-0.3878,0.2991
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,1994,1,0.2861,0.2285,-0.1618,0.7341
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,1995,1,0.3932,0.2349,-0.06731,0.8536
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,1996,1,0.7494,0.2689,0.2223,1.277
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,1997,1,0.6684,0.2805,0.1186,1.218
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,1998,1,0.4831,0.2508,-0.008463,0.9746
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,1999,1,0.8296,0.2384,0.3623,1.297
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2000,1,1.037,0.2438,0.5593,1.515
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2001,1,1.085,0.2379,0.6193,1.552
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2002,1,1.39,0.2415,0.917,1.864
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2003,1,1.548,0.24,1.077,2.018
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2004,1,1.367,0.2346,0.9075,1.827
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2005,1,1.681,0.2369,1.216,2.145
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2006,1,1.698,0.2331,1.241,2.155
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2007,1,1.913,0.2316,1.459,2.367
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2008,1,2.19,0.2359,1.727,2.652
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2009,1,2.224,0.2368,1.759,2.688
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2010,1,2.258,0.2367,1.794,2.722
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2011,1,2.299,0.2371,1.835,2.764
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2012,1,2.38,0.237,1.916,2.845
bc7a700297d1eaab84f78b43d2624c87c0dab9ce,1992,2013,1,2.357,0.2356,1.895,2.819
