winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,2459,2239,2269,2346,2390,2517,2633,2808,3226,9c9962c7a005353e9f603280e219b81d4ae98738
1993,4716,4326,4420,4532,4617,4823,4972,5250,5526,9c9962c7a005353e9f603280e219b81d4ae98738
1994,4830,4276,4345,4565,4734,4942,5210,5795,6677,9c9962c7a005353e9f603280e219b81d4ae98738
1995,5218,4608,4742,4920,5060,5456,5754,6819,8086,9c9962c7a005353e9f603280e219b81d4ae98738
1996,15010,13310,13670,13990,14560,15420,16180,20290,29970,9c9962c7a005353e9f603280e219b81d4ae98738
1997,11970,11600,11650,11770,11890,12110,12310,12730,12990,9c9962c7a005353e9f603280e219b81d4ae98738
1998,4610,4518,4534,4559,4592,4638,4713,4825,4944,9c9962c7a005353e9f603280e219b81d4ae98738
1999,9571,9227,9291,9415,9505,9648,9806,10400,11120,9c9962c7a005353e9f603280e219b81d4ae98738
2000,6519,6089,6152,6238,6363,6713,6901,7608,8504,9c9962c7a005353e9f603280e219b81d4ae98738
2001,6016,5743,5824,5910,5960,6074,6263,6550,6987,9c9962c7a005353e9f603280e219b81d4ae98738
2002,16220,15290,15400,15700,15920,16570,17000,17850,20340,9c9962c7a005353e9f603280e219b81d4ae98738
2003,15480,14860,15100,15210,15320,15720,15940,16730,20910,9c9962c7a005353e9f603280e219b81d4ae98738
2004,11280,10900,11000,11140,11200,11380,11520,11780,12240,9c9962c7a005353e9f603280e219b81d4ae98738
2005,7735,7395,7500,7602,7662,7811,7929,8264,8659,9c9962c7a005353e9f603280e219b81d4ae98738
2006,10540,10240,10270,10370,10470,10630,10780,11220,14970,9c9962c7a005353e9f603280e219b81d4ae98738
2007,7782,7589,7622,7665,7728,7830,7894,8105,8407,9c9962c7a005353e9f603280e219b81d4ae98738
2008,3750,3639,3671,3708,3731,3808,3908,4062,4528,9c9962c7a005353e9f603280e219b81d4ae98738
2009,2465,2299,2326,2364,2413,2516,2589,2788,2979,9c9962c7a005353e9f603280e219b81d4ae98738
2010,2408,2262,2289,2318,2358,2458,2541,2732,2871,9c9962c7a005353e9f603280e219b81d4ae98738
2011,2761,2473,2551,2628,2684,2852,2972,3286,3670,9c9962c7a005353e9f603280e219b81d4ae98738
2012,2510,2317,2369,2427,2476,2548,2598,2803,3008,9c9962c7a005353e9f603280e219b81d4ae98738
2013,2029,1891,1924,1969,2002,2073,2121,2189,2353,9c9962c7a005353e9f603280e219b81d4ae98738
2014,1894,1874,1877,1883,1888,1905,1919,1981,2000,9c9962c7a005353e9f603280e219b81d4ae98738
2015,1896,1851,1855,1870,1881,1916,1937,2035,2076,9c9962c7a005353e9f603280e219b81d4ae98738
2016,1787,1726,1737,1755,1766,1807,1844,1917,2088,9c9962c7a005353e9f603280e219b81d4ae98738
2017,1187,1081,1110,1139,1175,1209,1266,1362,1502,9c9962c7a005353e9f603280e219b81d4ae98738
2018,1366,1330,1336,1344,1355,1381,1394,1441,1478,9c9962c7a005353e9f603280e219b81d4ae98738
2019,1509,1490,1491,1496,1501,1522,1537,1580,1676,9c9962c7a005353e9f603280e219b81d4ae98738
2020,1197,1162,1166,1180,1190,1214,1251,1294,1364,9c9962c7a005353e9f603280e219b81d4ae98738
2021,1016,954,964.9,978.4,992.6,1034,1066,1129,1225,9c9962c7a005353e9f603280e219b81d4ae98738
2022,1307,1258,1267,1285,1292,1325,1347,1383,1584,9c9962c7a005353e9f603280e219b81d4ae98738
2023,1320,1294,1297,1306,1313,1334,1350,1388,1641,9c9962c7a005353e9f603280e219b81d4ae98738
2024,1243,1218,1218,1223,1229,1255,1283,1351,1419,9c9962c7a005353e9f603280e219b81d4ae98738
