winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,8,0,0,1,3,12,17,27,52,667ac040ec89b04ac84b860c9ba023abc710fe24
1993,10,0,0,2.8,6,14,20,31.05,44,667ac040ec89b04ac84b860c9ba023abc710fe24
1994,10,0,0,2.8,6,14.35,21,36.2,57,667ac040ec89b04ac84b860c9ba023abc710fe24
1995,4,4,4,4,4,4,4,4,4,667ac040ec89b04ac84b860c9ba023abc710fe24
1996,14,14,14,14,14,14,14,14,14,667ac040ec89b04ac84b860c9ba023abc710fe24
1997,3,3,3,3,3,3,3,3,3,667ac040ec89b04ac84b860c9ba023abc710fe24
1998,9,9,9,9,9,9,9,9,9,667ac040ec89b04ac84b860c9ba023abc710fe24
1999,10,10,10,10,10,10,10,10,10,667ac040ec89b04ac84b860c9ba023abc710fe24
2000,9,9,9,9,9,9,9,25.15,56,667ac040ec89b04ac84b860c9ba023abc710fe24
2001,12,12,12,12,12,12,12,12,12,667ac040ec89b04ac84b860c9ba023abc710fe24
2002,11,11,11,11,11,11,11,11,11,667ac040ec89b04ac84b860c9ba023abc710fe24
2003,21,21,21,21,21,21,21,21,21,667ac040ec89b04ac84b860c9ba023abc710fe24
2004,31,31,31,31,31,31,31,31,31,667ac040ec89b04ac84b860c9ba023abc710fe24
2005,17,17,17,17,17,17,17,17,17,667ac040ec89b04ac84b860c9ba023abc710fe24
2006,18,18,18,18,18,18,18,18,18,667ac040ec89b04ac84b860c9ba023abc710fe24
2007,35,35,35,35,35,35,35,35,35,667ac040ec89b04ac84b860c9ba023abc710fe24
2008,29,29,29,29,29,29,29,29,29,667ac040ec89b04ac84b860c9ba023abc710fe24
2009,3,3,3,3,3,3,3,3,3,667ac040ec89b04ac84b860c9ba023abc710fe24
2010,19,19,19,19,19,19,19,19,19,667ac040ec89b04ac84b860c9ba023abc710fe24
2011,10,10,10,10,10,10,10,10,10,667ac040ec89b04ac84b860c9ba023abc710fe24
2012,16,16,16,16,16,16,16,16,16,667ac040ec89b04ac84b860c9ba023abc710fe24
2013,3,3,3,3,3,4,10,15.15,54,667ac040ec89b04ac84b860c9ba023abc710fe24
2014,3,3,3,3,3,3,7.2,18.2,25,667ac040ec89b04ac84b860c9ba023abc710fe24
2015,9,9,9,9,9,9,9,9,9,667ac040ec89b04ac84b860c9ba023abc710fe24
2016,8,8,8,8,8,8,15.2,33.35,91,667ac040ec89b04ac84b860c9ba023abc710fe24
2017,14,14,14,14,14,14,14,14,14,667ac040ec89b04ac84b860c9ba023abc710fe24
2018,10,10,10,10,10,10,10,10,10,667ac040ec89b04ac84b860c9ba023abc710fe24
2019,8,8,8,8,8,8,8,8,8,667ac040ec89b04ac84b860c9ba023abc710fe24
2020,13,13,13,13,13,13,13,13,13,667ac040ec89b04ac84b860c9ba023abc710fe24
2021,14,14,14,14,14,14,14,14,14,667ac040ec89b04ac84b860c9ba023abc710fe24
2022,6,6,6,6,6,6,6,6,6,667ac040ec89b04ac84b860c9ba023abc710fe24
2023,3,3,3,3,3,5.35,11,24,40,667ac040ec89b04ac84b860c9ba023abc710fe24
2024,16,16,16,16,16,16,16,16,16,667ac040ec89b04ac84b860c9ba023abc710fe24
