winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1993,0,0,0,0,0,0,0,0,0,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
1994,0,0,0,0,0,0,0,3.05,6,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
1995,0,0,0,0,0,1,3.2,8,23,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
1996,3,2,2,2,2,4,7.2,11.1,37,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
1997,24,24,24,24,24,24,25,28.1,38,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
1998,8,8,8,8,8,10,13.2,22.25,48,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
1999,11,10,10,10,10,12,15.2,21,44,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2000,23,22,22,22,22,25,30,42,58,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2001,18,13,13,13,15.65,21,27.4,37.1,48,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2002,17,7,8,10,13,22.35,29,43,97,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2003,19,12,12,14,17,22,28.2,40.05,67,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2004,21,15,15,17,18,24.35,29,37.05,57,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2005,15,13,13,13,14,18,22.2,29,57,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2006,20,7,10,12.8,16,24.35,30.2,49.1,92,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2007,20,9,11.95,15,17,23,34.2,50,72,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2008,24.5,13,13,17.8,20,29,34.2,47.1,61,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2009,34,28,28,28,31,37,45.2,74.1,102,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2010,37,27,27,30,33,43,49.4,86.75,156,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2011,42,37,37,37,39,47,53.6,72.05,125,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2012,120,114,114,114,116,125.4,134,162.3,239,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2013,58,51,51,51.8,54,60,67.2,86.1,146,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2014,115,114,114,114,114,119.7,127.2,149,213,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2015,141,141,141,141,141,141,141,141,141,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2016,143,143,143,143,143,143,143,143,143,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2017,54,54,54,54,54,54,54,54,54,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2018,114,114,114,114,114,114,114,114,114,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2019,563,563,563,563,563,563,563,563,563,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2020,96,96,96,96,96,96,96,96,96,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2021,115,115,115,115,115,115,115,115,115,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2022,90,90,90,90,90,90,90,90,90,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2023,65,65,65,65,65,65,65,65,65,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
2024,160,160,160,160,160,160,160,160,160,8fe945ed8c1a194a68a7fcb06e8551be6be8f73e
