analysis,centre_winter,duration,estimate,se,lcl,ucl
65766db630a2f87969684c19420a5a8d049fcf69,2002,5,3.272,0.2113,2.858,3.686
65766db630a2f87969684c19420a5a8d049fcf69,2003,5,3.303,0.1918,2.927,3.679
65766db630a2f87969684c19420a5a8d049fcf69,2004,5,3.31,0.186,2.946,3.675
65766db630a2f87969684c19420a5a8d049fcf69,2005,5,3.31,0.1893,2.939,3.681
65766db630a2f87969684c19420a5a8d049fcf69,2006,5,3.323,0.1913,2.948,3.698
65766db630a2f87969684c19420a5a8d049fcf69,2007,5,3.372,0.1772,3.025,3.72
65766db630a2f87969684c19420a5a8d049fcf69,2008,5,3.39,0.1834,3.03,3.749
65766db630a2f87969684c19420a5a8d049fcf69,2009,5,3.443,0.1781,3.094,3.792
65766db630a2f87969684c19420a5a8d049fcf69,2010,5,3.543,0.1797,3.19,3.895
65766db630a2f87969684c19420a5a8d049fcf69,2011,5,3.582,0.1879,3.214,3.95
65766db630a2f87969684c19420a5a8d049fcf69,2012,5,3.575,0.184,3.214,3.936
65766db630a2f87969684c19420a5a8d049fcf69,2013,5,3.562,0.1807,3.208,3.916
65766db630a2f87969684c19420a5a8d049fcf69,2014,5,3.517,0.176,3.172,3.862
65766db630a2f87969684c19420a5a8d049fcf69,2015,5,3.442,0.1826,3.084,3.799
65766db630a2f87969684c19420a5a8d049fcf69,2016,5,3.415,0.1815,3.059,3.771
65766db630a2f87969684c19420a5a8d049fcf69,2017,5,3.412,0.1758,3.068,3.757
65766db630a2f87969684c19420a5a8d049fcf69,2018,5,3.404,0.173,3.065,3.743
65766db630a2f87969684c19420a5a8d049fcf69,2019,5,3.401,0.173,3.062,3.74
65766db630a2f87969684c19420a5a8d049fcf69,2020,5,3.369,0.1771,3.021,3.716
65766db630a2f87969684c19420a5a8d049fcf69,2021,5,3.29,0.1908,2.916,3.664
65766db630a2f87969684c19420a5a8d049fcf69,2022,5,3.187,0.2388,2.719,3.655
65766db630a2f87969684c19420a5a8d049fcf69,2004.5,10,3.322,0.1639,3.001,3.643
65766db630a2f87969684c19420a5a8d049fcf69,2005.5,10,3.346,0.1565,3.04,3.653
65766db630a2f87969684c19420a5a8d049fcf69,2006.5,10,3.377,0.1513,3.08,3.673
65766db630a2f87969684c19420a5a8d049fcf69,2007.5,10,3.426,0.1438,3.145,3.708
65766db630a2f87969684c19420a5a8d049fcf69,2008.5,10,3.453,0.1432,3.172,3.733
65766db630a2f87969684c19420a5a8d049fcf69,2009.5,10,3.474,0.1431,3.193,3.754
65766db630a2f87969684c19420a5a8d049fcf69,2010.5,10,3.476,0.1439,3.194,3.758
65766db630a2f87969684c19420a5a8d049fcf69,2011.5,10,3.48,0.1449,3.196,3.764
65766db630a2f87969684c19420a5a8d049fcf69,2012.5,10,3.492,0.1448,3.208,3.776
65766db630a2f87969684c19420a5a8d049fcf69,2013.5,10,3.498,0.146,3.212,3.784
65766db630a2f87969684c19420a5a8d049fcf69,2014.5,10,3.494,0.1464,3.207,3.78
