analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
e46c69c8850ab007b688196a013d07b4796bc751,1992,1993,1,0.3132,0.09142,0.134,0.4924
e46c69c8850ab007b688196a013d07b4796bc751,1992,1994,1,0.3286,0.107,0.119,0.5382
e46c69c8850ab007b688196a013d07b4796bc751,1992,1995,1,0.4528,0.1158,0.2259,0.6797
e46c69c8850ab007b688196a013d07b4796bc751,1992,1996,1,0.431,0.1235,0.1888,0.6731
e46c69c8850ab007b688196a013d07b4796bc751,1992,1997,1,0.4243,0.1303,0.1689,0.6797
e46c69c8850ab007b688196a013d07b4796bc751,1992,1998,1,0.3313,0.1204,0.09531,0.5674
e46c69c8850ab007b688196a013d07b4796bc751,1992,1999,1,0.3144,0.1194,0.08034,0.5484
e46c69c8850ab007b688196a013d07b4796bc751,1992,2000,1,0.2984,0.12,0.06328,0.5336
e46c69c8850ab007b688196a013d07b4796bc751,1992,2001,1,0.6698,0.1186,0.4374,0.9023
e46c69c8850ab007b688196a013d07b4796bc751,1992,2002,1,0.9647,0.1223,0.7251,1.204
e46c69c8850ab007b688196a013d07b4796bc751,1992,2003,1,1.053,0.1216,0.8144,1.291
e46c69c8850ab007b688196a013d07b4796bc751,1992,2004,1,1.29,0.1225,1.05,1.53
e46c69c8850ab007b688196a013d07b4796bc751,1992,2005,1,1.287,0.1202,1.052,1.523
e46c69c8850ab007b688196a013d07b4796bc751,1992,2006,1,1.271,0.1193,1.037,1.504
e46c69c8850ab007b688196a013d07b4796bc751,1992,2007,1,1.373,0.1189,1.14,1.606
e46c69c8850ab007b688196a013d07b4796bc751,1992,2008,1,1.493,0.1205,1.256,1.729
e46c69c8850ab007b688196a013d07b4796bc751,1992,2009,1,1.559,0.1208,1.322,1.796
e46c69c8850ab007b688196a013d07b4796bc751,1992,2010,1,1.606,0.1224,1.366,1.846
e46c69c8850ab007b688196a013d07b4796bc751,1992,2011,1,1.793,0.1235,1.551,2.035
e46c69c8850ab007b688196a013d07b4796bc751,1992,2012,1,1.93,0.1236,1.688,2.172
e46c69c8850ab007b688196a013d07b4796bc751,1992,2013,1,1.92,0.1222,1.68,2.16
e46c69c8850ab007b688196a013d07b4796bc751,1992,2014,1,1.966,0.1208,1.729,2.203
e46c69c8850ab007b688196a013d07b4796bc751,1992,2015,1,2.065,0.1218,1.826,2.303
e46c69c8850ab007b688196a013d07b4796bc751,1992,2016,1,2.076,0.1227,1.835,2.316
e46c69c8850ab007b688196a013d07b4796bc751,1992,2017,1,1.977,0.1205,1.741,2.213
e46c69c8850ab007b688196a013d07b4796bc751,1992,2018,1,1.938,0.1206,1.701,2.174
e46c69c8850ab007b688196a013d07b4796bc751,1992,2019,1,1.876,0.1199,1.641,2.111
e46c69c8850ab007b688196a013d07b4796bc751,1992,2020,1,1.965,0.1202,1.73,2.201
e46c69c8850ab007b688196a013d07b4796bc751,1992,2021,1,1.959,0.1204,1.723,2.195
e46c69c8850ab007b688196a013d07b4796bc751,1992,2022,1,2.07,0.1224,1.83,2.31
