analysis,centre_winter,duration,estimate,se,lcl,ucl
51f029bca596eb34037eae6c10ee3509adad6aa9,1996.5,10,0.6393,0.1414,0.3621,0.9165
51f029bca596eb34037eae6c10ee3509adad6aa9,1997.5,10,0.692,0.1329,0.4316,0.9524
51f029bca596eb34037eae6c10ee3509adad6aa9,1998.5,10,0.6264,0.1163,0.3984,0.8544
51f029bca596eb34037eae6c10ee3509adad6aa9,1999.5,10,0.4768,0.09721,0.2863,0.6674
51f029bca596eb34037eae6c10ee3509adad6aa9,2000.5,10,0.3704,0.03927,0.2934,0.4474
51f029bca596eb34037eae6c10ee3509adad6aa9,2001.5,10,0.4314,0.04473,0.3437,0.5191
51f029bca596eb34037eae6c10ee3509adad6aa9,2002.5,10,0.4083,0.0546,0.3013,0.5153
51f029bca596eb34037eae6c10ee3509adad6aa9,2003.5,10,0.3141,0.06445,0.1878,0.4405
51f029bca596eb34037eae6c10ee3509adad6aa9,2004.5,10,0.07487,0.02846,0.0191,0.1306
51f029bca596eb34037eae6c10ee3509adad6aa9,2005.5,10,0.04672,0.02863,-0.009401,0.1028
51f029bca596eb34037eae6c10ee3509adad6aa9,2006.5,10,0.007968,0.02739,-0.04571,0.06165
51f029bca596eb34037eae6c10ee3509adad6aa9,2007.5,10,-0.05773,0.02531,-0.1073,-0.008129
51f029bca596eb34037eae6c10ee3509adad6aa9,2008.5,10,-0.07106,0.0244,-0.1189,-0.02323
51f029bca596eb34037eae6c10ee3509adad6aa9,2009.5,10,-0.08296,0.02479,-0.1315,-0.03438
51f029bca596eb34037eae6c10ee3509adad6aa9,2010.5,10,-0.06721,0.02448,-0.1152,-0.01923
51f029bca596eb34037eae6c10ee3509adad6aa9,2011.5,10,-0.05474,0.02381,-0.1014,-0.008066
51f029bca596eb34037eae6c10ee3509adad6aa9,2012.5,10,-0.03943,0.02355,-0.08558,0.006721
51f029bca596eb34037eae6c10ee3509adad6aa9,2013.5,10,-0.02518,0.02325,-0.07075,0.02038
51f029bca596eb34037eae6c10ee3509adad6aa9,2014.5,10,-0.0313,0.02406,-0.07846,0.01586
51f029bca596eb34037eae6c10ee3509adad6aa9,2015.5,10,-0.03525,0.02499,-0.08423,0.01374
51f029bca596eb34037eae6c10ee3509adad6aa9,2016.5,10,-0.04633,0.02501,-0.09534,0.002686
51f029bca596eb34037eae6c10ee3509adad6aa9,2017.5,10,-0.07338,0.02551,-0.1234,-0.02338
51f029bca596eb34037eae6c10ee3509adad6aa9,2018.5,10,-0.09124,0.02472,-0.1397,-0.04279
51f029bca596eb34037eae6c10ee3509adad6aa9,2019.5,10,-0.1201,0.02425,-0.1677,-0.07261
51f029bca596eb34037eae6c10ee3509adad6aa9,1997.5,12,0.606,0.106,0.3983,0.8138
