analysis,winter,estimate,se,lcl,ucl
51f029bca596eb34037eae6c10ee3509adad6aa9,1992,-0.1397,1.45,-2.982,2.703
51f029bca596eb34037eae6c10ee3509adad6aa9,1993,-1.397,1.354,-4.052,1.257
51f029bca596eb34037eae6c10ee3509adad6aa9,1994,-1.553,1.009,-3.531,0.4254
51f029bca596eb34037eae6c10ee3509adad6aa9,1995,0.2985,1.674,-2.983,3.58
51f029bca596eb34037eae6c10ee3509adad6aa9,1996,3.645,0.38,2.9,4.39
51f029bca596eb34037eae6c10ee3509adad6aa9,1997,2.872,0.3197,2.245,3.498
51f029bca596eb34037eae6c10ee3509adad6aa9,1998,2.178,0.2422,1.703,2.653
51f029bca596eb34037eae6c10ee3509adad6aa9,1999,0.726,1.111,-1.451,2.903
51f029bca596eb34037eae6c10ee3509adad6aa9,2000,4.786,0.2626,4.271,5.301
51f029bca596eb34037eae6c10ee3509adad6aa9,2001,4.965,0.2647,4.447,5.484
51f029bca596eb34037eae6c10ee3509adad6aa9,2002,4.777,0.2879,4.213,5.342
51f029bca596eb34037eae6c10ee3509adad6aa9,2003,5.237,0.255,4.737,5.737
51f029bca596eb34037eae6c10ee3509adad6aa9,2004,5.364,0.2258,4.921,5.807
51f029bca596eb34037eae6c10ee3509adad6aa9,2005,5.428,0.229,4.979,5.877
51f029bca596eb34037eae6c10ee3509adad6aa9,2006,5.547,0.2269,5.103,5.992
51f029bca596eb34037eae6c10ee3509adad6aa9,2007,5.373,0.2244,4.933,5.813
51f029bca596eb34037eae6c10ee3509adad6aa9,2008,5.475,0.2193,5.045,5.904
51f029bca596eb34037eae6c10ee3509adad6aa9,2009,5.321,0.2133,4.903,5.739
51f029bca596eb34037eae6c10ee3509adad6aa9,2010,5.251,0.1997,4.859,5.642
51f029bca596eb34037eae6c10ee3509adad6aa9,2011,4.94,0.1983,4.552,5.329
51f029bca596eb34037eae6c10ee3509adad6aa9,2012,4.671,0.202,4.275,5.067
51f029bca596eb34037eae6c10ee3509adad6aa9,2013,5.045,0.196,4.661,5.429
51f029bca596eb34037eae6c10ee3509adad6aa9,2014,4.874,0.2026,4.477,5.271
51f029bca596eb34037eae6c10ee3509adad6aa9,2015,5.193,0.1959,4.809,5.577
51f029bca596eb34037eae6c10ee3509adad6aa9,2016,4.935,0.2021,4.539,5.331
51f029bca596eb34037eae6c10ee3509adad6aa9,2017,5.065,0.2029,4.667,5.462
