winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,4,4,4,4,4,4,4,4,9,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
1993,5,5,5,5,5,5,5,5,5,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
1994,3,3,3,3,3,3,3,3,3,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
1995,1,1,1,1,1,1,1,1,1,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
1996,5,5,5,5,5,5,5,5,5,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
1997,2,2,2,2,2,2,2,2,2,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
1998,1,1,1,1,1,1,1,1,1,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
1999,2,2,2,2,2,2,2,2,2,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2000,12,12,12,12,12,12,12,12,12,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2001,6,6,6,6,6,6,6,6,6,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2002,25,25,25,25,25,25,25,25,25,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2003,17,17,17,17,17,17,17,17,17,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2004,20,20,20,20,20,20,20,20,20,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2005,37,37,37,37,37,37,37,37,37,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2006,14,14,14,14,14,14,14,14,14,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2007,11,11,11,11,11,11,11,11,11,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2008,25,25,25,25,25,25,25,25,25,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2009,73,73,73,73,73,73,73,73,73,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2010,57,57,57,57,57,57,57,57,57,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2011,30,30,30,30,30,33,35,41.1,49,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2012,120,120,120,120,120,120,121.2,128,136,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2013,48,48,48,48,48,48,49,56.05,68,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2014,123,123,123,123,123,123,123,123,123,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2015,136,136,136,136,136,136,136,136,136,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2016,117,117,117,117,117,117,117,117,117,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2017,110,110,110,110,110,110,110,110,110,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2018,65,65,65,65,65,65,65,65,65,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2019,99,99,99,99,99,99,99,99,99,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2020,132,132,132,132,132,132,132,132,132,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2021,82,82,82,82,82,82,82,82,82,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2022,133,133,133,133,133,133,133,133,133,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2023,71,71,71,71,71,71,71,71,71,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
2024,142,142,142,142,142,142,142,142,142,847d84045ea5e2c1a42a17d65a6a4ddedad15f68
