winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,168,165,165,165,165,173,180.2,206.2,289,566366403303ce84dc277bbcb452776dc228c33a
1993,214.5,74,123.9,150.8,185.3,230.7,278,351.1,447,566366403303ce84dc277bbcb452776dc228c33a
1994,268.5,120,142,188.8,242.2,333.7,387.2,536.5,731,566366403303ce84dc277bbcb452776dc228c33a
1995,305,215,226.6,259.6,280,345.7,383,542,689,566366403303ce84dc277bbcb452776dc228c33a
1996,1142,979,1005,1088,1119,1219,1295,1562,1647,566366403303ce84dc277bbcb452776dc228c33a
1997,2386,2294,2312,2350,2368,2424,2458,2520,2616,566366403303ce84dc277bbcb452776dc228c33a
1998,395.5,301,325.8,353.8,377.3,435,482.2,555.4,612,566366403303ce84dc277bbcb452776dc228c33a
1999,289.5,228,247.8,264.8,273,300.4,320,387.1,492,566366403303ce84dc277bbcb452776dc228c33a
2000,248,160,187.8,219.8,229,266.4,301.4,368,461,566366403303ce84dc277bbcb452776dc228c33a
2001,194,117,144,162,177.6,214.7,238.6,300.3,420,566366403303ce84dc277bbcb452776dc228c33a
2002,255,178,206,223,238,266.4,301.4,364.4,393,566366403303ce84dc277bbcb452776dc228c33a
2003,469,380,405,430.8,450.6,496,527,568.4,651,566366403303ce84dc277bbcb452776dc228c33a
2004,322,254,267,290,305.6,330.4,353.6,400.1,448,566366403303ce84dc277bbcb452776dc228c33a
2005,343,304,308,320,331.6,355,363.8,399.3,569,566366403303ce84dc277bbcb452776dc228c33a
2006,332.5,269,284,304.8,320.3,348,366.2,397.3,487,566366403303ce84dc277bbcb452776dc228c33a
2007,241,208,212,220,233.6,252,265.2,288.3,366,566366403303ce84dc277bbcb452776dc228c33a
2008,247,200,211,222,235.6,257.4,270.2,307.4,370,566366403303ce84dc277bbcb452776dc228c33a
2009,303.5,254,271,283.8,291.6,313,330,367,404,566366403303ce84dc277bbcb452776dc228c33a
2010,436,375,387,405.8,422,451,476.6,555,801,566366403303ce84dc277bbcb452776dc228c33a
2011,458.5,384,394,417.8,433,485,511.4,587.2,610,566366403303ce84dc277bbcb452776dc228c33a
2012,436,314,343,380,396.6,455.4,509.2,609.2,675,566366403303ce84dc277bbcb452776dc228c33a
2013,242,148,170.8,205.2,228,260,285.2,328.7,373,566366403303ce84dc277bbcb452776dc228c33a
2014,222.5,160,176,202.8,213,238.4,273,324.6,509,566366403303ce84dc277bbcb452776dc228c33a
2015,255.5,207,225.8,234,244.6,265,280.4,316.3,381,566366403303ce84dc277bbcb452776dc228c33a
2016,205.5,188,189,194,198,211,220,232,311,566366403303ce84dc277bbcb452776dc228c33a
2017,203.5,166,172.9,182,193.6,213.7,229.4,263.5,313,566366403303ce84dc277bbcb452776dc228c33a
2018,227.5,203,207,213.8,220,238,253.2,291.5,320,566366403303ce84dc277bbcb452776dc228c33a
2019,310,282,285,294,303.6,322.4,336.4,383.3,437,566366403303ce84dc277bbcb452776dc228c33a
2020,200,166,178.9,187,192,209,227,244.2,346,566366403303ce84dc277bbcb452776dc228c33a
2021,258,165,182.8,210,236.3,275.4,303.4,378.5,457,566366403303ce84dc277bbcb452776dc228c33a
2022,266,171,204.6,220,245.6,288,316,347.6,523,566366403303ce84dc277bbcb452776dc228c33a
2023,219.5,124,146.9,190.4,208,235.5,274.2,335.5,474,566366403303ce84dc277bbcb452776dc228c33a
2024,241,154,169,190.8,223,269,296.4,334.4,465,566366403303ce84dc277bbcb452776dc228c33a
