winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,6,6,6,6,6,6,6,6,6,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
1993,5,5,5,5,5,5,5,5,5,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
1994,19,19,19,19,19,19,19,19,19,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
1995,19,19,19,19,19,19,19,19,19,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
1996,43,43,43,43,43,43,43,43,43,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
1997,31,31,31,31,31,31,31,31,31,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
1998,28,28,28,28,28,28,29,33.05,42,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
1999,37,37,37,37,37,37,38,41,44,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2000,42,42,42,42,42,42,43,46.05,53,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2001,14,14,14,14,14,14,14,20,25,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2002,32,32,32,32,32,32,32,32,32,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2003,64,64,64,64,64,64,64,64,64,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2004,37,32,32,32,33,44,58.2,75.05,208,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2005,61,54,54,54,56,67,73,99,151,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2006,84,84,84,84,84,84,85.2,92.05,111,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2007,34,34,34,34,34,34,34,34,34,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2008,51,51,51,51,51,51,51,51,51,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2009,24,24,24,24,24,24,24,24,24,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2010,34,34,34,34,34,34,34,34,34,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2011,59,59,59,59,59,59,59,59,59,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2012,13,13,13,13,13,13,13,13,13,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2013,25,25,25,25,25,25,25,25,27,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2014,28,28,28,28,28,28,28,28,28,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2015,17,17,17,17,17,17,17,22,32,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2016,17,17,17,17,17,17,17,17,17,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2017,9,9,9,9,9,9,9,9,9,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2018,10,10,10,10,10,10,10,10,10,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2019,10,10,10,10,10,10,10,10,10,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2020,7,7,7,7,7,7,7,7,7,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2021,13,13,13,13,13,13,13,13,13,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2022,12,12,12,12,12,12,12,12,12,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2023,10,10,10,10,10,10,10,10,10,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
2024,13,13,13,13,13,13,13,13,13,b39d7fd35b9c0005c501ba234f7e404832c0e6d2
