winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1994,1,1,1,1,1,1,1,1,1,9692b7334a7a2ef28065e01a45e21daa5548b708
1995,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
1996,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
1997,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
1998,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
1999,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2000,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2001,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2002,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2003,1,1,1,1,1,1,1,1,1,9692b7334a7a2ef28065e01a45e21daa5548b708
2004,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2005,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2006,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2007,1,1,1,1,1,1,1,1,1,9692b7334a7a2ef28065e01a45e21daa5548b708
2008,1,1,1,1,1,1,1,1,1,9692b7334a7a2ef28065e01a45e21daa5548b708
2009,1,1,1,1,1,1,1,1,1,9692b7334a7a2ef28065e01a45e21daa5548b708
2010,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2011,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2012,1,1,1,1,1,1,1,1,1,9692b7334a7a2ef28065e01a45e21daa5548b708
2013,2,2,2,2,2,2,2,2,2,9692b7334a7a2ef28065e01a45e21daa5548b708
2014,0,0,0,0,0,0,0,0,0,9692b7334a7a2ef28065e01a45e21daa5548b708
2015,4,4,4,4,4,4,4,4,4,9692b7334a7a2ef28065e01a45e21daa5548b708
