winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1999,8,6,6,7,7,8,9,11,14,00e91bb239100756fd0e8c9f4336372fd2875c48
2000,8,6,6,6,7,8,9,13.05,18,00e91bb239100756fd0e8c9f4336372fd2875c48
2001,9,4,5,6,8,11,13,23,29,00e91bb239100756fd0e8c9f4336372fd2875c48
2002,8,3,4,5,6,9,11,19.25,32,00e91bb239100756fd0e8c9f4336372fd2875c48
2003,4.5,2,2,3,4,6,7,10,25,00e91bb239100756fd0e8c9f4336372fd2875c48
2004,4,4,4,4,4,5.35,6,9.05,16,00e91bb239100756fd0e8c9f4336372fd2875c48
2005,2,2,2,2,2,2,2,2,2,00e91bb239100756fd0e8c9f4336372fd2875c48
2006,12,12,12,12,12,12,12,12,12,00e91bb239100756fd0e8c9f4336372fd2875c48
2007,4,4,4,4,4,4,4,4,5,00e91bb239100756fd0e8c9f4336372fd2875c48
2008,5,5,5,5,5,5,5,5,5,00e91bb239100756fd0e8c9f4336372fd2875c48
2009,3,3,3,3,3,3,3,3,3,00e91bb239100756fd0e8c9f4336372fd2875c48
2010,11,11,11,11,11,11,11,13.05,22,00e91bb239100756fd0e8c9f4336372fd2875c48
2011,14,14,14,14,14,14,14,15,27,00e91bb239100756fd0e8c9f4336372fd2875c48
2012,15,15,15,15,15,15,15,15,15,00e91bb239100756fd0e8c9f4336372fd2875c48
2013,8,8,8,8,8,8,8,8,8,00e91bb239100756fd0e8c9f4336372fd2875c48
2014,10,10,10,10,10,10,10,10,10,00e91bb239100756fd0e8c9f4336372fd2875c48
2015,20,20,20,20,20,20,20,20,20,00e91bb239100756fd0e8c9f4336372fd2875c48
2016,11,11,11,11,11,11,11,11,11,00e91bb239100756fd0e8c9f4336372fd2875c48
2017,5,5,5,5,5,5,5,5,19,00e91bb239100756fd0e8c9f4336372fd2875c48
2018,12,12,12,12,12,12,12,12,12,00e91bb239100756fd0e8c9f4336372fd2875c48
2019,14,14,14,14,14,14,14,15,45,00e91bb239100756fd0e8c9f4336372fd2875c48
