analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
f9c70024542378075546193998d1935212bb8ec7,1992,1993,1,0.08245,0.08046,-0.07525,0.2401
f9c70024542378075546193998d1935212bb8ec7,1992,1994,1,0.1816,0.1007,-0.01574,0.3789
f9c70024542378075546193998d1935212bb8ec7,1992,1995,1,0.3126,0.1059,0.1052,0.5201
f9c70024542378075546193998d1935212bb8ec7,1992,1996,1,0.4259,0.1129,0.2046,0.6472
f9c70024542378075546193998d1935212bb8ec7,1992,1997,1,0.2895,0.1101,0.07374,0.5053
f9c70024542378075546193998d1935212bb8ec7,1992,1998,1,0.2245,0.1103,0.00823,0.4407
f9c70024542378075546193998d1935212bb8ec7,1992,1999,1,0.2939,0.1131,0.07225,0.5156
f9c70024542378075546193998d1935212bb8ec7,1992,2000,1,0.3371,0.1169,0.1079,0.5662
f9c70024542378075546193998d1935212bb8ec7,1992,2001,1,0.4386,0.1173,0.2087,0.6686
f9c70024542378075546193998d1935212bb8ec7,1992,2002,1,0.5708,0.1196,0.3365,0.8052
f9c70024542378075546193998d1935212bb8ec7,1992,2003,1,0.7202,0.1211,0.4828,0.9575
f9c70024542378075546193998d1935212bb8ec7,1992,2004,1,0.6576,0.1162,0.4299,0.8853
f9c70024542378075546193998d1935212bb8ec7,1992,2005,1,0.7235,0.1187,0.4908,0.9562
f9c70024542378075546193998d1935212bb8ec7,1992,2006,1,0.7073,0.1169,0.4781,0.9364
f9c70024542378075546193998d1935212bb8ec7,1992,2007,1,0.629,0.115,0.4037,0.8544
f9c70024542378075546193998d1935212bb8ec7,1992,2008,1,0.6097,0.1156,0.3831,0.8363
f9c70024542378075546193998d1935212bb8ec7,1992,2009,1,0.5987,0.1146,0.3742,0.8233
f9c70024542378075546193998d1935212bb8ec7,1992,2010,1,0.5331,0.1128,0.312,0.7542
f9c70024542378075546193998d1935212bb8ec7,1992,2011,1,0.5344,0.1132,0.3126,0.7562
