analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,1993,1,-0.1683,0.1173,-0.3981,0.0616
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,1994,1,0.1191,0.1147,-0.1056,0.3439
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,1995,1,0.0819,0.1364,-0.1855,0.3493
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,1996,1,0.208,0.1078,-0.003229,0.4192
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,1997,1,-0.03821,0.1131,-0.2598,0.1834
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,1998,1,-0.05755,0.1393,-0.3306,0.2155
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,1999,1,0.1984,0.1487,-0.09306,0.4898
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2000,1,0.3737,0.1227,0.1332,0.6141
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2001,1,0.7316,0.1163,0.5036,0.9596
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2002,1,0.3817,0.1386,0.11,0.6535
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2003,1,0.2165,0.199,-0.1735,0.6064
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2004,1,0.03218,0.2186,-0.3962,0.4606
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2005,1,-0.07842,0.1708,-0.4133,0.2564
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2006,1,0.1493,0.1213,-0.08844,0.3871
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2007,1,0.1,0.127,-0.1489,0.349
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2008,1,0.3355,0.1204,0.09949,0.5714
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2009,1,0.4221,0.1198,0.1872,0.6569
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2010,1,0.5132,0.1212,0.2757,0.7507
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2011,1,0.4513,0.1208,0.2146,0.688
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2012,1,0.4051,0.1208,0.1683,0.6418
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2013,1,0.4015,0.123,0.1605,0.6425
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2014,1,0.4013,0.1237,0.1588,0.6437
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2015,1,0.4323,0.1223,0.1926,0.672
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2016,1,0.4289,0.1183,0.197,0.6609
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2017,1,0.2098,0.1214,-0.02823,0.4478
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2018,1,0.1758,0.1192,-0.0578,0.4094
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2019,1,-0.074,0.1226,-0.3144,0.1664
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2020,1,-0.03152,0.1222,-0.2711,0.2081
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2021,1,0.1052,0.1198,-0.1297,0.3401
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2022,1,0.2212,0.1204,-0.01482,0.4573
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2023,1,0.08136,0.1218,-0.1574,0.3201
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1992,2024,1,0.006541,0.1271,-0.2425,0.2556
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,1994,1,0.2427,0.1064,0.03413,0.4513
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,1995,1,0.2009,0.1292,-0.05222,0.4541
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,1996,1,0.3135,0.1341,0.05062,0.5764
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,1997,1,0.0984,0.1384,-0.1729,0.3697
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,1998,1,0.09498,0.1434,-0.186,0.3759
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,1999,1,0.3474,0.1478,0.05774,0.637
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,2000,1,0.5361,0.1385,0.2646,0.8076
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,2001,1,0.8468,0.1384,0.5755,1.118
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,2002,1,0.53,0.1409,0.2538,0.8062
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,2003,1,0.3682,0.1845,0.006605,0.7298
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,2004,1,0.1931,0.2035,-0.2058,0.592
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,2005,1,0.09258,0.1705,-0.2417,0.4268
cf3bb00ed3f1f34fb8cbbbcbc1c95eb6d639d986,1993,2006,1,0.3046,0.1504,0.009836,0.5993
