winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,33,17,19.95,24.8,28,52.35,67,149.3,180,a164a01ee085a14258df14858123f14d62761ecb
2001,42.5,32,32.95,35,38.65,47,56.2,87.35,286,a164a01ee085a14258df14858123f14d62761ecb
2002,24,12,13,16,20,31,39,57.05,85,a164a01ee085a14258df14858123f14d62761ecb
2003,40,35,35,36,38,43.35,49,59.15,98,a164a01ee085a14258df14858123f14d62761ecb
2004,41,26,27,30,36,52.35,66.2,97.05,150,a164a01ee085a14258df14858123f14d62761ecb
2005,186,180,180,181,183,191.4,195.2,211.2,291,a164a01ee085a14258df14858123f14d62761ecb
2006,65,60,60,62,63,69.35,78.2,143.2,258,a164a01ee085a14258df14858123f14d62761ecb
2007,47,41,41,42,44,51,55.2,81,176,a164a01ee085a14258df14858123f14d62761ecb
2008,36,34,34,34,35,37,40.2,53,85,a164a01ee085a14258df14858123f14d62761ecb
2009,36.5,19,21.95,28.8,32,45,55.2,95,153,a164a01ee085a14258df14858123f14d62761ecb
2010,36.5,17,19.95,23.8,30,47,74,114.3,163,a164a01ee085a14258df14858123f14d62761ecb
2011,26,13,15,18,22,32,43.2,68,80,a164a01ee085a14258df14858123f14d62761ecb
2012,42,16,21.95,27.8,35,48.35,63.4,116,165,a164a01ee085a14258df14858123f14d62761ecb
2013,37,16,19.9,28,32.65,48.35,61.2,88.1,103,a164a01ee085a14258df14858123f14d62761ecb
2014,18,6,7,12,15,22,28.4,46.05,74,a164a01ee085a14258df14858123f14d62761ecb
2015,17,5,8,11.8,13.65,19,24.2,42.5,67,a164a01ee085a14258df14858123f14d62761ecb
2016,17.5,9,9.95,12,14,20,21.2,37.1,73,a164a01ee085a14258df14858123f14d62761ecb
2017,23,15,16.95,19,21,26,33,45.05,115,a164a01ee085a14258df14858123f14d62761ecb
2018,22,13,15.95,17,19.65,25,35,51.45,177,a164a01ee085a14258df14858123f14d62761ecb
2019,54,49,50,50,52,57,59.2,72.05,101,a164a01ee085a14258df14858123f14d62761ecb
2020,21,13,14,16,18.65,27,31.2,44.2,74,a164a01ee085a14258df14858123f14d62761ecb
2021,52,39,40,43.8,47,57,63,83.15,107,a164a01ee085a14258df14858123f14d62761ecb
2022,19.5,11,12,15.8,18,23,29,47.1,90,a164a01ee085a14258df14858123f14d62761ecb
2023,22.5,12,14,17,20,27,32,43.1,61,a164a01ee085a14258df14858123f14d62761ecb
2024,55,52,52.95,53,54,59,64,74.05,103,a164a01ee085a14258df14858123f14d62761ecb
