winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,1,1,1,1,1,1,2,4,8,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
1997,2,2,2,2,2,2,2,3,4,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
1998,3,3,3,3,3,3,4,5.05,7,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
1999,7.5,6,6,6,7,8,9,11,14,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2000,12,8,8.95,10,11,14,16,22.1,37,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2001,23,17,18,19,21,26,29,33,44,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2002,37,24,26,31,34.65,40.35,47.2,58.2,74,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2003,44.5,29,32,38,41,48,55.4,72.05,117,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2004,101,85,85.95,90,95.65,105.4,116,144,169,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2005,92,72,76,81.8,86,100.4,111,130.2,140,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2006,129,104,110,118,122,135,142,166,183,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2007,186,165,168,175,179.6,191,199.2,219.2,245,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2008,121,104,109,114.8,118,126,130.2,142,167,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2009,125.5,113,114,118,121.6,128,135.2,146.1,170,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2010,236.5,215,220,227,230.6,241.7,250,260,295,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2011,186.5,170,173,177,181,192,200.2,214,298,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2012,257,230,237,246,251,268,276.2,290.1,328,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2013,238.5,225,228,233,236,241.4,245,255,262,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2014,270,262,264,266.8,268,272,274,278,281,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2015,406,391,397,401,403,407.4,413,419,436,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2016,312,291,297,303,309,320,325,334,384,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2017,415,404,407,409,412.6,418,421,426,443,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2018,331.5,320,323,326.8,329,335,338.2,344,355,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2019,455.5,446,448,450,453,458,460,468.1,486,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2020,421,408,411,416,419,423.4,427.2,441.1,452,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2021,349,338,342,345,347,351.4,355.2,364,394,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2022,305,292,297,300,303,308,313,319,329,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2023,495,481,485,489.8,493,497,501,509,526,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
2024,435,400,406,414.8,423,442.4,455.2,479.3,519,39e3ef82c2d40dbd0f03bc1ad3049055881b0a4b
