winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,49,48,48,48,48,50,52,59.1,76,e85c4d658b8e5217fdf8ed7053827d2d5959d202
1993,30,30,30,30,30,31,32.2,39.1,42,e85c4d658b8e5217fdf8ed7053827d2d5959d202
1994,20,20,20,20,20,20,21,25.05,33,e85c4d658b8e5217fdf8ed7053827d2d5959d202
1995,14,14,14,14,14,14,14,26.05,155,e85c4d658b8e5217fdf8ed7053827d2d5959d202
1996,68,68,68,68,68,68,68,68,68,e85c4d658b8e5217fdf8ed7053827d2d5959d202
1997,23,23,23,23,23,23,23,23,23,e85c4d658b8e5217fdf8ed7053827d2d5959d202
1998,6,6,6,6,6,6,9,21.05,32,e85c4d658b8e5217fdf8ed7053827d2d5959d202
1999,35,35,35,35,35,35,35,37.05,43,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2000,11,11,11,11,11,11,11,11,12,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2001,2,2,2,2,2,3,3,4,8,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2002,16,16,16,16,16,16,16,16,16,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2003,19,19,19,19,19,19,19,19,19,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2004,24,24,24,24,24,24,24,24,24,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2005,14,14,14,14,14,14,14,14,14,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2006,13,13,13,13,13,13,13,13,13,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2007,4,4,4,4,4,4,4,4,4,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2008,3,3,3,3,3,3,3,3,3,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2009,6,6,6,6,6,6,6,6,6,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2010,4,4,4,4,4,4,4,4,4,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2011,2,2,2,2,2,2,2,3.05,10,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2012,5,5,5,5,5,5,5,5,5,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2013,2,2,2,2,2,2,2,2,2,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2014,1,1,1,1,1,1,1,1,1,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2015,1,1,1,1,1,1,3,5,15,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2016,3,3,3,3,3,3,4,6,14,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2017,4,4,4,4,4,4,4,4,4,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2018,2,2,2,2,2,2,2,2,2,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2019,1,1,1,1,1,1,1,1,1,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2020,0,0,0,0,0,0,0,0,0,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2021,3,3,3,3,3,3,3,3,3,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2022,1,1,1,1,1,1,1,1,1,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2023,3,3,3,3,3,3,3,3,3,e85c4d658b8e5217fdf8ed7053827d2d5959d202
2024,2,2,2,2,2,2,2,2,2,e85c4d658b8e5217fdf8ed7053827d2d5959d202
