analysis,centre_winter,duration,estimate,se,lcl,ucl
3359c8eb61dc95302f65ecf495a0f74655cd8126,1997,5,0.7794,0.9173,-1.018,2.577
3359c8eb61dc95302f65ecf495a0f74655cd8126,1998,5,0.6663,0.8064,-0.9142,2.247
3359c8eb61dc95302f65ecf495a0f74655cd8126,1999,5,0.4455,0.7171,-0.96,1.851
3359c8eb61dc95302f65ecf495a0f74655cd8126,2000,5,0.1478,0.6092,-1.046,1.342
3359c8eb61dc95302f65ecf495a0f74655cd8126,2001,5,-0.208,0.5108,-1.209,0.793
3359c8eb61dc95302f65ecf495a0f74655cd8126,2002,5,-0.5754,0.4683,-1.493,0.3423
3359c8eb61dc95302f65ecf495a0f74655cd8126,2003,5,-0.8529,0.4922,-1.818,0.1118
3359c8eb61dc95302f65ecf495a0f74655cd8126,2004,5,-1.036,0.5306,-2.076,0.003397
3359c8eb61dc95302f65ecf495a0f74655cd8126,2005,5,-1.044,0.5356,-2.094,0.005348
3359c8eb61dc95302f65ecf495a0f74655cd8126,2006,5,-0.9072,0.5183,-1.923,0.1087
3359c8eb61dc95302f65ecf495a0f74655cd8126,2007,5,-0.6394,0.4779,-1.576,0.2973
3359c8eb61dc95302f65ecf495a0f74655cd8126,2008,5,-0.3806,0.455,-1.272,0.5113
3359c8eb61dc95302f65ecf495a0f74655cd8126,2009,5,-0.121,0.445,-0.9931,0.7512
3359c8eb61dc95302f65ecf495a0f74655cd8126,2010,5,0.1894,0.4274,-0.6482,1.027
3359c8eb61dc95302f65ecf495a0f74655cd8126,2011,5,0.5324,0.4056,-0.2626,1.327
3359c8eb61dc95302f65ecf495a0f74655cd8126,2012,5,0.7513,0.3869,-0.007124,1.51
3359c8eb61dc95302f65ecf495a0f74655cd8126,2013,5,0.9053,0.3605,0.1989,1.612
3359c8eb61dc95302f65ecf495a0f74655cd8126,2014,5,1.002,0.3626,0.2913,1.713
3359c8eb61dc95302f65ecf495a0f74655cd8126,2015,5,1.084,0.3709,0.3567,1.811
3359c8eb61dc95302f65ecf495a0f74655cd8126,2016,5,1.174,0.3672,0.4547,1.894
3359c8eb61dc95302f65ecf495a0f74655cd8126,2017,5,1.082,0.3751,0.3471,1.818
3359c8eb61dc95302f65ecf495a0f74655cd8126,2018,5,0.9844,0.383,0.2337,1.735
3359c8eb61dc95302f65ecf495a0f74655cd8126,2019,5,0.9219,0.3869,0.1637,1.68
3359c8eb61dc95302f65ecf495a0f74655cd8126,2020,5,0.7725,0.4426,-0.0949,1.64
3359c8eb61dc95302f65ecf495a0f74655cd8126,2021,5,0.6686,0.4965,-0.3045,1.642
3359c8eb61dc95302f65ecf495a0f74655cd8126,2022,5,0.9964,0.4406,0.1329,1.86
3359c8eb61dc95302f65ecf495a0f74655cd8126,1999.5,10,0.102,0.5674,-1.01,1.214
3359c8eb61dc95302f65ecf495a0f74655cd8126,2000.5,10,-0.09328,0.5112,-1.095,0.9087
3359c8eb61dc95302f65ecf495a0f74655cd8126,2001.5,10,-0.2955,0.48,-1.236,0.6454
3359c8eb61dc95302f65ecf495a0f74655cd8126,2002.5,10,-0.4482,0.4443,-1.319,0.4226
3359c8eb61dc95302f65ecf495a0f74655cd8126,2003.5,10,-0.5575,0.4143,-1.37,0.2546
3359c8eb61dc95302f65ecf495a0f74655cd8126,2004.5,10,-0.6073,0.3975,-1.386,0.1719
3359c8eb61dc95302f65ecf495a0f74655cd8126,2005.5,10,-0.6166,0.4025,-1.405,0.1722
3359c8eb61dc95302f65ecf495a0f74655cd8126,2006.5,10,-0.5786,0.4105,-1.383,0.2259
3359c8eb61dc95302f65ecf495a0f74655cd8126,2007.5,10,-0.4274,0.3958,-1.203,0.3484
3359c8eb61dc95302f65ecf495a0f74655cd8126,2008.5,10,-0.1874,0.3673,-0.9072,0.5325
3359c8eb61dc95302f65ecf495a0f74655cd8126,2009.5,10,0.05594,0.3408,-0.6119,0.7238
3359c8eb61dc95302f65ecf495a0f74655cd8126,2010.5,10,0.2624,0.3226,-0.37,0.8948
3359c8eb61dc95302f65ecf495a0f74655cd8126,2011.5,10,0.4405,0.3152,-0.1772,1.058
3359c8eb61dc95302f65ecf495a0f74655cd8126,2012.5,10,0.6366,0.3043,0.04017,1.233
3359c8eb61dc95302f65ecf495a0f74655cd8126,2013.5,10,0.8534,0.2896,0.2858,1.421
3359c8eb61dc95302f65ecf495a0f74655cd8126,2014.5,10,0.9168,0.2908,0.3469,1.487
3359c8eb61dc95302f65ecf495a0f74655cd8126,2015.5,10,0.9449,0.2883,0.3798,1.51
3359c8eb61dc95302f65ecf495a0f74655cd8126,2016.5,10,0.962,0.2897,0.3942,1.53
3359c8eb61dc95302f65ecf495a0f74655cd8126,2017.5,10,0.9281,0.31,0.3205,1.536
3359c8eb61dc95302f65ecf495a0f74655cd8126,2018.5,10,0.9215,0.3278,0.2791,1.564
3359c8eb61dc95302f65ecf495a0f74655cd8126,2019.5,10,1.039,0.318,0.4162,1.663
ca4be0fabceb293f5defec61dee8e47fcc23de99,1997,5,2.785,0.6555,1.5,4.07
ca4be0fabceb293f5defec61dee8e47fcc23de99,1998,5,2.842,0.5313,1.801,3.884
ca4be0fabceb293f5defec61dee8e47fcc23de99,1999,5,2.891,0.4327,2.043,3.739
ca4be0fabceb293f5defec61dee8e47fcc23de99,2000,5,2.925,0.3662,2.207,3.643
ca4be0fabceb293f5defec61dee8e47fcc23de99,2001,5,2.948,0.3264,2.308,3.588
ca4be0fabceb293f5defec61dee8e47fcc23de99,2002,5,2.948,0.3164,2.328,3.569
ca4be0fabceb293f5defec61dee8e47fcc23de99,2003,5,2.919,0.3461,2.241,3.597
ca4be0fabceb293f5defec61dee8e47fcc23de99,2004,5,2.909,0.3812,2.162,3.656
ca4be0fabceb293f5defec61dee8e47fcc23de99,2005,5,2.948,0.3746,2.214,3.682
ca4be0fabceb293f5defec61dee8e47fcc23de99,2006,5,3.02,0.3475,2.339,3.701
ca4be0fabceb293f5defec61dee8e47fcc23de99,2007,5,3.138,0.2843,2.581,3.695
ca4be0fabceb293f5defec61dee8e47fcc23de99,2008,5,3.246,0.241,2.774,3.718
ca4be0fabceb293f5defec61dee8e47fcc23de99,2009,5,3.323,0.2306,2.871,3.775
ca4be0fabceb293f5defec61dee8e47fcc23de99,2010,5,3.363,0.2324,2.907,3.818
ca4be0fabceb293f5defec61dee8e47fcc23de99,2011,5,3.374,0.2356,2.913,3.836
ca4be0fabceb293f5defec61dee8e47fcc23de99,2012,5,3.357,0.2413,2.884,3.83
ca4be0fabceb293f5defec61dee8e47fcc23de99,2013,5,3.34,0.2529,2.844,3.836
ca4be0fabceb293f5defec61dee8e47fcc23de99,2014,5,3.338,0.2666,2.815,3.86
ca4be0fabceb293f5defec61dee8e47fcc23de99,2015,5,3.361,0.2648,2.842,3.88
ca4be0fabceb293f5defec61dee8e47fcc23de99,2016,5,3.397,0.2587,2.89,3.904
ca4be0fabceb293f5defec61dee8e47fcc23de99,2017,5,3.415,0.2733,2.88,3.951
ca4be0fabceb293f5defec61dee8e47fcc23de99,2018,5,3.478,0.2565,2.975,3.981
ca4be0fabceb293f5defec61dee8e47fcc23de99,2019,5,3.549,0.2516,3.056,4.042
ca4be0fabceb293f5defec61dee8e47fcc23de99,2020,5,3.59,0.2623,3.076,4.104
ca4be0fabceb293f5defec61dee8e47fcc23de99,2021,5,3.635,0.2761,3.094,4.176
ca4be0fabceb293f5defec61dee8e47fcc23de99,2022,5,3.704,0.2977,3.121,4.288
ca4be0fabceb293f5defec61dee8e47fcc23de99,1999.5,10,2.867,0.4327,2.019,3.715
