winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,1,2.2,9.05,18,2963936875944e5d53a401dc5a0335c9918ab11c
1993,3.5,0,0,1,2,6.35,12,20.05,43,2963936875944e5d53a401dc5a0335c9918ab11c
1994,8,0,1,3,5,13,18,35.2,121,2963936875944e5d53a401dc5a0335c9918ab11c
1995,7,4,4,4,5,9,14,26.15,43,2963936875944e5d53a401dc5a0335c9918ab11c
1996,9,6,6,6,8,11,15,22.1,36,2963936875944e5d53a401dc5a0335c9918ab11c
1997,13,10,10,10,11,16,19.2,29,52,2963936875944e5d53a401dc5a0335c9918ab11c
1998,46,40,40,42,43,49,55,63.1,88,2963936875944e5d53a401dc5a0335c9918ab11c
1999,28,16,19,22,24,32.35,39.2,58.1,97,2963936875944e5d53a401dc5a0335c9918ab11c
2000,26,11,13.95,18,22,31,40.4,61.15,90,2963936875944e5d53a401dc5a0335c9918ab11c
2001,71,64,64,67,69,74.35,82,103.9,161,2963936875944e5d53a401dc5a0335c9918ab11c
2002,61,39,41,48,54,71,80,109.2,176,2963936875944e5d53a401dc5a0335c9918ab11c
2003,207.5,182,188,197.6,202,217,228.6,262.8,299,2963936875944e5d53a401dc5a0335c9918ab11c
2004,60.5,39,43.95,50.8,55.65,67.35,78,104.5,185,2963936875944e5d53a401dc5a0335c9918ab11c
2005,108.5,79,86,95,100.6,117.4,128.2,152,237,2963936875944e5d53a401dc5a0335c9918ab11c
2006,176,136,144,160,170,189,199.4,234.3,321,2963936875944e5d53a401dc5a0335c9918ab11c
2007,89,69,70.95,75.8,84,95,111.2,142.4,164,2963936875944e5d53a401dc5a0335c9918ab11c
2008,272.5,250,255.9,264,269,280,287,308,333,2963936875944e5d53a401dc5a0335c9918ab11c
2009,140.5,110,112,123,132,150.7,164.8,213.4,259,2963936875944e5d53a401dc5a0335c9918ab11c
2010,189.5,108,127.7,149.4,175,207,233,280.2,371,2963936875944e5d53a401dc5a0335c9918ab11c
2011,153.5,103,116,129.8,142.6,171.4,197,261.2,358,2963936875944e5d53a401dc5a0335c9918ab11c
2012,113,79,88.85,98,106,127.4,142.2,162.5,198,2963936875944e5d53a401dc5a0335c9918ab11c
2013,133,122,124,127.8,129.6,137,144,164,203,2963936875944e5d53a401dc5a0335c9918ab11c
2014,113,112,112,112,113,115,116,126,131,2963936875944e5d53a401dc5a0335c9918ab11c
2015,152.5,129,133,138.8,145,158.7,169.4,226.7,290,2963936875944e5d53a401dc5a0335c9918ab11c
2016,232.5,196,206,213,221.3,242,262.4,303.8,359,2963936875944e5d53a401dc5a0335c9918ab11c
2017,112,79,82,93.8,102,125.4,143,193.7,279,2963936875944e5d53a401dc5a0335c9918ab11c
2018,449.5,424,430,439.8,443.6,456,464.2,483,536,2963936875944e5d53a401dc5a0335c9918ab11c
2019,157,121,127,136.8,146.6,166.4,182,229.6,361,2963936875944e5d53a401dc5a0335c9918ab11c
2020,215,204,206,208,211,219.4,224.2,239,246,2963936875944e5d53a401dc5a0335c9918ab11c
2021,225.5,214,215,218.8,222,230,236,250,261,2963936875944e5d53a401dc5a0335c9918ab11c
2022,389,375,378,382,385,396,400.4,423.2,469,2963936875944e5d53a401dc5a0335c9918ab11c
2023,507.5,489,493,498,501.6,515.4,521.2,537,554,2963936875944e5d53a401dc5a0335c9918ab11c
2024,184,166,167,170.8,177,190.4,203,233.3,386,2963936875944e5d53a401dc5a0335c9918ab11c
