winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,6,5,5,5,5,6,7,10,13,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
1993,14,13,13,13,14,15,15,18.05,20,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
1994,11,8,8,9,10,11,12,15,22,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
1995,16,13,13,14,15,17,18,20.05,22,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
1996,17,15,15,16,16,18,19,21,22,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
1997,11,10,10,10,11,12,13,17,19,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
1998,12,12,12,12,12,12,12,13.05,15,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
1999,13,13,13,13,13,13,13.2,14,16,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2000,25,25,25,25,25,25,25.2,27.05,29,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2001,23,23,23,23,23,23,23,24,24,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2002,26,26,26,26,26,26,27,28,30,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2003,17,16,16,16,17,17,18,20,23,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2004,24,24,24,24,24,24,24,25,27,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2005,24,24,24,24,24,24,24,24,24,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2006,32,32,32,32,32,32,32,32,32,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2007,22,22,22,22,22,22,22,22,22,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2008,51,51,51,51,51,51,52,53,54,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2009,23,20,20,20,22,24,26.2,31,36,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2010,22,22,22,22,22,22,22,24.05,26,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2011,29,29,29,29,29,30,30,32,36,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2012,28,28,28,28,28,28,28,28,28,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2013,35,35,35,35,35,35,35,35,41,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2014,60,60,60,60,60,60,61,62,68,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2015,54,54,54,54,54,54,54,54,54,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2016,50,50,50,50,50,50,50,50,50,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2017,56,55,55,55,55,56,57,60,62,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2018,77,76,76,76,76.65,78,78,81,84,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2019,53,51,51,52,52,54,55,56,64,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2020,54,54,54,54,54,54,54,54,54,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2021,47,47,47,47,47,48,48.2,49,51,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2022,47,47,47,47,47,47,47,47,47,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2023,72,72,72,72,72,72,72,72,72,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
2024,69,69,69,69,69,69,70,71,71,d1e21fd8bde98e71b7ef7da4526ed89435b5f282
