analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1997,1998,1,-0.3939,0.7341,-1.833,1.045
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1997,1999,1,-0.3712,0.8376,-2.013,1.27
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1997,2000,1,0.08714,0.6339,-1.155,1.329
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1997,2001,1,0.4619,0.675,-0.8611,1.785
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1997,2002,1,0.01474,0.78,-1.514,1.544
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1997,2003,1,0.2667,0.7014,-1.108,1.641
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1997,2004,1,0.7214,0.7626,-0.7734,2.216
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1998,1999,1,0.03156,0.5516,-1.05,1.113
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1998,2000,1,0.497,0.751,-0.9749,1.969
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1998,2001,1,0.8827,1.009,-1.096,2.861
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1998,2002,1,0.4156,0.7407,-1.036,1.867
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1998,2003,1,0.6672,0.8224,-0.9447,2.279
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1998,2004,1,1.068,1.093,-1.074,3.211
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1999,2000,1,0.4733,0.6932,-0.8854,1.832
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1999,2001,1,0.8457,1.004,-1.122,2.814
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1999,2002,1,0.3788,0.7134,-1.019,1.777
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1999,2003,1,0.6157,0.8081,-0.9681,2.2
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,1999,2004,1,1.071,1.1,-1.085,3.228
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2001,1,0.6516,0.618,-0.5595,1.863
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2002,1,-0.456,0.7693,-1.964,1.052
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2003,1,-0.8426,0.8913,-2.589,0.9042
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2004,1,-0.5152,0.9361,-2.35,1.319
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2005,1,-0.1363,1.593,-3.258,2.985
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2006,1,4.004,1.301,1.453,6.555
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2007,1,2.501,1.263,0.0259,4.977
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2008,1,2.643,1.282,0.1307,5.156
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2009,1,-0.553,1.597,-3.683,2.577
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2010,1,-1.509,1.698,-4.837,1.819
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2011,1,-1.015,1.593,-4.138,2.108
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2012,1,1.353,1.354,-1.3,4.006
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2013,1,-1.503,1.62,-4.678,1.672
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2014,1,-2.849,1.846,-6.468,0.769
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2015,1,-3.462,1.972,-7.328,0.4034
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2016,1,-3.55,1.988,-7.446,0.3464
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2017,1,-3.137,1.891,-6.843,0.5694
03f203f5cf73ba13eebb86e3dfd9560e907a9d13,2000,2018,1,-2.096,1.681,-5.391,1.199
