winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,1,0,0,0,0,2,4.2,16.05,24,f8c96d670d8eb04229520f7b8d432dbc2d017d31
1993,2,0,0,0,1,4,6.2,11.05,15,f8c96d670d8eb04229520f7b8d432dbc2d017d31
1994,2,1,1,1,1,4,8,14,23,f8c96d670d8eb04229520f7b8d432dbc2d017d31
1995,1,1,1,1,1,1,4,13.05,37,f8c96d670d8eb04229520f7b8d432dbc2d017d31
1996,0,0,0,0,0,0,0.2,8,15,f8c96d670d8eb04229520f7b8d432dbc2d017d31
1997,3,3,3,3,3,3,3,3.05,11,f8c96d670d8eb04229520f7b8d432dbc2d017d31
1998,2,2,2,2,2,2,2,2,2,f8c96d670d8eb04229520f7b8d432dbc2d017d31
1999,0,0,0,0,0,0,1.2,7.05,17,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2000,16,16,16,16,16,16,16,16,16,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2001,0,0,0,0,0,0,0,0,0,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2002,4,4,4,4,4,4,4.2,12.05,25,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2003,106,106,106,106,106,106,106,106,106,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2004,2,2,2,2,2,2,2,2,2,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2005,0,0,0,0,0,0,0,0,0,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2006,33,22,22,23,28,38.7,45.2,64.4,89,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2007,19,2,3,8.8,14,25.35,33.4,51.15,68,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2008,19,3,3,9,14.65,24,38.2,75.35,101,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2009,17,9,9,10,12.65,23,28.2,42.05,123,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2010,12,11,11,11,11,18.35,27.2,49,69,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2011,21,21,21,21,21,21,22,28.05,35,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2012,14,14,14,14,14,14,14,14,14,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2013,6,6,6,6,6,6,6,6,6,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2014,70,70,70,70,70,70,70,70,70,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2015,8,8,8,8,8,8,8,8,8,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2016,8,8,8,8,8,8,8,8,8,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2017,16,16,16,16,16,16,16,31.1,41,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2018,14,14,14,14,14,14,14,14,14,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2019,32,32,32,32,32,32,32,32,32,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2020,32,32,32,32,32,32,32,32.3,45,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2021,32,29,29,29,29,38.7,50,78.75,116,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2022,22,0,4.9,12,16,31,42,70.3,193,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2023,22,0,1.95,8,15,29.35,37,64.05,131,f8c96d670d8eb04229520f7b8d432dbc2d017d31
2024,25,12,12,12,19.65,32.35,49.2,83.25,129,f8c96d670d8eb04229520f7b8d432dbc2d017d31
