winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,60,59,59,59,59,60.35,61.2,64,76,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2001,76,75,75,75,75,76.35,78,81,85,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2002,54,54,54,54,54,55,56,58,61,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2003,113,113,113,113,113,113,114,115,120,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2004,41,40,40,40,41,42,43,44,48,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2005,29,27,27,28,28,29,30,32.05,35,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2006,344,343,343,343,343,344,344,345,348,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2007,103,102,102,102,102,103,103.2,105,108,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2008,39,38,38,38,38,39,39,41,42,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2009,342,341,341,341,341,342,342,344,349,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2010,24,21,21,22,23,24,26,28,33,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2011,27,26,26,26,26,27,28,29,32,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2012,32,30,30,31,31,32,33,35.05,39,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2013,29,27,27,28,29,30,31,33.05,35,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2014,26,22,23,24,25.65,28,29,32.05,36,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2015,33,29,30,31,32,34,36,41,46,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2016,27,25,25,26,26.65,28,29,31,34,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2017,26,24,24,25,26,27,28,30.05,35,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2018,30,29,29,29,30,30,32,33,37,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2019,366,364,364,365,365,367,367,368,370,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2020,36,35,35,35,35,36,36.2,37,38,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2021,30,30,30,30,30,30,30,30,30,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2022,92,92,92,92,92,92,92,92,92,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2023,14,14,14,14,14,14,14,14,15,250c509d8d453df3efe61cc9162b8d6d7c8e1369
2024,28,28,28,28,28,28,29,29,31,250c509d8d453df3efe61cc9162b8d6d7c8e1369
