analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2003,1,-0.9004,0.7488,-2.368,0.5672
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2004,1,-1.184,0.8747,-2.898,0.5304
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2005,1,-1.557,1.053,-3.62,0.5063
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2006,1,-1.622,1.048,-3.677,0.4321
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2007,1,-1.948,1.216,-4.332,0.4347
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2008,1,-2.061,1.272,-4.555,0.4334
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2009,1,-1.983,1.225,-4.383,0.4171
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2010,1,-1.698,1.073,-3.802,0.4054
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2011,1,-1.693,1.104,-3.856,0.4698
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2012,1,-1.408,0.9947,-3.357,0.5418
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2002,2013,1,-0.7388,0.7954,-2.298,0.8202
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2004,1,-0.2884,0.596,-1.457,0.8796
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2005,1,-0.6616,0.7758,-2.182,0.859
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2006,1,-0.7246,0.8357,-2.363,0.9132
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2007,1,-1.046,0.9477,-2.904,0.8114
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2008,1,-1.156,0.9976,-3.112,0.7989
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2009,1,-1.081,0.9732,-2.988,0.8266
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2010,1,-0.8009,0.9005,-2.566,0.964
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2011,1,-0.796,0.9016,-2.563,0.9711
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2012,1,-0.5123,0.8542,-2.187,1.162
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2003,2013,1,0.1563,0.9103,-1.628,1.94
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2005,1,-0.3736,0.6331,-1.614,0.8673
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2006,1,-0.4372,0.7613,-1.929,1.055
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2007,1,-0.7579,0.9004,-2.523,1.007
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2008,1,-0.8689,0.9643,-2.759,1.021
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2009,1,-0.7935,0.9508,-2.657,1.07
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2010,1,-0.5135,0.8899,-2.258,1.231
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2011,1,-0.5085,0.9001,-2.273,1.256
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2012,1,-0.2249,0.867,-1.924,1.474
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2004,2013,1,0.4437,0.9415,-1.402,2.289
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2006,1,-0.06411,0.6285,-1.296,1.168
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2007,1,-0.3842,0.8074,-1.967,1.198
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2008,1,-0.4949,0.898,-2.255,1.265
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2009,1,-0.4199,0.9151,-2.213,1.374
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2010,1,-0.1403,0.9037,-1.911,1.631
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2011,1,-0.1351,0.9102,-1.919,1.649
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2012,1,0.1484,0.9095,-1.634,1.931
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2005,2013,1,0.8179,1.057,-1.253,2.889
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2006,2007,1,-0.3202,0.6672,-1.628,0.9875
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2006,2008,1,-0.4312,0.8382,-2.074,1.212
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2006,2009,1,-0.3563,0.8868,-2.094,1.382
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2006,2010,1,-0.0769,0.8814,-1.804,1.651
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2006,2011,1,-0.07174,0.91,-1.855,1.712
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2006,2012,1,0.2117,0.9103,-1.572,1.996
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2006,2013,1,0.8811,1.033,-1.143,2.905
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2007,2008,1,-0.1103,0.6494,-1.383,1.163
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2007,2009,1,-0.03583,0.8061,-1.616,1.544
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2007,2010,1,0.2435,0.8933,-1.507,1.994
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2007,2011,1,0.2488,0.9259,-1.566,2.063
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2007,2012,1,0.5327,0.9665,-1.362,2.427
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2007,2013,1,1.204,1.169,-1.087,3.495
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2008,2009,1,0.07445,0.6507,-1.201,1.35
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2008,2010,1,0.3543,0.8446,-1.301,2.01
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2008,2011,1,0.3597,0.9083,-1.421,2.14
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2008,2012,1,0.6437,0.9759,-1.269,2.556
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2008,2013,1,1.316,1.206,-1.048,3.68
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2009,2010,1,0.279,0.6707,-1.035,1.594
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2009,2011,1,0.2848,0.8155,-1.314,1.883
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2009,2012,1,0.5687,0.9106,-1.216,2.353
7600ca5e56ff25be8f954df52fcba6aeb6870d07,2009,2013,1,1.241,1.14,-0.9938,3.476
