analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,1993,1,0.08795,0.7709,-1.423,1.599
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,1994,1,-0.1905,0.9781,-2.107,1.727
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,1995,1,0.2555,1.104,-1.907,2.418
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,1996,1,0.1193,1.203,-2.238,2.476
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,1997,1,0.6455,1.179,-1.665,2.956
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,1998,1,1.487,1.192,-0.8498,3.824
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,1999,1,1.735,1.203,-0.6229,4.093
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2000,1,2.655,1.215,0.2731,5.037
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2001,1,3.076,1.225,0.675,5.477
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2002,1,2.978,1.214,0.5991,5.356
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2003,1,3.015,1.217,0.6302,5.399
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2004,1,3.218,1.217,0.8318,5.604
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2005,1,3.22,1.21,0.8489,5.592
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2006,1,3.271,1.209,0.9026,5.64
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2007,1,3.201,1.211,0.8284,5.574
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2008,1,3.326,1.194,0.9863,5.666
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2009,1,3.2,1.191,0.8651,5.534
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2010,1,3.442,1.192,1.105,5.778
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2011,1,3.656,1.193,1.317,5.994
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2012,1,3.835,1.195,1.494,6.177
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2013,1,4.134,1.208,1.766,6.501
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2014,1,4.24,1.214,1.86,6.62
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2015,1,4.386,1.224,1.986,6.786
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2016,1,4.425,1.215,2.045,6.806
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2017,1,4.485,1.212,2.111,6.86
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2018,1,4.631,1.215,2.249,7.013
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2019,1,4.62,1.211,2.246,6.994
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2020,1,4.574,1.209,2.204,6.944
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2021,1,4.563,1.209,2.194,6.932
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2022,1,4.7,1.215,2.318,7.082
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2023,1,4.81,1.212,2.436,7.185
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1992,2024,1,4.705,1.221,2.311,7.099
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,1994,1,-0.2784,0.4866,-1.232,0.6753
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,1995,1,0.1675,0.5872,-0.9834,1.318
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,1996,1,0.03128,0.7667,-1.471,1.534
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,1997,1,0.5575,0.7035,-0.8214,1.936
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,1998,1,1.399,0.6877,0.05146,2.747
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,1999,1,1.647,0.7197,0.2366,3.058
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2000,1,2.567,0.7084,1.179,3.955
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2001,1,2.988,0.7202,1.576,4.4
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2002,1,2.89,0.7155,1.487,4.292
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2003,1,2.927,0.7189,1.518,4.336
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2004,1,3.13,0.7138,1.731,4.529
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2005,1,3.132,0.7083,1.744,4.521
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2006,1,3.183,0.7079,1.796,4.571
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2007,1,3.113,0.7211,1.7,4.526
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2008,1,3.238,0.7012,1.864,4.612
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2009,1,3.112,0.718,1.704,4.519
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2010,1,3.354,0.7022,1.978,4.73
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2011,1,3.568,0.6946,2.206,4.929
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2012,1,3.748,0.6965,2.382,5.113
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2013,1,4.046,0.7031,2.668,5.424
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2014,1,4.152,0.7162,2.748,5.556
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2015,1,4.298,0.7201,2.886,5.709
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2016,1,4.337,0.7116,2.943,5.732
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2017,1,4.398,0.7103,3.005,5.79
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2018,1,4.543,0.7116,3.149,5.938
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2019,1,4.532,0.7087,3.143,5.921
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2020,1,4.486,0.7092,3.096,5.876
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2021,1,4.475,0.71,3.084,5.867
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2022,1,4.612,0.7126,3.215,6.009
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2023,1,4.722,0.7118,3.327,6.117
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1993,2024,1,4.617,0.7392,3.169,6.066
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,1995,1,0.4459,0.4708,-0.4768,1.369
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,1996,1,0.3097,0.6217,-0.9088,1.528
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,1997,1,0.8358,0.6017,-0.3436,2.015
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,1998,1,1.678,0.6414,0.4206,2.935
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,1999,1,1.925,0.6513,0.649,3.202
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2000,1,2.845,0.6893,1.494,4.196
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2001,1,3.266,0.7093,1.876,4.657
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2002,1,3.168,0.6856,1.824,4.512
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2003,1,3.205,0.6829,1.866,4.543
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2004,1,3.408,0.6882,2.059,4.757
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2005,1,3.411,0.679,2.08,4.741
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2006,1,3.462,0.6808,2.127,4.796
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2007,1,3.391,0.6909,2.037,4.745
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2008,1,3.517,0.6883,2.167,4.866
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2009,1,3.39,0.684,2.049,4.731
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2010,1,3.632,0.6727,2.314,4.951
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2011,1,3.846,0.6677,2.537,5.155
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2012,1,4.026,0.6663,2.72,5.332
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2013,1,4.324,0.6814,2.989,5.66
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2014,1,4.43,0.6866,3.084,5.776
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2015,1,4.576,0.6909,3.222,5.93
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2016,1,4.616,0.6809,3.281,5.95
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2017,1,4.676,0.6793,3.344,6.007
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2018,1,4.822,0.6875,3.474,6.169
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2019,1,4.81,0.681,3.476,6.145
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2020,1,4.764,0.6759,3.44,6.089
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2021,1,4.753,0.6732,3.434,6.073
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2022,1,4.89,0.6841,3.55,6.231
dd4ca5a44ee223b2089ebbf58eba29705e2f1b25,1994,2023,1,5.001,0.6909,3.647,6.355
