winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,604,558,558,559.8,576,640.7,707.6,811.8,968,d97ff3a57cf226b1662a9f889e4b665ee740420e
1993,583,545,545,549.6,565.3,610.5,686.4,925.8,1093,d97ff3a57cf226b1662a9f889e4b665ee740420e
1994,561.5,491,491,495.6,515.3,616.4,675.8,763.2,1063,d97ff3a57cf226b1662a9f889e4b665ee740420e
1995,469.5,309,323.8,373.6,415,519.8,617.8,807.3,1143,d97ff3a57cf226b1662a9f889e4b665ee740420e
1996,662.5,601,603.9,619,639,731.4,818.2,965.3,1067,d97ff3a57cf226b1662a9f889e4b665ee740420e
1997,405,348,348,353.6,371,463.1,519.6,696.8,1280,d97ff3a57cf226b1662a9f889e4b665ee740420e
1998,623,621,621,621,621,629,639.2,671.4,720,d97ff3a57cf226b1662a9f889e4b665ee740420e
1999,1317,1307,1307,1307,1311,1330,1341,1374,1448,d97ff3a57cf226b1662a9f889e4b665ee740420e
2000,614.5,612,612,612,612,622.7,636.6,664,726,d97ff3a57cf226b1662a9f889e4b665ee740420e
2001,1066,1050,1050,1050,1058,1074,1089,1150,1165,d97ff3a57cf226b1662a9f889e4b665ee740420e
2002,1156,1128,1128,1129,1145,1169,1200,1309,1356,d97ff3a57cf226b1662a9f889e4b665ee740420e
2003,999.5,985,985,985,985,1009,1030,1082,1165,d97ff3a57cf226b1662a9f889e4b665ee740420e
2004,781,781,781,781,781,781,794.2,841.8,1222,d97ff3a57cf226b1662a9f889e4b665ee740420e
2005,531,531,531,531,531,531,531,531,531,d97ff3a57cf226b1662a9f889e4b665ee740420e
2006,857,857,857,857,857,857,859,866.2,888,d97ff3a57cf226b1662a9f889e4b665ee740420e
2007,401,401,401,401,401,401,401,401,401,d97ff3a57cf226b1662a9f889e4b665ee740420e
2008,682,682,682,682,682,682,682,684.1,719,d97ff3a57cf226b1662a9f889e4b665ee740420e
2009,553,553,553,553,553,553,567.6,612,686,d97ff3a57cf226b1662a9f889e4b665ee740420e
2010,754,754,754,754,754,754,754,754,754,d97ff3a57cf226b1662a9f889e4b665ee740420e
2011,985,978,978,978,982,992.4,1001,1017,1050,d97ff3a57cf226b1662a9f889e4b665ee740420e
2012,1258,1258,1258,1258,1258,1258,1260,1274,1351,d97ff3a57cf226b1662a9f889e4b665ee740420e
2013,800,797,797,797,797,807,823.4,881.1,976,d97ff3a57cf226b1662a9f889e4b665ee740420e
2014,850,810,817,829,840,863.4,903.2,1095,1394,d97ff3a57cf226b1662a9f889e4b665ee740420e
2015,1231,1231,1231,1231,1231,1231,1231,1231,1231,d97ff3a57cf226b1662a9f889e4b665ee740420e
2016,1672,1664,1664,1666,1669,1676,1686,1705,1763,d97ff3a57cf226b1662a9f889e4b665ee740420e
2017,906,900,900,901,903,909,914,926,948,d97ff3a57cf226b1662a9f889e4b665ee740420e
2018,1056,1050,1050,1050,1052,1060,1065,1083,1107,d97ff3a57cf226b1662a9f889e4b665ee740420e
2019,726,722,722,722,723,729.4,735,750,781,d97ff3a57cf226b1662a9f889e4b665ee740420e
2020,643,643,643,643,643,643,643,643,643,d97ff3a57cf226b1662a9f889e4b665ee740420e
2021,856,856,856,856,856,858.4,862.2,871,895,d97ff3a57cf226b1662a9f889e4b665ee740420e
2022,963,963,963,963,963,963,963,963,963,d97ff3a57cf226b1662a9f889e4b665ee740420e
2023,918,917,917,917,917,923,929,945.1,984,d97ff3a57cf226b1662a9f889e4b665ee740420e
2024,1050,1049,1049,1049,1049,1054,1063,1079,1149,d97ff3a57cf226b1662a9f889e4b665ee740420e
