winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,34,34,34,34,34,34,34,34,34,4690098b999c96929fa73851de0c04ba4b367773
1992,November,6,6,6,6,6,6,6,6,6,4690098b999c96929fa73851de0c04ba4b367773
1992,December,22,22,22,22,22,22,22,22,22,4690098b999c96929fa73851de0c04ba4b367773
1992,NA,43,43,43,43,43,43,43,43,43,4690098b999c96929fa73851de0c04ba4b367773
1993,January,17,17,17,17,17,17,17,17,17,4690098b999c96929fa73851de0c04ba4b367773
1993,November,11,11,11,11,11,11,11,11,11,4690098b999c96929fa73851de0c04ba4b367773
1993,December,30,30,30,30,30,30,30,30,30,4690098b999c96929fa73851de0c04ba4b367773
1993,NA,60,60,60,60,60,60,60,60,60,4690098b999c96929fa73851de0c04ba4b367773
1994,January,67,67,67,67,67,67,67,67,67,4690098b999c96929fa73851de0c04ba4b367773
1994,November,39,39,39,39,39,39,39,39,39,4690098b999c96929fa73851de0c04ba4b367773
1994,December,55,55,55,55,55,55,55,55,55,4690098b999c96929fa73851de0c04ba4b367773
1994,NA,91,91,91,91,91,91,91,91,91,4690098b999c96929fa73851de0c04ba4b367773
1995,January,36,36,36,36,36,36,36,36,36,4690098b999c96929fa73851de0c04ba4b367773
1995,November,9,9,9,9,9,9,9,9,9,4690098b999c96929fa73851de0c04ba4b367773
1995,December,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
1995,NA,45,45,45,45,45,45,45,45,45,4690098b999c96929fa73851de0c04ba4b367773
1996,January,77,77,77,77,77,77,77,77,77,4690098b999c96929fa73851de0c04ba4b367773
1996,November,9,9,9,9,9,9,9,9,9,4690098b999c96929fa73851de0c04ba4b367773
1996,December,39,39,39,39,39,39,39,39,39,4690098b999c96929fa73851de0c04ba4b367773
1996,NA,125,125,125,125,125,125,125,125,125,4690098b999c96929fa73851de0c04ba4b367773
1997,January,116,116,116,116,116,116,116,116,116,4690098b999c96929fa73851de0c04ba4b367773
1997,November,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
1997,December,25,25,25,25,25,25,25,25,25,4690098b999c96929fa73851de0c04ba4b367773
1997,NA,72,72,72,72,72,72,72,72,72,4690098b999c96929fa73851de0c04ba4b367773
1998,January,85,85,85,85,85,85,85,85,85,4690098b999c96929fa73851de0c04ba4b367773
1998,November,10,10,10,10,10,10,10,10,10,4690098b999c96929fa73851de0c04ba4b367773
1998,December,14,14,14,14,14,14,14,14,14,4690098b999c96929fa73851de0c04ba4b367773
1998,NA,85,85,85,85,85,85,85,85,85,4690098b999c96929fa73851de0c04ba4b367773
1999,January,75,75,75,75,75,75,75,75,75,4690098b999c96929fa73851de0c04ba4b367773
1999,November,16,16,16,16,16,16,16,16,16,4690098b999c96929fa73851de0c04ba4b367773
1999,December,35,35,35,35,35,35,35,35,35,4690098b999c96929fa73851de0c04ba4b367773
1999,NA,63,63,63,63,63,63,63,63,63,4690098b999c96929fa73851de0c04ba4b367773
2000,January,79,79,79,79,79,79,79,79,79,4690098b999c96929fa73851de0c04ba4b367773
2000,November,11,11,11,11,11,11,11,11,11,4690098b999c96929fa73851de0c04ba4b367773
2000,December,71,71,71,71,71,71,71,71,71,4690098b999c96929fa73851de0c04ba4b367773
2000,NA,77,77,77,77,77,77,77,77,77,4690098b999c96929fa73851de0c04ba4b367773
2001,January,54,54,54,54,54,54,54,54,54,4690098b999c96929fa73851de0c04ba4b367773
2001,November,8,8,8,8,8,8,8,8,8,4690098b999c96929fa73851de0c04ba4b367773
2001,December,50,50,50,50,50,50,50,50,50,4690098b999c96929fa73851de0c04ba4b367773
2001,NA,52,52,52,52,52,52,52,52,52,4690098b999c96929fa73851de0c04ba4b367773
2002,January,65,65,65,65,65,65,65,65,65,4690098b999c96929fa73851de0c04ba4b367773
2002,November,12,12,12,12,12,12,12,12,12,4690098b999c96929fa73851de0c04ba4b367773
2002,December,33,33,33,33,33,33,33,33,33,4690098b999c96929fa73851de0c04ba4b367773
2002,NA,41,41,41,41,41,41,41,41,41,4690098b999c96929fa73851de0c04ba4b367773
2003,January,55,55,55,55,55,55,55,55,55,4690098b999c96929fa73851de0c04ba4b367773
2003,November,22,22,22,22,22,22,22,22,22,4690098b999c96929fa73851de0c04ba4b367773
2003,December,18,18,18,18,18,18,18,18,18,4690098b999c96929fa73851de0c04ba4b367773
2003,NA,41,41,41,41,41,41,41,41,41,4690098b999c96929fa73851de0c04ba4b367773
2004,January,38,38,38,38,38,38,38,38,38,4690098b999c96929fa73851de0c04ba4b367773
2004,November,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
2004,December,41,41,41,41,41,41,41,41,41,4690098b999c96929fa73851de0c04ba4b367773
2004,NA,24,24,24,24,24,24,24,24,24,4690098b999c96929fa73851de0c04ba4b367773
2005,January,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
2005,November,14,14,14,14,14,14,14,14,14,4690098b999c96929fa73851de0c04ba4b367773
2005,December,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
2005,NA,24,24,24,24,24,24,24,24,24,4690098b999c96929fa73851de0c04ba4b367773
2006,January,24,24,24,24,24,24,24,24,24,4690098b999c96929fa73851de0c04ba4b367773
2006,November,6,6,6,6,6,6,6,6,6,4690098b999c96929fa73851de0c04ba4b367773
2006,December,12,12,12,12,12,12,12,12,12,4690098b999c96929fa73851de0c04ba4b367773
2006,NA,16,16,16,16,16,16,16,16,16,4690098b999c96929fa73851de0c04ba4b367773
2007,January,29,29,29,29,29,29,29,29,29,4690098b999c96929fa73851de0c04ba4b367773
2007,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2007,December,11,11,11,11,11,11,11,11,11,4690098b999c96929fa73851de0c04ba4b367773
2007,NA,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
2008,January,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
2008,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2008,December,22,22,22,22,22,22,22,22,22,4690098b999c96929fa73851de0c04ba4b367773
2008,NA,14,14,14,14,14,14,14,14,14,4690098b999c96929fa73851de0c04ba4b367773
2009,January,11,11,11,11,11,11,11,11,11,4690098b999c96929fa73851de0c04ba4b367773
2009,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2009,December,15,15,15,15,15,15,15,15,15,4690098b999c96929fa73851de0c04ba4b367773
2009,NA,17,17,17,17,17,17,17,17,17,4690098b999c96929fa73851de0c04ba4b367773
2010,January,19,19,19,19,19,19,19,19,19,4690098b999c96929fa73851de0c04ba4b367773
2010,November,6,6,6,6,6,6,6,6,6,4690098b999c96929fa73851de0c04ba4b367773
2010,December,13,13,13,13,13,13,13,13,13,4690098b999c96929fa73851de0c04ba4b367773
2010,NA,23,23,23,23,23,23,23,23,23,4690098b999c96929fa73851de0c04ba4b367773
2011,January,10,10,10,10,10,10,10,10,10,4690098b999c96929fa73851de0c04ba4b367773
2011,November,3,3,3,3,3,3,3,3,3,4690098b999c96929fa73851de0c04ba4b367773
2011,December,8,8,8,8,8,8,8,8,8,4690098b999c96929fa73851de0c04ba4b367773
2011,NA,8,8,8,8,8,8,8,8,8,4690098b999c96929fa73851de0c04ba4b367773
2012,January,5,5,5,5,5,5,5,5,5,4690098b999c96929fa73851de0c04ba4b367773
2012,December,5,5,5,5,5,5,5,5,5,4690098b999c96929fa73851de0c04ba4b367773
2012,NA,6,6,6,6,6,6,6,6,6,4690098b999c96929fa73851de0c04ba4b367773
2013,January,14,14,14,14,14,14,14,14,14,4690098b999c96929fa73851de0c04ba4b367773
2013,November,5,5,5,5,5,5,5,5,5,4690098b999c96929fa73851de0c04ba4b367773
2013,December,14,14,14,14,14,14,14,14,14,4690098b999c96929fa73851de0c04ba4b367773
2013,NA,7,7,7,7,7,7,7,7,7,4690098b999c96929fa73851de0c04ba4b367773
2014,January,6,6,6,6,6,6,6,6,6,4690098b999c96929fa73851de0c04ba4b367773
2014,November,4,4,4,4,4,4,4,4,4,4690098b999c96929fa73851de0c04ba4b367773
2014,December,7,7,7,7,7,7,7,7,7,4690098b999c96929fa73851de0c04ba4b367773
2014,NA,8,8,8,8,8,8,8,8,8,4690098b999c96929fa73851de0c04ba4b367773
2015,January,4,4,4,4,4,4,4,4,4,4690098b999c96929fa73851de0c04ba4b367773
2015,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2015,December,1,1,1,1,1,1,1,1,1,4690098b999c96929fa73851de0c04ba4b367773
2015,NA,5,5,5,5,5,5,5,5,5,4690098b999c96929fa73851de0c04ba4b367773
2016,January,6,6,6,6,6,6,6,6,6,4690098b999c96929fa73851de0c04ba4b367773
2016,December,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2016,NA,5,5,5,5,5,5,5,5,5,4690098b999c96929fa73851de0c04ba4b367773
2017,January,1,1,1,1,1,1,1,1,1,4690098b999c96929fa73851de0c04ba4b367773
2017,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2017,NA,1,1,1,1,1,1,1,1,1,4690098b999c96929fa73851de0c04ba4b367773
2018,January,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2018,November,1,1,1,1,1,1,1,1,1,4690098b999c96929fa73851de0c04ba4b367773
2018,NA,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2019,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2020,January,1,1,1,1,1,1,1,1,1,4690098b999c96929fa73851de0c04ba4b367773
2020,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2020,December,1,1,1,1,1,1,1,1,1,4690098b999c96929fa73851de0c04ba4b367773
2020,NA,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2021,January,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2021,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2022,January,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
2022,NA,6,6,6,6,6,6,6,6,6,4690098b999c96929fa73851de0c04ba4b367773
2023,January,4,4,4,4,4,4,4,4,4,4690098b999c96929fa73851de0c04ba4b367773
2023,November,2,2,2,2,2,2,2,2,2,4690098b999c96929fa73851de0c04ba4b367773
